date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won
2001-01-08,2001,adidas International,Hard,Hewitt L.,7.0,Arthurs W.,84,,,1
2001-01-08,2001,adidas International,Hard,Haas T.,20.0,Martin T.,54,,,1
2001-01-08,2001,adidas International,Hard,Bjorkman J.,44.0,Stoltenberg J.,63,,,1
2001-01-08,2001,Heineken Open,Hard,Calatrava A.,53.0,Calleri A.,64,,,1
2001-01-08,2001,Heineken Open,Hard,Balcells J.,74.0,Medvedev A.,58,,,1
2001-01-15,2001,Australian Open,Hard,Federer R.,29,Clement A.,18.0,,,0
2001-01-15,2001,Australian Open,Hard,Federer R.,29.0,di Pasquale A.,61,,,1
2001-01-15,2001,Australian Open,Hard,Ferreira W.,13.0,Alami K.,55,,,1
2001-01-15,2001,Australian Open,Hard,Ferrero J.C.,12.0,Jones A.,400,,,1
2001-01-15,2001,Australian Open,Hard,Goldstein P.,80.0,Puentes G.,91,,,1
2001-01-15,2001,Australian Open,Hard,Grosjean S.,19.0,Ljubicic I.,92,,,1
2001-01-15,2001,Australian Open,Hard,Haas T.,20.0,Massu N.,66,,,1
2001-01-15,2001,Australian Open,Hard,Henman T.,10.0,Arazi H.,28,,,1
2001-01-15,2001,Australian Open,Hard,Heuberger I.,234.0,El Aynaoui Y.,31,,,1
2001-01-15,2001,Australian Open,Hard,Hewitt L.,7.0,Bjorkman J.,41,,,1
2001-01-15,2001,Australian Open,Hard,Hrbaty D.,16.0,Lisnard J.,214,,,1
2001-01-15,2001,Australian Open,Hard,Ilie A.,49.0,Wessels P.,130,,,1
2001-01-15,2001,Australian Open,Hard,Johansson T.,34.0,Behrend T.,152,,,1
2001-01-15,2001,Australian Open,Hard,Kafelnikov Y.,5.0,Knippschild J.,109,,,1
2001-01-15,2001,Australian Open,Hard,Kiefer N.,22.0,Black W.,107,,,1
2001-01-15,2001,Australian Open,Hard,Koubek S.,48.0,Tarango J.,112,,,1
2001-01-15,2001,Australian Open,Hard,Kratochvil M.,94.0,Sluiter R.,96,,,1
2001-01-15,2001,Australian Open,Hard,Kuerten G.,1.0,Gaudio G.,38,,,1
2001-01-15,2001,Australian Open,Hard,Lapentti N.,24.0,Lee H.T.,87,,,1
2001-01-15,2001,Australian Open,Hard,Levy H.,60.0,Vicente F.,44,,,1
2001-01-15,2001,Australian Open,Hard,Mamiit C.,125.0,Breen M.,260,,,1
2001-01-15,2001,Australian Open,Hard,Martin A.,81.0,Rochus O.,70,,,1
2001-01-15,2001,Australian Open,Hard,Martin T.,54.0,Black B.,35,,,1
2001-01-15,2001,Australian Open,Hard,Medvedev A.,59.0,Mahut N.,388,,,1
2001-01-15,2001,Australian Open,Hard,Escude N.,46.0,Balcells J.,74,,,1
2001-01-15,2001,Australian Open,Hard,Dosedel S.,72.0,Portas A.,51,,,1
2001-01-15,2001,Australian Open,Hard,Davydenko N.,133.0,Fukarek O.,279,,,1
2001-01-15,2001,Australian Open,Hard,Coria G.,79.0,Gonzalez F.,116,,,1
2001-01-15,2001,Australian Open,Hard,Blanco G.,117,Safin M.,2.0,,,0
2001-01-15,2001,Australian Open,Hard,Fromberg R.,86,Sa A.,103.0,,,0
2001-01-15,2001,Australian Open,Hard,Ondruska M.,202,Rusedski G.,65.0,,,0
2001-01-15,2001,Australian Open,Hard,Vinck C.,104,Rosset M.,30.0,,,0
2001-01-15,2001,Australian Open,Hard,Gimelstob J.,98,Rochus C.,73.0,,,0
2001-01-15,2001,Australian Open,Hard,Draper S.,253,Rafter P.,15.0,,,0
2001-01-15,2001,Australian Open,Hard,Bruguera S.,83,Prinosil D.,39.0,,,0
2001-01-15,2001,Australian Open,Hard,O'Brien A.,249,Pozzi G.,43.0,,,0
2001-01-15,2001,Australian Open,Hard,Srichaphan P.,110,Popp A.,84.0,,,0
2001-01-15,2001,Australian Open,Hard,Sanguinetti D.,71,Pioline C.,17.0,,,0
2001-01-15,2001,Australian Open,Hard,Russell M.,148,Pavel A.,26.0,,,0
2001-01-15,2001,Australian Open,Hard,Mirnyi M.,45.0,Perry T.,484,,,1
2001-01-15,2001,Australian Open,Hard,Huet S.,119,Norman M.,4.0,,,0
2001-01-15,2001,Australian Open,Hard,Rios M.,23,Moya C.,42.0,,,0
2001-01-15,2001,Australian Open,Hard,Agassi A.,6.0,Vanek J.,78,,,1
2001-01-15,2001,Australian Open,Hard,Arthurs W.,82.0,Schukin Y.,211,,,1
2001-01-15,2001,Australian Open,Hard,Boutter J.,67.0,Zimonjic N.,284,,,1
2001-01-15,2001,Australian Open,Hard,Burgsmuller L.,185.0,Elsner D.,99,,,1
2001-01-15,2001,Australian Open,Hard,Calatrava A.,50.0,Stoliarov A.,97,,,1
2001-01-15,2001,Australian Open,Hard,Calleri A.,63.0,Stoltenberg J.,77,,,1
2001-01-15,2001,Australian Open,Hard,Canas G.,228.0,Bastl G.,108,,,1
2001-01-15,2001,Australian Open,Hard,Chela J.I.,64.0,Suzuki T.,159,,,1
2001-01-15,2001,Australian Open,Hard,Clavet F.,40.0,Hantschk M.,93,,,1
2001-01-15,2001,Australian Open,Hard,Clement A.,18.0,Robredo T.,111,,,1
2001-01-15,2001,Australian Open,Hard,Mantilla F.,100,Nestor D.,218.0,,,0
2001-01-15,2001,Australian Open,Hard,Moya C.,42.0,Rios M.,23,,,1
2001-01-15,2001,Australian Open,Hard,Nestor D.,218.0,Mantilla F.,100,,,1
2001-01-15,2001,Australian Open,Hard,Norman M.,4.0,Huet S.,119,,,1
2001-01-15,2001,Australian Open,Hard,Chela J.I.,64.0,Levy H.,60,,,1
2001-01-15,2001,Australian Open,Hard,Clement A.,18.0,Martin A.,81,,,1
2001-01-15,2001,Australian Open,Hard,Federer R.,29.0,Escude N.,46,,,1
2001-01-15,2001,Australian Open,Hard,Ferreira W.,13.0,Boutter J.,67,,,1
2001-01-15,2001,Australian Open,Hard,Grosjean S.,19.0,Siemerink J.,106,,,1
2001-01-15,2001,Australian Open,Hard,Henman T.,10.0,Lapentti N.,24,,,1
2001-01-15,2001,Australian Open,Hard,Hewitt L.,7.0,Haas T.,20,,,1
2001-01-15,2001,Australian Open,Hard,Hrbaty D.,16.0,Clavet F.,40,,,1
2001-01-15,2001,Australian Open,Hard,Ilie A.,49.0,Ferrero J.C.,12,,,1
2001-01-15,2001,Australian Open,Hard,Johansson T.,34.0,Pozzi G.,43,,,1
2001-01-15,2001,Australian Open,Hard,Kafelnikov Y.,5.0,Kiefer N.,22,,,1
2001-01-15,2001,Australian Open,Hard,Calatrava A.,50.0,Coria G.,79,,,1
2001-01-15,2001,Australian Open,Hard,Kratochvil M.,94.0,Mirnyi M.,45,,,1
2001-01-15,2001,Australian Open,Hard,Moya C.,42.0,Rosset M.,30,,,1
2001-01-15,2001,Australian Open,Hard,Nestor D.,218.0,Squillari F.,14,,,1
2001-01-15,2001,Australian Open,Hard,Norman M.,4.0,Santoro F.,47,,,1
2001-01-15,2001,Australian Open,Hard,Pioline C.,17.0,Dosedel S.,72,,,1
2001-01-15,2001,Australian Open,Hard,Prinosil D.,39.0,Mamiit C.,125,,,1
2001-01-15,2001,Australian Open,Hard,Rafter P.,15.0,Davydenko N.,133,,,1
2001-01-15,2001,Australian Open,Hard,Rochus C.,73.0,Sa A.,103,,,1
2001-01-15,2001,Australian Open,Hard,Rusedski G.,65.0,Kuerten G.,1,,,1
2001-01-15,2001,Australian Open,Hard,Safin M.,2.0,Pavel A.,26,,,1
2001-01-15,2001,Australian Open,Hard,Sampras P.,3.0,Ulihrach B.,57,,,1
2001-01-15,2001,Australian Open,Hard,Schuettler R.,58.0,Sargsian S.,95,,,1
2001-01-15,2001,Australian Open,Hard,Martin T.,54.0,Calleri A.,63,,,1
2001-01-15,2001,Australian Open,Hard,Kucera K.,75,Sampras P.,3.0,,,0
2001-01-15,2001,Australian Open,Hard,Burgsmuller L.,185.0,Koubek S.,48,,,1
2001-01-15,2001,Australian Open,Hard,Agassi A.,6.0,Goldstein P.,80,,,1
2001-01-15,2001,Australian Open,Hard,Pavel A.,26.0,Russell M.,148,,,1
2001-01-15,2001,Australian Open,Hard,Pioline C.,17.0,Sanguinetti D.,71,,,1
2001-01-15,2001,Australian Open,Hard,Popp A.,84.0,Srichaphan P.,110,,,1
2001-01-15,2001,Australian Open,Hard,Pozzi G.,43.0,O'Brien A.,249,,,1
2001-01-15,2001,Australian Open,Hard,Prinosil D.,39.0,Bruguera S.,83,,,1
2001-01-15,2001,Australian Open,Hard,Rafter P.,15.0,Draper S.,253,,,1
2001-01-15,2001,Australian Open,Hard,Rochus C.,73.0,Gimelstob J.,98,,,1
2001-01-15,2001,Australian Open,Hard,Perry T.,484,Mirnyi M.,45.0,,,0
2001-01-15,2001,Australian Open,Hard,Rosset M.,30.0,Vinck C.,104,,,1
2001-01-15,2001,Australian Open,Hard,Rusedski G.,65.0,Ondruska M.,202,,,1
2001-01-15,2001,Australian Open,Hard,Sa A.,103.0,Fromberg R.,86,,,1
2001-01-15,2001,Australian Open,Hard,Arthurs W.,82.0,Heuberger I.,234,,,1
2001-01-15,2001,Australian Open,Hard,Safin M.,2.0,Blanco G.,117,,,1
2001-01-15,2001,Australian Open,Hard,Santoro F.,47.0,Chang M.,33,,,1
2001-01-15,2001,Australian Open,Hard,Sargsian S.,95.0,Petrovic D.,269,,,1
2001-01-15,2001,Australian Open,Hard,Schuettler R.,58.0,Svarc L.,250,,,1
2001-01-15,2001,Australian Open,Hard,Siemerink J.,106.0,Schalken S.,27,,,1
2001-01-15,2001,Australian Open,Hard,Squillari F.,14.0,Sanchez D.,85,,,1
2001-01-15,2001,Australian Open,Hard,Tabara M.,69.0,Gaudenzi A.,102,,,1
2001-01-15,2001,Australian Open,Hard,Ulihrach B.,57.0,Voltchkov V.,37,,,1
2001-01-15,2001,Australian Open,Hard,Vinciguerra A.,52.0,Voinea A.,114,,,1
2001-01-15,2001,Australian Open,Hard,Woodruff C.,68.0,Gambill J.M.,32,,,1
2001-01-15,2001,Australian Open,Hard,Youzhny M.,113.0,Diaz J.,115,,,1
2001-01-15,2001,Australian Open,Hard,Zabaleta M.,62.0,Woodbridge T.,179,,,1
2001-01-15,2001,Australian Open,Hard,Sampras P.,3.0,Kucera K.,75,,,1
2001-01-15,2001,Australian Open,Hard,Prinosil D.,39,Agassi A.,6.0,,,0
2001-01-15,2001,Australian Open,Hard,Chang M.,33,Santoro F.,47.0,,,0
2001-01-15,2001,Australian Open,Hard,Svarc L.,250,Schuettler R.,58.0,,,0
2001-01-15,2001,Australian Open,Hard,Clement A.,18,Agassi A.,6.0,,,0
2001-01-15,2001,Australian Open,Hard,Black B.,35,Martin T.,54.0,,,0
2001-01-15,2001,Australian Open,Hard,Rochus O.,70,Martin A.,81.0,,,0
2001-01-15,2001,Australian Open,Hard,Breen M.,260,Mamiit C.,125.0,,,0
2001-01-15,2001,Australian Open,Hard,Vicente F.,44,Levy H.,60.0,,,0
2001-01-15,2001,Australian Open,Hard,Lee H.T.,87,Lapentti N.,24.0,,,0
2001-01-15,2001,Australian Open,Hard,Gaudio G.,38,Kuerten G.,1.0,,,0
2001-01-15,2001,Australian Open,Hard,Sluiter R.,96,Kratochvil M.,94.0,,,0
2001-01-15,2001,Australian Open,Hard,Tarango J.,112,Koubek S.,48.0,,,0
2001-01-15,2001,Australian Open,Hard,Black W.,107,Kiefer N.,22.0,,,0
2001-01-15,2001,Australian Open,Hard,Knippschild J.,109,Kafelnikov Y.,5.0,,,0
2001-01-15,2001,Australian Open,Hard,Behrend T.,152,Johansson T.,34.0,,,0
2001-01-15,2001,Australian Open,Hard,Wessels P.,130,Ilie A.,49.0,,,0
2001-01-15,2001,Australian Open,Hard,Lisnard J.,214,Hrbaty D.,16.0,,,0
2001-01-15,2001,Australian Open,Hard,Bjorkman J.,41,Hewitt L.,7.0,,,0
2001-01-15,2001,Australian Open,Hard,El Aynaoui Y.,31,Heuberger I.,234.0,,,0
2001-01-15,2001,Australian Open,Hard,Arazi H.,28,Henman T.,10.0,,,0
2001-01-15,2001,Australian Open,Hard,Massu N.,66,Haas T.,20.0,,,0
2001-01-15,2001,Australian Open,Hard,Ljubicic I.,92,Grosjean S.,19.0,,,0
2001-01-15,2001,Australian Open,Hard,Puentes G.,91,Goldstein P.,80.0,,,0
2001-01-15,2001,Australian Open,Hard,Jones A.,400,Ferrero J.C.,12.0,,,0
2001-01-15,2001,Australian Open,Hard,Alami K.,55,Ferreira W.,13.0,,,0
2001-01-15,2001,Australian Open,Hard,di Pasquale A.,61,Federer R.,29.0,,,0
2001-01-15,2001,Australian Open,Hard,Grosjean S.,19,Clement A.,18.0,,,0
2001-01-15,2001,Australian Open,Hard,Rafter P.,15,Agassi A.,6.0,,,0
2001-01-15,2001,Australian Open,Hard,Hrbaty D.,16,Rafter P.,15.0,,,0
2001-01-15,2001,Australian Open,Hard,Moya C.,42,Grosjean S.,19.0,,,0
2001-01-15,2001,Australian Open,Hard,Johansson T.,34,Grosjean S.,19.0,,,0
2001-01-15,2001,Australian Open,Hard,Arthurs W.,82,Henman T.,10.0,,,0
2001-01-15,2001,Australian Open,Hard,Rochus C.,73,Hrbaty D.,16.0,,,0
2001-01-15,2001,Australian Open,Hard,Youzhny M.,113,Ilie A.,49.0,,,0
2001-01-15,2001,Australian Open,Hard,Woodruff C.,68,Kafelnikov Y.,5.0,,,0
2001-01-15,2001,Australian Open,Hard,Pioline C.,17,Martin T.,54.0,,,0
2001-01-15,2001,Australian Open,Hard,Hewitt L.,7,Moya C.,42.0,,,0
2001-01-15,2001,Australian Open,Hard,Calatrava A.,50,Norman M.,4.0,,,0
2001-01-15,2001,Australian Open,Hard,Kratochvil M.,94,Rafter P.,15.0,,,0
2001-01-15,2001,Australian Open,Hard,Burgsmuller L.,185,Rusedski G.,65.0,,,0
2001-01-15,2001,Australian Open,Hard,Tabara M.,69,Safin M.,2.0,,,0
2001-01-15,2001,Australian Open,Hard,Balcells J.,74,Escude N.,46.0,,,0
2001-01-15,2001,Australian Open,Hard,Chela J.I.,64,Sampras P.,3.0,,,0
2001-01-15,2001,Australian Open,Hard,Ferreira W.,13,Vinciguerra A.,52.0,,,0
2001-01-15,2001,Australian Open,Hard,Ilie A.,49,Agassi A.,6.0,,,0
2001-01-15,2001,Australian Open,Hard,Rusedski G.,65,Clement A.,18.0,,,0
2001-01-15,2001,Australian Open,Hard,Norman M.,4,Grosjean S.,19.0,,,0
2001-01-15,2001,Australian Open,Hard,Safin M.,2,Hrbaty D.,16.0,,,0
2001-01-15,2001,Australian Open,Hard,Vinciguerra A.,52,Kafelnikov Y.,5.0,,,0
2001-01-15,2001,Australian Open,Hard,Sampras P.,3,Martin T.,54.0,,,0
2001-01-15,2001,Australian Open,Hard,Schuettler R.,58,Moya C.,42.0,,,0
2001-01-15,2001,Australian Open,Hard,Henman T.,10,Rafter P.,15.0,,,0
2001-01-15,2001,Australian Open,Hard,Martin T.,54,Agassi A.,6.0,,,0
2001-01-15,2001,Australian Open,Hard,Kafelnikov Y.,5,Clement A.,18.0,,,0
2001-01-15,2001,Australian Open,Hard,Nestor D.,218,Schuettler R.,58.0,,,0
2001-01-15,2001,Australian Open,Hard,Portas A.,51,Dosedel S.,72.0,,,0
2001-01-15,2001,Australian Open,Hard,Fukarek O.,279,Davydenko N.,133.0,,,0
2001-01-15,2001,Australian Open,Hard,Gonzalez F.,116,Coria G.,79.0,,,0
2001-01-15,2001,Australian Open,Hard,Kiefer N.,22,Kafelnikov Y.,5.0,,,0
2001-01-15,2001,Australian Open,Hard,Pozzi G.,43,Johansson T.,34.0,,,0
2001-01-15,2001,Australian Open,Hard,Ferrero J.C.,12,Ilie A.,49.0,,,0
2001-01-15,2001,Australian Open,Hard,Clavet F.,40,Hrbaty D.,16.0,,,0
2001-01-15,2001,Australian Open,Hard,Haas T.,20,Hewitt L.,7.0,,,0
2001-01-15,2001,Australian Open,Hard,Lapentti N.,24,Henman T.,10.0,,,0
2001-01-15,2001,Australian Open,Hard,Siemerink J.,106,Grosjean S.,19.0,,,0
2001-01-15,2001,Australian Open,Hard,Boutter J.,67,Ferreira W.,13.0,,,0
2001-01-15,2001,Australian Open,Hard,Escude N.,46,Federer R.,29.0,,,0
2001-01-15,2001,Australian Open,Hard,Martin A.,81,Clement A.,18.0,,,0
2001-01-15,2001,Australian Open,Hard,Levy H.,60,Chela J.I.,64.0,,,0
2001-01-15,2001,Australian Open,Hard,Mirnyi M.,45,Kratochvil M.,94.0,,,0
2001-01-15,2001,Australian Open,Hard,Coria G.,79,Calatrava A.,50.0,,,0
2001-01-15,2001,Australian Open,Hard,Koubek S.,48,Burgsmuller L.,185.0,,,0
2001-01-15,2001,Australian Open,Hard,Heuberger I.,234,Arthurs W.,82.0,,,0
2001-01-15,2001,Australian Open,Hard,Goldstein P.,80,Agassi A.,6.0,,,0
2001-01-15,2001,Australian Open,Hard,Woodbridge T.,179,Zabaleta M.,62.0,,,0
2001-01-15,2001,Australian Open,Hard,Diaz J.,115,Youzhny M.,113.0,,,0
2001-01-15,2001,Australian Open,Hard,Gambill J.M.,32,Woodruff C.,68.0,,,0
2001-01-15,2001,Australian Open,Hard,Voinea A.,114,Vinciguerra A.,52.0,,,0
2001-01-15,2001,Australian Open,Hard,Voltchkov V.,37,Ulihrach B.,57.0,,,0
2001-01-15,2001,Australian Open,Hard,Gaudenzi A.,102,Tabara M.,69.0,,,0
2001-01-15,2001,Australian Open,Hard,Sanchez D.,85,Squillari F.,14.0,,,0
2001-01-15,2001,Australian Open,Hard,Schalken S.,27,Siemerink J.,106.0,,,0
2001-01-15,2001,Australian Open,Hard,Woodruff C.,68.0,Popp A.,84,,,1
2001-01-15,2001,Australian Open,Hard,Petrovic D.,269,Sargsian S.,95.0,,,0
2001-01-15,2001,Australian Open,Hard,Calleri A.,63,Martin T.,54.0,,,0
2001-01-15,2001,Australian Open,Hard,Tabara M.,69.0,Canas G.,228,,,1
2001-01-15,2001,Australian Open,Hard,Robredo T.,111,Clement A.,18.0,,,0
2001-01-15,2001,Australian Open,Hard,Hantschk M.,93,Clavet F.,40.0,,,0
2001-01-15,2001,Australian Open,Hard,Suzuki T.,159,Chela J.I.,64.0,,,0
2001-01-15,2001,Australian Open,Hard,Bastl G.,108,Canas G.,228.0,,,0
2001-01-15,2001,Australian Open,Hard,Stoltenberg J.,77,Calleri A.,63.0,,,0
2001-01-15,2001,Australian Open,Hard,Stoliarov A.,97,Calatrava A.,50.0,,,0
2001-01-15,2001,Australian Open,Hard,Elsner D.,99,Burgsmuller L.,185.0,,,0
2001-01-15,2001,Australian Open,Hard,Zimonjic N.,284,Boutter J.,67.0,,,0
2001-01-15,2001,Australian Open,Hard,Schukin Y.,211,Arthurs W.,82.0,,,0
2001-01-15,2001,Australian Open,Hard,Vanek J.,78,Agassi A.,6.0,,,0
2001-01-15,2001,Australian Open,Hard,Zabaleta M.,62,Youzhny M.,113.0,,,0
2001-01-15,2001,Australian Open,Hard,Rosset M.,30,Moya C.,42.0,,,0
2001-01-15,2001,Australian Open,Hard,Popp A.,84,Woodruff C.,68.0,,,0
2001-01-15,2001,Australian Open,Hard,Canas G.,228,Tabara M.,69.0,,,0
2001-01-15,2001,Australian Open,Hard,Sargsian S.,95,Schuettler R.,58.0,,,0
2001-01-15,2001,Australian Open,Hard,Ulihrach B.,57,Sampras P.,3.0,,,0
2001-01-15,2001,Australian Open,Hard,Pavel A.,26,Safin M.,2.0,,,0
2001-01-15,2001,Australian Open,Hard,Kuerten G.,1,Rusedski G.,65.0,,,0
2001-01-15,2001,Australian Open,Hard,Sa A.,103,Rochus C.,73.0,,,0
2001-01-15,2001,Australian Open,Hard,Davydenko N.,133,Rafter P.,15.0,,,0
2001-01-15,2001,Australian Open,Hard,Mamiit C.,125,Prinosil D.,39.0,,,0
2001-01-15,2001,Australian Open,Hard,Dosedel S.,72,Pioline C.,17.0,,,0
2001-01-15,2001,Australian Open,Hard,Santoro F.,47,Norman M.,4.0,,,0
2001-01-15,2001,Australian Open,Hard,Squillari F.,14,Nestor D.,218.0,,,0
2001-01-15,2001,Australian Open,Hard,Medvedev A.,59,Vinciguerra A.,52.0,,,0
2001-01-15,2001,Australian Open,Hard,Vinciguerra A.,52.0,Medvedev A.,59,,,1
2001-01-15,2001,Australian Open,Hard,Youzhny M.,113.0,Zabaleta M.,62,,,1
2001-01-15,2001,Australian Open,Hard,Mahut N.,388,Medvedev A.,59.0,,,0
2001-01-15,2001,Australian Open,Hard,Agassi A.,6.0,Clement A.,18,,,1
2001-01-15,2001,Australian Open,Hard,Agassi A.,6.0,Rafter P.,15,,,1
2001-01-15,2001,Australian Open,Hard,Rafter P.,15.0,Hrbaty D.,16,,,1
2001-01-15,2001,Australian Open,Hard,Grosjean S.,19.0,Moya C.,42,,,1
2001-01-15,2001,Australian Open,Hard,Clement A.,18.0,Kafelnikov Y.,5,,,1
2001-01-15,2001,Australian Open,Hard,Agassi A.,6.0,Martin T.,54,,,1
2001-01-15,2001,Australian Open,Hard,Rafter P.,15.0,Henman T.,10,,,1
2001-01-15,2001,Australian Open,Hard,Moya C.,42.0,Schuettler R.,58,,,1
2001-01-15,2001,Australian Open,Hard,Martin T.,54.0,Sampras P.,3,,,1
2001-01-15,2001,Australian Open,Hard,Kafelnikov Y.,5.0,Vinciguerra A.,52,,,1
2001-01-15,2001,Australian Open,Hard,Hrbaty D.,16.0,Safin M.,2,,,1
2001-01-15,2001,Australian Open,Hard,Grosjean S.,19.0,Norman M.,4,,,1
2001-01-15,2001,Australian Open,Hard,Clement A.,18.0,Rusedski G.,65,,,1
2001-01-15,2001,Australian Open,Hard,Agassi A.,6.0,Ilie A.,49,,,1
2001-01-15,2001,Australian Open,Hard,Vinciguerra A.,52.0,Ferreira W.,13,,,1
2001-01-15,2001,Australian Open,Hard,Clement A.,18.0,Grosjean S.,19,,,1
2001-01-15,2001,Australian Open,Hard,Sampras P.,3.0,Chela J.I.,64,,,1
2001-01-15,2001,Australian Open,Hard,Agassi A.,6.0,Prinosil D.,39,,,1
2001-01-15,2001,Australian Open,Hard,Clement A.,18.0,Federer R.,29,,,1
2001-01-15,2001,Australian Open,Hard,Grosjean S.,19.0,Johansson T.,34,,,1
2001-01-15,2001,Australian Open,Hard,Henman T.,10.0,Arthurs W.,82,,,1
2001-01-15,2001,Australian Open,Hard,Schuettler R.,58.0,Nestor D.,218,,,1
2001-01-15,2001,Australian Open,Hard,Ilie A.,49.0,Youzhny M.,113,,,1
2001-01-15,2001,Australian Open,Hard,Hrbaty D.,16.0,Rochus C.,73,,,1
2001-01-15,2001,Australian Open,Hard,Martin T.,54.0,Pioline C.,17,,,1
2001-01-15,2001,Australian Open,Hard,Moya C.,42.0,Hewitt L.,7,,,1
2001-01-15,2001,Australian Open,Hard,Norman M.,4.0,Calatrava A.,50,,,1
2001-01-15,2001,Australian Open,Hard,Rafter P.,15.0,Kratochvil M.,94,,,1
2001-01-15,2001,Australian Open,Hard,Rusedski G.,65.0,Burgsmuller L.,185,,,1
2001-01-15,2001,Australian Open,Hard,Safin M.,2.0,Tabara M.,69,,,1
2001-01-15,2001,Australian Open,Hard,Kafelnikov Y.,5.0,Woodruff C.,68,,,1
2001-01-29,2001,Colombia Open,Clay,Hirigoyen I.,333,Vicente F.,51.0,,,0
2001-01-29,2001,Colombia Open,Clay,Marin J.A.,132,Viloca J.A.,200.0,,,0
2001-01-29,2001,Colombia Open,Clay,Nalbandian D.,242,Chela J.I.,60.0,,,0
2001-01-29,2001,Colombia Open,Clay,Coria G.,73,Simoni A.,152.0,,,0
2001-01-29,2001,Colombia Open,Clay,Stoliarov A.,100,Vicente F.,51.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Levy H.,61,Bruguera S.,80.0,,,0
2001-01-29,2001,Colombia Open,Clay,Viloca J.A.,200,Chela J.I.,60.0,,,0
2001-01-29,2001,Colombia Open,Clay,Simoni A.,152,Vicente F.,51.0,,,0
2001-01-29,2001,Colombia Open,Clay,Chela J.I.,60,Vicente F.,51.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Golmard J.,59,Boutter J.,67.0,,,0
2001-01-29,2001,Colombia Open,Clay,Armando H.,189,Stoliarov A.,100.0,,,0
2001-01-29,2001,Colombia Open,Clay,Hadad M.,290,Viloca J.A.,200.0,,,0
2001-01-29,2001,Colombia Open,Clay,Delgado R.,254,Simoni A.,152.0,,,0
2001-01-29,2001,Colombia Open,Clay,Srichaphan P.,116,Stoliarov A.,100.0,,,0
2001-01-29,2001,Colombia Open,Clay,Hantschk M.,97,Hadad M.,290.0,,,0
2001-01-29,2001,Colombia Open,Clay,Gonzalez F.,115,Coria G.,73.0,,,0
2001-01-29,2001,Colombia Open,Clay,Etlis G.,177,Chela J.I.,60.0,,,0
2001-01-29,2001,Colombia Open,Clay,Costa A.,26,Viloca J.A.,200.0,,,0
2001-01-29,2001,Colombia Open,Clay,Rodriguez M.,148,Vicente F.,51.0,,,0
2001-01-29,2001,Colombia Open,Clay,Alvarez E.,127,Tobon M.,1023.0,,,0
2001-01-29,2001,Colombia Open,Clay,Moyano D.,147,Simoni A.,152.0,,,0
2001-01-29,2001,Colombia Open,Clay,Meligeni F.,104,Nalbandian D.,242.0,,,0
2001-01-29,2001,Colombia Open,Clay,Davydenko N.,109,Marin J.A.,132.0,,,0
2001-01-29,2001,Colombia Open,Clay,Horna L.,135,Hirigoyen I.,333.0,,,0
2001-01-29,2001,Colombia Open,Clay,Agenor R.,140,Hantschk M.,97.0,,,0
2001-01-29,2001,Colombia Open,Clay,Sa A.,105,Hadad M.,290.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Schalken S.,28,Gambill J.M.,30.0,,,0
2001-01-29,2001,Colombia Open,Clay,Tobon M.,1023,Nalbandian D.,242.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Dosedel S.,87,Heuberger I.,190.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Heuberger I.,190,Kafelnikov Y.,7.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Tarango J.,111,Kafelnikov Y.,7.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Rusedski G.,52.0,Safin M.,1,,,1
2001-01-29,2001,Milan Indoors,Carpet,Boutter J.,67.0,Rusedski G.,52,,,1
2001-01-29,2001,Milan Indoors,Carpet,Federer R.,27.0,Kafelnikov Y.,7,,,1
2001-01-29,2001,Milan Indoors,Carpet,Federer R.,27.0,Boutter J.,67,,,1
2001-01-29,2001,Milan Indoors,Carpet,Boutter J.,67,Federer R.,27.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Kafelnikov Y.,7,Federer R.,27.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Rusedski G.,52,Boutter J.,67.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Safin M.,1,Rusedski G.,52.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Voltchkov V.,36,Kafelnikov Y.,7.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Ivanisevic G.,123,Federer R.,27.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Gambill J.M.,30,Boutter J.,67.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Medvedev A.,58,Voltchkov V.,36.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Malisse X.,124,Safin M.,1.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Kiefer N.,33,Ivanisevic G.,123.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Rosset M.,29,Rusedski G.,52.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Ulihrach B.,53,Ivanisevic G.,123.0,,,0
2001-01-29,2001,Milan Indoors,Carpet,Bruguera S.,80,Gambill J.M.,30.0,,,0
