date,season,tournament,surface,winner,loser,winner_rank,loser_rank,b365w,b365l
2008-02-01,2008,Qatar Exxon Mobil Open,Hard,Calleri A.,Lee H.T.,42.0,51.0,1.66,2.1
2008-02-01,2008,Qatar Exxon Mobil Open,Hard,Davydenko N.,Santoro F.,4.0,37.0,1.14,5.0
2008-02-01,2008,Qatar Exxon Mobil Open,Hard,Wawrinka S.,Rochus C.,36.0,194.0,1.16,4.5
2008-02-03,2008,Regions Morgan Keegan Championships,Hard,Darcis S.,Soderling R.,81.0,42.0,4.5,1.16
2008-02-04,2008,Sony Ericsson Open,Hard,Nadal R.,Blake J.,2.0,9.0,1.53,2.5
2008-02-04,2008,Sony Ericsson Open,Hard,Roddick A.,Benneteau J.,6.0,72.0,1.14,5.0
2008-02-08,2008,Western & Southern Financial Group Masters,Hard,Murray A.,Karlovic I.,9.0,22.0,1.44,2.75
2008-02-08,2008,Western & Southern Financial Group Masters,Hard,Nadal R.,Lapentti N.,2.0,89.0,1.02,13.0
2008-02-09,2008,US Open,Hard,Murray A.,Wawrinka S.,6.0,10.0,1.33,3.25
2008-02-09,2008,US Open,Hard,Djokovic N.,Robredo T.,3.0,15.0,1.07,7.5
2008-02-09,2008,US Open,Hard,Muller G.,Davydenko N.,130.0,5.0,7.5,1.07
2008-02-09,2008,US Open,Hard,Federer R.,Andreev I.,2.0,23.0,1.05,9.0
2008-02-10,2008,AIG Japan Open Tennis Championships,Hard,Del Potro J.M.,Nieminen J.,12.0,33.0,1.08,7.0
2008-02-10,2008,AIG Japan Open Tennis Championships,Hard,Gasquet R.,Nishikori K.,13.0,84.0,1.53,2.37
2008-02-10,2008,AIG Japan Open Tennis Championships,Hard,Ferrer D.,Suzuki T.,5.0,593.0,1.08,7.0
2008-02-10,2008,AIG Japan Open Tennis Championships,Hard,Gonzalez F.,Delic A.,11.0,135.0,1.28,3.5
2008-02-10,2008,Open de Moselle,Hard,Mannarino A.,De Voest R.,181.0,166.0,1.61,2.2
2008-02-10,2008,AIG Japan Open Tennis Championships,Hard,Troicki V.,Tsonga J.W.,65.0,16.0,3.0,1.36
2008-02-10,2008,Open de Moselle,Hard,Schwank E.,Hanescu V.,54.0,74.0,1.8,1.9
2008-02-10,2008,AIG Japan Open Tennis Championships,Hard,Berdych T.,Robredo T.,27.0,17.0,1.66,2.1
2008-02-10,2008,Open de Moselle,Hard,Gicquel M.,Mahut N.,41.0,75.0,2.1,1.66
2008-02-10,2008,Open de Moselle,Hard,Stepanek R.,Llodra M.,29.0,36.0,1.5,2.5
2008-02-10,2008,AIG Japan Open Tennis Championships,Hard,Roddick A.,Melzer J.,8.0,38.0,1.22,4.0
2008-02-10,2008,AIG Japan Open Tennis Championships,Hard,Schuettler R.,Youzhny M.,35.0,21.0,3.25,1.33
2008-02-10,2008,Open de Moselle,Hard,Mathieu P.H.,Jouan R.,24.0,440.0,1.1,6.5
2008-03-01,2008,Next Generation Adelaide International,Hard,Hewitt L.,Acasuso J.,21.0,65.0,1.28,3.5
2008-03-01,2008,Chennai Open,Hard,Haase R.,Zovko L.,114.0,759.0,1.28,3.5
2008-03-01,2008,Chennai Open,Hard,Nadal R.,Ram R.,2.0,253.0,1.005,17.0
2008-03-01,2008,Chennai Open,Hard,Cilic M.,Mahut N.,71.0,45.0,2.62,1.44
2008-03-01,2008,Chennai Open,Hard,Garcia-Lopez G.,Eschauer W.,90.0,66.0,1.4,2.75
2008-03-01,2008,Next Generation Adelaide International,Hard,Tsonga J.W.,Gulbis E.,43.0,61.0,1.53,2.37
2008-03-01,2008,Next Generation Adelaide International,Hard,Spadea V.,Zverev M.,77.0,88.0,2.0,1.72
2008-03-01,2008,Qatar Exxon Mobil Open,Hard,Murray A.,Johansson T.,11.0,62.0,1.16,4.5
2008-03-01,2008,Next Generation Adelaide International,Hard,Nieminen J.,Dancevic F.,27.0,72.0,1.44,2.62
2008-03-01,2008,Qatar Exxon Mobil Open,Hard,Ljubicic I.,Kohlschreiber P.,18.0,32.0,1.5,2.5
2008-03-01,2008,Qatar Exxon Mobil Open,Hard,Wawrinka S.,Calleri A.,36.0,42.0,1.61,2.2
2008-03-01,2008,Qatar Exxon Mobil Open,Hard,Davydenko N.,Tursunov D.,4.0,34.0,1.19,4.33
2008-03-03,2008,Dubai Tennis Championships,Hard,Verdasco F.,Schuettler R.,30.0,88.0,1.25,3.75
2008-03-03,2008,Channel Open,Hard,Korolev E.,Roitman S.,100.0,77.0,1.4,2.75
2008-03-03,2008,Channel Open,Hard,Querrey S.,Grosjean S.,66.0,50.0,2.1,1.66
2008-03-03,2008,Channel Open,Hard,Kiefer N.,Becker B.,48.0,106.0,1.53,2.37
2008-03-03,2008,Channel Open,Hard,Canas G.,Johansson T.,20.0,58.0,1.72,2.0
2008-03-03,2008,Dubai Tennis Championships,Hard,Andreev I.,Minar J.,34.0,197.0,1.16,4.5
2008-03-03,2008,Dubai Tennis Championships,Hard,Hernych J.,Wawrinka S.,188.0,33.0,5.0,1.14
2008-03-03,2008,Dubai Tennis Championships,Hard,Ferrer D.,Haas T.,4.0,35.0,1.4,2.75
2008-03-03,2008,Dubai Tennis Championships,Hard,Davydenko N.,Al-Ghareeb M.,5.0,431.0,1.01,13.0
2008-03-03,2008,Dubai Tennis Championships,Hard,Murray A.,Federer R.,11.0,1.0,4.0,1.22
2008-03-03,2008,Dubai Tennis Championships,Hard,Santoro F.,Youzhny M.,47.0,12.0,4.33,1.2
2008-03-03,2008,Dubai Tennis Championships,Hard,Gasquet R.,Tursunov D.,8.0,36.0,1.5,2.5
2008-03-04,2008,Sony Ericsson Open,Hard,Berdych T.,Andreev I.,10.0,32.0,1.33,3.4
2008-03-04,2008,Sony Ericsson Open,Hard,Davydenko N.,Tipsarevic J.,4.0,41.0,1.53,2.5
2008-03-08,2008,Western & Southern Financial Group Masters,Hard,Murray A.,Djokovic N.,9.0,3.0,3.4,1.33
2008-03-08,2008,Western & Southern Financial Group Masters,Hard,Djokovic N.,Nadal R.,3.0,2.0,2.75,1.44
2008-03-09,2008,US Open,Hard,Roddick A.,Gonzalez F.,8.0,11.0,1.38,2.87
2008-03-09,2008,US Open,Hard,Murray A.,Del Potro J.M.,6.0,17.0,1.53,2.5
2008-03-10,2008,AIG Japan Open Tennis Championships,Hard,Del Potro J.M.,Ferrer D.,12.0,5.0,1.4,2.75
2008-03-10,2008,AIG Japan Open Tennis Championships,Hard,Gasquet R.,Schuettler R.,13.0,35.0,1.36,3.0
2008-03-10,2008,AIG Japan Open Tennis Championships,Hard,Roddick A.,Troicki V.,8.0,65.0,1.22,4.0
2008-03-10,2008,Open de Moselle,Hard,Stepanek R.,Schwank E.,29.0,54.0,1.25,3.75
2008-03-10,2008,AIG Japan Open Tennis Championships,Hard,Berdych T.,Gonzalez F.,27.0,11.0,1.66,2.1
2008-03-10,2008,Open de Moselle,Hard,Mannarino A.,Gicquel M.,181.0,41.0,3.5,1.28
2008-03-10,2008,Open de Moselle,Hard,Tursunov D.,Moya C.,32.0,49.0,1.5,2.5
2008-03-10,2008,Open de Moselle,Hard,Mathieu P.H.,Tipsarevic J.,24.0,43.0,1.83,1.83
2008-04-01,2008,Qatar Exxon Mobil Open,Hard,Wawrinka S.,Ljubicic I.,36.0,18.0,2.0,1.72
2008-04-01,2008,Qatar Exxon Mobil Open,Hard,Murray A.,Davydenko N.,11.0,4.0,1.57,2.25
2008-04-01,2008,Chennai Open,Hard,Youzhny M.,Malisse X.,19.0,112.0,1.72,2.0
2008-04-01,2008,Chennai Open,Hard,Cilic M.,Haase R.,71.0,114.0,1.61,2.2
2008-04-01,2008,Chennai Open,Hard,Nadal R.,Garcia-Lopez G.,2.0,90.0,1.01,15.0
2008-04-01,2008,Chennai Open,Hard,Moya C.,Serra F.,17.0,92.0,1.3,3.39
2008-04-01,2008,Next Generation Adelaide International,Hard,Llodra M.,Becker B.,93.0,84.0,1.83,1.83
2008-04-01,2008,Next Generation Adelaide International,Hard,Sirianni J.,Mathieu P.H.,195.0,25.0,4.33,1.2
2008-04-01,2008,Next Generation Adelaide International,Hard,Tsonga J.W.,Hewitt L.,43.0,21.0,3.75,1.25
2008-04-01,2008,Next Generation Adelaide International,Hard,Nieminen J.,Spadea V.,27.0,77.0,1.28,3.5
2008-04-03,2008,Dubai Tennis Championships,Hard,Djokovic N.,Cilic M.,3.0,45.0,1.14,5.0
2008-04-03,2008,Channel Open,Hard,Hewitt L.,Safin M.,24.0,87.0,1.57,2.25
2008-04-03,2008,Dubai Tennis Championships,Hard,Roddick A.,Ferrero J.C.,6.0,22.0,1.33,3.25
2008-04-03,2008,Channel Open,Hard,Gonzalez F.,Sela D.,13.0,63.0,1.3,3.4
2008-04-03,2008,Channel Open,Hard,Anderson K.,Llodra M.,175.0,37.0,2.75,1.4
2008-04-03,2008,Dubai Tennis Championships,Hard,Nadal R.,Kohlschreiber P.,2.0,27.0,1.28,3.5
2008-04-03,2008,Channel Open,Hard,Starace P.,Berlocq C.,32.0,78.0,1.4,2.75
2008-04-03,2008,Channel Open,Hard,Isner J.,Falla A.,94.0,79.0,1.72,2.0
2008-04-03,2008,Channel Open,Hard,Benneteau J.,Bjorkman J.,61.0,57.0,1.53,2.37
2008-04-03,2008,Channel Open,Hard,Luczak P.,Zverev M.,72.0,76.0,2.0,1.72
2008-04-03,2008,Channel Open,Hard,Ginepri R.,Malisse X.,111.0,349.0,1.66,2.1
2008-04-03,2008,Channel Open,Hard,Delic A.,Melzer J.,126.0,84.0,2.2,1.61
2008-04-03,2008,Dubai Tennis Championships,Hard,Lopez F.,Tipsarevic J.,41.0,40.0,2.1,1.66
2008-04-03,2008,Channel Open,Hard,Guccione C.,Hanescu V.,70.0,68.0,1.38,2.87
2008-04-03,2008,Dubai Tennis Championships,Hard,Ledovskikh M.,Nader M.,171.0,,1.1,6.5
2008-04-03,2008,Dubai Tennis Championships,Hard,Mathieu P.H.,Sirianni J.,14.0,157.0,1.16,4.5
2008-04-03,2008,Dubai Tennis Championships,Hard,Berdych T.,Monfils G.,10.0,52.0,1.28,3.5
2008-04-03,2008,Dubai Tennis Championships,Hard,Rochus O.,Nieminen J.,71.0,26.0,2.62,1.44
2008-04-04,2008,Sony Ericsson Open,Hard,Nadal R.,Berdych T.,2.0,10.0,1.53,2.5
2008-04-04,2008,Sony Ericsson Open,Hard,Roddick A.,Federer R.,6.0,1.0,5.0,1.16
2008-04-08,2008,Countrywide Classic,Hard,Gremelmayr D.,Fognini F.,89.0,69.0,2.5,1.5
2008-04-08,2008,Countrywide Classic,Hard,Gicquel M.,Fleishman Z.,49.0,437.0,1.16,4.5
2008-04-08,2008,Countrywide Classic,Hard,Serra F.,Golubev A.,75.0,163.0,1.53,2.37
2008-04-09,2008,US Open,Hard,Nadal R.,Fish M.,1.0,35.0,1.08,7.0
2008-04-09,2008,US Open,Hard,Federer R.,Muller G.,2.0,130.0,1.03,12.0
2008-04-10,2008,Open de Moselle,Hard,Mathieu P.H.,Mannarino A.,24.0,181.0,1.25,3.75
2008-04-10,2008,AIG Japan Open Tennis Championships,Hard,Berdych T.,Roddick A.,27.0,8.0,2.62,1.44
2008-04-10,2008,AIG Japan Open Tennis Championships,Hard,Del Potro J.M.,Gasquet R.,12.0,13.0,1.33,3.25
2008-04-10,2008,Open de Moselle,Hard,Tursunov D.,Stepanek R.,32.0,29.0,2.0,1.72
2008-05-01,2008,Next Generation Adelaide International,Hard,Nieminen J.,Tsonga J.W.,27.0,43.0,2.0,1.72
2008-05-01,2008,Chennai Open,Hard,Youzhny M.,Cilic M.,19.0,71.0,1.3,3.39
2008-05-01,2008,Qatar Exxon Mobil Open,Hard,Murray A.,Wawrinka S.,11.0,36.0,1.3,3.5
2008-05-01,2008,Next Generation Adelaide International,Hard,Llodra M.,Sirianni J.,93.0,195.0,1.53,2.37
2008-05-01,2008,Chennai Open,Hard,Nadal R.,Moya C.,2.0,17.0,1.14,5.0
2008-05-03,2008,Channel Open,Hard,Gulbis E.,Massu N.,90.0,98.0,1.57,2.25
2008-05-03,2008,Channel Open,Hard,Baghdatis M.,Spadea V.,17.0,74.0,1.22,4.0
2008-05-03,2008,Channel Open,Hard,Canas G.,Guccione C.,20.0,70.0,1.4,2.75
2008-05-03,2008,Channel Open,Hard,Delic A.,Starace P.,126.0,32.0,1.57,2.25
2008-05-03,2008,Channel Open,Hard,Querrey S.,Kiefer N.,66.0,48.0,2.2,1.61
2008-05-03,2008,Dubai Tennis Championships,Hard,Andreev I.,Gasquet R.,34.0,8.0,3.5,1.28
2008-05-03,2008,Dubai Tennis Championships,Hard,Roddick A.,Mathieu P.H.,6.0,14.0,1.28,3.5
2008-05-03,2008,Dubai Tennis Championships,Hard,Nadal R.,Ledovskikh M.,2.0,171.0,1.01,13.0
2008-05-03,2008,Dubai Tennis Championships,Hard,Ferrer D.,Rochus O.,4.0,71.0,1.16,4.5
2008-05-03,2008,Dubai Tennis Championships,Hard,Lopez F.,Berdych T.,41.0,10.0,2.87,1.38
2008-05-03,2008,Dubai Tennis Championships,Hard,Davydenko N.,Hernych J.,5.0,188.0,1.14,5.0
2008-05-03,2008,Dubai Tennis Championships,Hard,Murray A.,Verdasco F.,11.0,30.0,1.14,5.0
2008-05-03,2008,Dubai Tennis Championships,Hard,Djokovic N.,Santoro F.,3.0,47.0,1.1,6.5
2008-05-04,2008,Sony Ericsson Open,Hard,Davydenko N.,Roddick A.,4.0,6.0,2.87,1.39
2008-05-08,2008,Countrywide Classic,Hard,Odesnik W.,Reynolds B.,103.0,91.0,2.87,1.38
2008-05-08,2008,Countrywide Classic,Hard,Stoppini A.,Kunitsyn I.,221.0,87.0,2.75,1.4
2008-05-08,2008,Countrywide Classic,Hard,Fish M.,Falla A.,43.0,121.0,1.33,3.25
2008-05-08,2008,Countrywide Classic,Hard,Safin M.,Isner J.,44.0,133.0,1.53,2.37
2008-05-08,2008,Countrywide Classic,Hard,Vemic D.,Warburg S.,178.0,139.0,2.25,1.57
2008-05-08,2008,Countrywide Classic,Hard,Delic A.,Sela D.,137.0,76.0,1.9,1.8
2008-05-08,2008,Countrywide Classic,Hard,Spadea V.,Grosjean S.,100.0,68.0,1.66,2.1
2008-05-09,2008,US Open,Hard,Djokovic N.,Roddick A.,3.0,8.0,1.61,2.25
2008-05-10,2008,Open de Moselle,Hard,Tursunov D.,Mathieu P.H.,32.0,24.0,1.61,2.25
2008-05-10,2008,AIG Japan Open Tennis Championships,Hard,Berdych T.,Del Potro J.M.,27.0,12.0,3.0,1.38
2008-06-01,2008,Next Generation Adelaide International,Hard,Llodra M.,Nieminen J.,93.0,27.0,3.4,1.33
2008-06-01,2008,Chennai Open,Hard,Youzhny M.,Nadal R.,19.0,2.0,2.87,1.4
2008-06-03,2008,Channel Open,Hard,Gulbis E.,Luczak P.,90.0,72.0,1.61,2.2
2008-06-03,2008,Dubai Tennis Championships,Hard,Lopez F.,Ferrer D.,41.0,4.0,2.87,1.38
2008-06-03,2008,Dubai Tennis Championships,Hard,Davydenko N.,Murray A.,5.0,11.0,2.5,1.5
2008-06-03,2008,Dubai Tennis Championships,Hard,Roddick A.,Nadal R.,6.0,2.0,2.37,1.53
2008-06-03,2008,Dubai Tennis Championships,Hard,Djokovic N.,Andreev I.,3.0,34.0,1.12,5.5
2008-06-03,2008,Channel Open,Hard,Anderson K.,Isner J.,175.0,94.0,2.5,1.5
2008-06-03,2008,Channel Open,Hard,Korolev E.,Gonzalez F.,100.0,13.0,3.5,1.28
2008-06-03,2008,Channel Open,Hard,Benneteau J.,Hewitt L.,61.0,24.0,4.0,1.22
2008-06-04,2008,Sony Ericsson Open,Hard,Davydenko N.,Nadal R.,4.0,2.0,2.62,1.5
2008-06-08,2008,Countrywide Classic,Hard,Serra F.,Verdasco F.,75.0,12.0,3.5,1.28
2008-06-08,2008,Countrywide Classic,Hard,Young D.,Haas T.,99.0,40.0,6.0,1.11
2008-06-08,2008,Countrywide Classic,Hard,Moya C.,Malisse X.,30.0,157.0,1.38,2.87
2008-06-08,2008,Countrywide Classic,Hard,Gremelmayr D.,Lopez F.,89.0,26.0,3.5,1.28
2008-06-08,2008,Countrywide Classic,Hard,Fish M.,Spadea V.,43.0,100.0,1.44,2.62
2008-06-09,2008,US Open,Hard,Federer R.,Djokovic N.,2.0,3.0,1.72,2.1
2008-06-09,2008,US Open,Hard,Murray A.,Nadal R.,6.0,1.0,3.75,1.28
2008-06-10,2008,Stockholm Open,Hard,Hrbaty D.,Andujar P.,396.0,96.0,1.44,2.62
2008-06-10,2008,BA-CA Tennis Trophy,Hard,Moya C.,Berrer M.,48.0,105.0,1.36,3.0
2008-06-10,2008,BA-CA Tennis Trophy,Hard,Lopez F.,Calleri A.,45.0,50.0,1.4,2.75
2008-06-10,2008,BA-CA Tennis Trophy,Hard,Ferrero J.C.,Karlovic I.,44.0,14.0,2.0,1.72
2008-06-10,2008,BA-CA Tennis Trophy,Hard,Hernych J.,Karanusic R.,129.0,103.0,1.83,1.83
2008-06-10,2008,BA-CA Tennis Trophy,Hard,Verdasco F.,Crivoi V.,13.0,145.0,1.1,6.5
2008-06-10,2008,BA-CA Tennis Trophy,Hard,Canas G.,Seppi A.,61.0,30.0,2.1,1.66
2008-06-10,2008,Stockholm Open,Hard,Lapentti N.,Navarro-Pastor I.,78.0,74.0,1.8,1.9
2008-06-10,2008,Stockholm Open,Hard,Nishikori K.,Granollers M.,77.0,55.0,1.25,3.75
2008-07-01,2008,Medibank International,Hard,Simon G.,Fish M.,30.0,39.0,2.37,1.53
2008-07-01,2008,Heineken Open,Hard,Almagro N.,Acasuso J.,29.0,64.0,1.57,2.25
2008-07-01,2008,Heineken Open,Hard,Montanes A.,Statham R.,45.0,557.0,1.16,4.5
2008-07-01,2008,Heineken Open,Hard,Mayer F.,Querrey S.,56.0,63.0,2.62,1.44
2008-07-01,2008,Heineken Open,Hard,Rochus O.,Berrer M.,55.0,52.0,1.61,2.2
2008-07-01,2008,Heineken Open,Hard,Kohlschreiber P.,Russell M.,31.0,101.0,1.36,3.0
2008-07-01,2008,Heineken Open,Hard,Massu N.,Jones G.D.,80.0,1214.0,1.16,4.5
2008-07-01,2008,Heineken Open,Hard,Roitman S.,Rosol L.,70.0,271.0,1.57,2.25
2008-07-01,2008,Heineken Open,Hard,Benneteau J.,Sela D.,74.0,66.0,1.61,2.25
2008-07-01,2008,Heineken Open,Hard,Melzer J.,Eschauer W.,62.0,65.0,1.3,3.39
2008-07-01,2008,Medibank International,Hard,Gasquet R.,Andreev I.,8.0,34.0,1.36,3.0
2008-07-01,2008,Heineken Open,Hard,Chela J.I.,King-Turner D.,20.0,344.0,1.06,8.0
2008-07-01,2008,Medibank International,Hard,Calleri A.,Jones G.,40.0,383.0,1.05,8.5
2008-07-01,2008,Medibank International,Hard,Santoro F.,Blake J.,37.0,13.0,3.75,1.25
2008-07-01,2008,Medibank International,Hard,Berdych T.,Volandri F.,14.0,41.0,1.12,5.5
2008-07-01,2008,Medibank International,Hard,Grosjean S.,Luczak P.,51.0,90.0,1.53,2.37
2008-07-01,2008,Medibank International,Hard,Verdasco F.,Lopez F.,27.0,36.0,1.66,2.1
2008-07-03,2008,Dubai Tennis Championships,Hard,Lopez F.,Davydenko N.,41.0,5.0,2.5,1.5
2008-07-03,2008,Dubai Tennis Championships,Hard,Roddick A.,Djokovic N.,6.0,3.0,2.87,1.38
2008-07-03,2008,Channel Open,Hard,Ginepri R.,Baghdatis M.,111.0,17.0,2.62,1.44
2008-07-03,2008,Channel Open,Hard,Anderson K.,Korolev E.,175.0,100.0,2.2,1.61
2008-07-03,2008,Channel Open,Hard,Canas G.,Delic A.,20.0,126.0,1.28,3.5
2008-07-03,2008,Channel Open,Hard,Ginepri R.,Gulbis E.,111.0,90.0,1.44,2.62
2008-07-08,2008,Countrywide Classic,Hard,Gicquel M.,Young D.,49.0,99.0,1.44,2.62
2008-07-08,2008,Countrywide Classic,Hard,Delic A.,Moya C.,137.0,30.0,3.0,1.36
2008-07-08,2008,Countrywide Classic,Hard,Safin M.,Odesnik W.,44.0,103.0,1.22,4.0
2008-07-08,2008,Countrywide Classic,Hard,Del Potro J.M.,Stoppini A.,24.0,221.0,1.16,4.5
2008-07-10,2008,BA-CA Tennis Trophy,Hard,Melzer J.,Ljubicic I.,38.0,49.0,1.4,2.75
2008-07-10,2008,Stockholm Open,Hard,Schuettler R.,Guccione C.,34.0,88.0,1.53,2.37
2008-07-10,2008,Stockholm Open,Hard,Ancic M.,Rochus O.,31.0,110.0,1.3,3.4
2008-07-10,2008,Stockholm Open,Hard,Nalbandian D.,Reynolds B.,7.0,82.0,1.16,4.5
2008-07-10,2008,Stockholm Open,Hard,Darcis S.,Rochus C.,58.0,75.0,1.4,2.75
2008-07-10,2008,Stockholm Open,Hard,Acasuso J.,Bachinger M.,47.0,175.0,1.36,3.0
2008-07-10,2008,Stockholm Open,Hard,Johansson J.,Mahut N.,771.0,91.0,3.25,1.33
2008-07-10,2008,Stockholm Open,Hard,Hernandez O.,Minar I.,83.0,102.0,2.5,1.5
2008-07-10,2008,BA-CA Tennis Trophy,Hard,Giraldo S.,Koubek S.,143.0,140.0,,
2008-07-10,2008,BA-CA Tennis Trophy,Hard,Schwank E.,Simon G.,54.0,17.0,3.0,1.36
2008-07-10,2008,BA-CA Tennis Trophy,Hard,Gulbis E.,Volandri F.,56.0,95.0,1.06,8.0
2008-07-10,2008,BA-CA Tennis Trophy,Hard,Gonzalez F.,Bolelli S.,12.0,46.0,1.36,3.0
2008-07-10,2008,BA-CA Tennis Trophy,Hard,Stepanek R.,Snobel P.,29.0,184.0,1.1,6.5
2008-07-10,2008,BA-CA Tennis Trophy,Hard,Kohlschreiber P.,Gicquel M.,32.0,37.0,1.61,2.2
2008-07-10,2008,BA-CA Tennis Trophy,Hard,Petzschner P.,Wawrinka S.,125.0,10.0,5.5,1.12
2008-07-10,2008,Stockholm Open,Hard,Monaco J.,Bjorkman J.,43.0,173.0,1.57,2.25
2008-08-01,2008,Medibank International,Hard,Darcis S.,Sirianni J.,88.0,146.0,1.61,2.2
2008-08-01,2008,Medibank International,Hard,Seppi A.,Tsonga J.W.,47.0,38.0,3.25,1.33
2008-08-01,2008,Medibank International,Hard,Korolev E.,Mathieu P.H.,82.0,25.0,,
2008-08-01,2008,Medibank International,Hard,Hewitt L.,Mahut N.,21.0,44.0,1.16,4.5
2008-08-01,2008,Medibank International,Hard,Stepanek R.,Robredo T.,32.0,11.0,2.5,1.5
2008-08-01,2008,Medibank International,Hard,Tursunov D.,Wawrinka S.,35.0,28.0,2.1,1.66
2008-08-01,2008,Heineken Open,Hard,Cilic M.,Cakl T.,59.0,283.0,1.22,4.0
2008-08-01,2008,Medibank International,Hard,Guccione C.,Martin A.,125.0,138.0,1.33,3.25
2008-08-01,2008,Medibank International,Hard,Minar I.,Jones A.,102.0,140.0,1.57,2.25
2008-08-01,2008,Medibank International,Hard,Moya C.,Koubek S.,18.0,68.0,1.72,2.0
2008-08-01,2008,Heineken Open,Hard,Ferrero J.C.,Levine J.,24.0,170.0,1.16,4.5
2008-08-01,2008,Heineken Open,Hard,Malisse X.,Nieminen J.,165.0,26.0,1.72,2.0
2008-08-01,2008,Heineken Open,Hard,Ferrer D.,Hernandez O.,5.0,60.0,1.02,12.0
2008-08-01,2008,Heineken Open,Hard,Llodra M.,Lee H.T.,54.0,46.0,1.83,1.83
2008-08-03,2008,Dubai Tennis Championships,Hard,Roddick A.,Lopez F.,6.0,41.0,1.16,5.0
2008-08-03,2008,Channel Open,Hard,Anderson K.,Ginepri R.,175.0,111.0,2.75,1.4
2008-08-03,2008,Channel Open,Hard,Querrey S.,Benneteau J.,66.0,61.0,1.72,2.0
2008-08-08,2008,Countrywide Classic,Hard,Del Potro J.M.,Delic A.,24.0,137.0,1.28,3.5
2008-08-08,2008,Countrywide Classic,Hard,Gremelmayr D.,Safin M.,89.0,44.0,3.75,1.25
2008-08-08,2008,Countrywide Classic,Hard,Roddick A.,Vemic D.,9.0,178.0,1.04,10.0
2008-08-08,2008,Countrywide Classic,Hard,Fish M.,Serra F.,43.0,75.0,1.36,3.0
2008-08-09,2008,US Open,Hard,Federer R.,Murray A.,2.0,6.0,1.5,2.75
2008-08-10,2008,Stockholm Open,Hard,Nieminen J.,Bellucci T.,33.0,80.0,1.28,3.5
2008-08-10,2008,Stockholm Open,Hard,Schuettler R.,Lapentti N.,34.0,78.0,1.4,2.75
2008-08-10,2008,Stockholm Open,Hard,Montanes A.,Johansson T.,51.0,87.0,3.0,1.36
2008-08-10,2008,Stockholm Open,Hard,Soderling R.,Becker B.,35.0,138.0,1.11,6.0
2008-08-10,2008,Stockholm Open,Hard,Hernandez O.,Acasuso J.,83.0,47.0,3.75,1.25
2008-08-10,2008,BA-CA Tennis Trophy,Hard,Monfils G.,Peya A.,28.0,164.0,1.16,4.5
2008-08-10,2008,BA-CA Tennis Trophy,Hard,Gonzalez F.,Gulbis E.,12.0,56.0,1.83,1.83
2008-08-10,2008,BA-CA Tennis Trophy,Hard,Petzschner P.,Hernych J.,125.0,129.0,1.57,2.25
2008-08-10,2008,Stockholm Open,Hard,Bastl G.,Nielsen F.,327.0,248.0,1.9,1.8
2008-08-10,2008,BA-CA Tennis Trophy,Hard,Del Potro J.M.,Fischer M.,9.0,219.0,1.05,9.0
2008-08-10,2008,BA-CA Tennis Trophy,Hard,Verdasco F.,Canas G.,13.0,61.0,1.44,2.62
2008-08-10,2008,BA-CA Tennis Trophy,Hard,Moya C.,Schwank E.,48.0,54.0,1.83,1.83
2008-08-10,2008,Stockholm Open,Hard,Clement A.,Rehnquist B.,86.0,183.0,1.4,2.75
2008-09-01,2008,Medibank International,Hard,Berdych T.,Simon G.,14.0,30.0,1.36,3.0
2008-09-01,2008,Medibank International,Hard,Stepanek R.,Seppi A.,32.0,47.0,1.4,2.75
2008-09-01,2008,Medibank International,Hard,Korolev E.,Minar I.,82.0,102.0,1.72,2.0
2008-09-01,2008,Heineken Open,Hard,Monaco J.,Johansson T.,23.0,49.0,1.9,1.8
2008-09-01,2008,Medibank International,Hard,Calleri A.,Moya C.,40.0,18.0,2.1,1.66
2008-09-01,2008,Medibank International,Hard,Guccione C.,Hewitt L.,125.0,21.0,5.0,1.14
2008-09-01,2008,Medibank International,Hard,Santoro F.,Darcis S.,37.0,88.0,1.53,2.37
2008-09-01,2008,Medibank International,Hard,Tursunov D.,Gasquet R.,35.0,8.0,2.75,1.4
2008-09-01,2008,Medibank International,Hard,Grosjean S.,Verdasco F.,51.0,27.0,2.5,1.5
2008-09-01,2008,Heineken Open,Hard,Benneteau J.,Almagro N.,74.0,29.0,2.37,1.53
2008-09-01,2008,Heineken Open,Hard,Mayer F.,Chela J.I.,56.0,20.0,2.37,1.53
2008-09-01,2008,Heineken Open,Hard,Kohlschreiber P.,Cilic M.,31.0,59.0,,
2008-09-01,2008,Heineken Open,Hard,Llodra M.,Montanes A.,54.0,45.0,,
2008-09-01,2008,Heineken Open,Hard,Ferrer D.,Roitman S.,5.0,70.0,,
2008-09-01,2008,Heineken Open,Hard,Ferrero J.C.,Melzer J.,24.0,62.0,,
2008-09-01,2008,Heineken Open,Hard,Massu N.,Malisse X.,80.0,165.0,,
2008-09-01,2008,Heineken Open,Hard,Monaco J.,Rochus O.,23.0,55.0,1.61,2.2
2008-09-01,2008,Heineken Open,Hard,Kohlschreiber P.,Mayer F.,31.0,56.0,1.53,2.37
2008-09-03,2008,Channel Open,Hard,Querrey S.,Canas G.,66.0,20.0,2.62,1.44
2008-09-08,2008,Countrywide Classic,Hard,Roddick A.,Gicquel M.,9.0,49.0,1.16,4.5
2008-09-08,2008,Countrywide Classic,Hard,Del Potro J.M.,Fish M.,24.0,43.0,1.53,2.37
