player,elo_global,elo_clay,elo_hard,elo_grass
Viola Mat.,1477.2416739828373,1500.0,1469.5832408927647,1500.0
Melzer G.,1477.2105295779418,1506.3499894682984,1427.8046682553365,1500.0
Amritraj P.,1477.1971171147964,1500.0,1376.3248116393315,1559.1507324242286
Lisnard J.,1477.099965974828,1497.9343932948982,1456.058416344626,1500.0
Jasika O.,1476.8754226198305,1500.0,1469.125013072302,1500.0
Junaid R.,1476.7893692880004,1500.0,1492.084642288506,1479.649949021425
Slabinsky A.,1476.7212295566478,1500.0,1500.0,1459.0201331445478
Ebelthite C.,1476.714565564156,1500.0,1476.6558474450776,1500.0
Vasilevski A.,1476.673354565058,1500.0,1478.0169664935324,1500.0
Idmbarek Y.,1476.6239252088287,1479.4145603875163,1500.0,1500.0
Vardhan V.,1476.6074235848314,1500.0,1473.339681735297,1500.0
Vovk S.,1476.601029568199,1500.0,1476.7395475596659,1500.0
Bower J.,1476.5903188155692,1500.0,1500.0,1463.5360653544024
Reyes-Varela M.A.,1476.5777042338916,1491.0642303812326,1489.0359508733516,1500.0
Oudsema S.,1476.4802859280835,1500.0,1490.1439149841713,1484.3520316667134
Kauffmann C.,1476.4705671981087,1479.6176030369554,1500.0,1500.0
Chaki R.,1476.2844058235798,1481.7293292268769,1500.0,1500.0
Gong M.X.,1476.2778131268867,1500.0,1473.6432936807116,1500.0
Delfino M.,1476.251303244167,1481.402663993487,1500.0,1500.0
Horna L.,1476.1908596472401,1558.6957195127372,1450.7010420109941,1362.3375894964852
Madaras D.,1476.1576653658622,1488.7309314355361,1486.010022342969,1500.0
Gaudio G.,1476.139059330503,1536.0850757484093,1518.4736966294108,1466.5233366340756
Chung Y.,1476.1215334121982,1500.0,1487.3020386332023,1487.0820974993348
Kohlmann M.,1476.0569538591328,1515.1257532362742,1421.776961170471,1466.8337464024544
Bourgue M.,1475.895916127194,1487.7349728232048,1479.2697849882938,1500.0
Granollers-Pujol G.,1475.8624349360173,1483.127968774957,1500.0,1500.0
Hirigoyen I.,1475.6241184089454,1487.4560623137231,1484.5064239039327,1500.0
Boeker M.,1475.621880883979,1492.5000407660082,1479.6362116818852,1500.0
Berrer M.,1475.5200617088426,1453.158515401606,1499.123194719849,1408.500351453799
Niemeyer F.,1475.4944636434334,1500.0,1446.687145552317,1487.8633032898772
Santopadre V.,1475.4704373488737,1487.489976500997,1485.3940894161815,1500.0
Luncanu P.A.,1475.459533076249,1487.444281439567,1483.9783491216317,1500.0
Benneteau A.,1475.437861168082,1500.0,1477.3663243979158,1500.0
Marti Y.,1475.3336777851564,1478.4012837439357,1500.0,1500.0
Linzer M.,1475.2544497879192,1478.255875701041,1500.0,1500.0
Neumayer L.,1475.1852974562369,1479.73183213386,1500.0,1500.0
Serra F.,1475.0825735101187,1519.0680789526818,1456.9616214191012,1417.4414394973776
Kuzmanov D.,1475.0044169376606,1524.8922536987886,1420.766068734023,1500.0
Ferrero J.,1474.956654492008,1490.5045541053084,1488.7544648194205,1500.0
Popp T.,1474.889520270932,1479.065837627012,1500.0,1500.0
Damm M.,1474.7736214751665,1467.2089115791312,1524.2684816424687,1442.8930047824165
Black W.,1474.7006110415582,1500.0,1446.3949981270398,1490.070074785415
Gambill J.M.,1474.6841151842143,1371.807375076379,1478.1451095099476,1501.5530338728895
Hippensteel K.,1474.658930942377,1500.0,1458.0150514499273,1500.0
Krawietz K.,1474.635363957028,1467.9637282117785,1500.0,1493.9360493421316
Bailly G.,1474.5676710908626,1500.0,1466.321053121041,1500.0
Simmonds P.,1474.2263227058634,1500.0,1465.1848841889769,1500.0
Breen M.,1474.1932988646872,1500.0,1474.1932988646872,1500.0
Gallardo M.,1474.1188698080168,1482.776312156197,1500.0,1500.0
Siriluethaiwattana P.,1474.1130230601332,1500.0,1471.3873826794563,1500.0
Molteni A.,1474.029018572485,1479.8195834071241,1500.0,1500.0
Fidirko N.,1474.0243232029554,1500.0,1471.108088334321,1500.0
Jones G.D.,1473.8682556167803,1500.0,1465.735080975201,1500.0
Kozlov S.,1473.8480262502358,1490.7094210343766,1449.2939428782677,1476.4380510348203
Roux L.,1473.7295508807144,1500.0,1470.7338356132361,1500.0
Nikles J.,1473.593452237211,1476.4767818278401,1500.0,1500.0
Hartfield D.,1473.3303104931126,1502.5980260673268,1461.8065973654413,1445.1071403535266
Perry T.,1473.2070699732208,1500.0,1473.2070699732208,1500.0
Molleker R.,1473.053606607864,1473.6118825792742,1489.2849411888967,1462.0226861604115
Krstin P.,1473.0337286394188,1488.028085162325,1480.3392730882556,1500.0
Kunitcin I.,1472.7310993971323,1500.0,1473.8258849665126,1500.0
Mayot H.,1472.6821508463358,1475.5563840273935,1480.6290223167782,1486.2515064698548
Bossel A.,1472.5393212608672,1500.0,1500.0,1466.9744240060888
Robert S.,1472.3391353411828,1462.732482779022,1451.172921589787,1465.1878839873011
Betov S.,1472.3364387725703,1500.0,1470.1451872392108,1500.0
Chekov P.,1472.2428740041803,1500.0,1470.1298946978766,1500.0
Moriya H.,1472.1030652779687,1500.0,1472.2942491350652,1489.405671095181
Ali Mutawa J.M.,1472.0531344309052,1500.0,1468.8301985016083,1500.0
Berlocq C.,1472.023073955575,1501.995025358334,1511.995860520491,1364.489901901726
Hajji A.,1472.0195438018332,1500.0,1470.157008802294,1500.0
Lukaev R.,1472.0047684154554,1500.0,1470.0912307200551,1500.0
Roshardt R.,1471.9752246543449,1479.117700778141,1500.0,1500.0
March O.,1471.932628472369,1500.0,1473.7809677129642,1500.0
Washington M.,1471.9235276134689,1500.0,1472.2360722102246,1500.0
De Schepper K.,1471.8736125742,1413.9798105548984,1468.1730401101063,1525.3365405630764
Matkowski M.,1471.8599867239416,1481.5598209394325,1500.0,1500.0
McCabe J.,1471.8062612319488,1500.0,1484.0,1465.2112548479338
Dell'Acqua M.,1471.740115116178,1485.2278898429252,1472.2664285125384,1502.5961612706456
Rola B.,1471.7212950003245,1499.1739146200146,1464.172221043575,1432.9869760879988
Chidekh C.,1471.6190803944196,1500.0,1468.9488539146255,1500.0
Burniol G.,1471.5941236091037,1477.0236392219686,1500.0,1500.0
Ghem A.,1471.4810770510915,1478.850766350188,1500.0,1500.0
Torebko P.,1471.4781347046717,1475.8587735626472,1500.0,1500.0
Rea S.,1471.4711313499504,1500.0,1469.6183982909727,1500.0
Donskoy E.,1471.4156324252488,1398.6003985766258,1452.7365821044148,1394.921810730143
Costa F.,1471.3674723174058,1488.0,1485.5825125570127,1500.0
Aranguren J.M.,1471.3205296642072,1476.0172295160019,1500.0,1500.0
Pavic A.,1471.2971326296024,1480.9913871106796,1472.4377334605344,1494.7162779328673
Moraru G.,1471.2017893242696,1478.647559480614,1500.0,1500.0
Coria F.,1471.036686492673,1538.628073958262,1383.0340195486913,1406.2560397958202
Ramirez C.,1470.8841827266544,1480.0450601011742,1500.0,1500.0
Sitak A.,1470.8762107612142,1500.0,1469.4296225166438,1500.0
Voltchkov V.,1470.7781210159942,1427.3717323885942,1493.575826141491,1433.3801358174878
Yang T.H.,1470.7122117199242,1500.0,1464.9396398842755,1500.0
Cabal J.S.,1470.6470896113633,1475.5997606953144,1500.0,1500.0
Kondo H.,1470.5594245400193,1500.0,1465.5703361912392,1500.0
Sun F.,1470.4896606261775,1500.0,1466.4467954042993,1500.0
Martin F.,1470.2931998970416,1500.0,1481.3986045558486,1480.7558202952566
Corretja A.,1470.1659575798424,1480.732817840061,1522.9687643131153,1459.2387646372556
Olivetti A.,1469.9810740438277,1483.0642327402684,1519.4423615964658,1449.7881534177675
Al Ghareeb M.,1469.9515527414155,1493.8690113698326,1472.6057030913719,1500.0
Struvay E.,1469.8967065465351,1478.0881714797606,1500.0,1500.0
Rieschick S.,1469.8910730019236,1473.8094280469154,1500.008917249518,1500.0
Navarro-Pastor I.,1469.884417990088,1474.0517823929422,1402.6094585953338,1461.6024500073195
Cressy M.,1469.6395008231225,1422.5831085282025,1529.9682668822934,1522.5454964312664
Grenier H.,1469.4679256369475,1471.0646792234093,1459.376188404664,1500.7770746391964
Viola M.,1469.392995066518,1478.6995300061333,1483.9414897561524,1471.9032055585137
Oliel Y.,1469.2730563073703,1500.0,1468.3939204764104,1500.0
Al Mutawa J.,1469.187214969406,1500.0,1470.7445023572873,1500.0
Broom C.,1469.164755986845,1500.0,1500.0,1462.7264066216292
Kimmich M.,1469.0353851546101,1500.0,1457.9999658871131,1500.0
Biryukov M.,1469.0169512482016,1500.0,1461.3149873021541,1500.0
Pannu K.,1468.9778658933683,1500.0,1461.64627138465,1500.0
Zverev M.,1468.8882334417062,1449.1398691437169,1466.6756100335897,1584.8273734726706
Niland C.,1468.884435726836,1487.869931573384,1499.2197645655974,1471.0960751836758
Andersen J.F.,1468.7726473742548,1479.1955126093164,1483.0507824617707,1500.0
Chen T.,1468.76506675085,1500.0,1467.8522200100495,1500.0
Hilton M.,1468.722523527265,1500.0,1500.0,1430.0186758672269
Thron A.,1468.6610395015878,1493.734902039335,1479.061502581201,1500.0
Rastogi K.,1468.6587778462144,1500.0,1468.2559893057803,1500.0
Chappell N.,1468.6084779403764,1500.0,1468.8745655453768,1500.0
Arevalo M.,1468.6068656454122,1489.3198084927803,1482.517384573368,1500.0
Valkusz M.,1468.5699900246059,1488.0,1475.7381287389028,1500.0
Melo D.,1468.5011816278227,1486.6429032121846,1481.282904532382,1500.0
Henry R.,1468.441990995838,1500.0,1470.262382836306,1500.0
Levine I.,1468.3955657616511,1500.0,1483.2247147095318,1480.0
Rincon D.,1468.2589684626805,1470.7608689825438,1500.0,1500.0
Rehnquist B.,1468.2500258169352,1508.1011307369456,1438.0217112320693,1500.0
Varlet J.,1468.1565232758653,1478.2494249379763,1472.1862552797081,1500.0
Catarina L.,1467.7981551448315,1466.8210537202501,1500.0,1500.0
Altamirano C.,1467.680858221769,1500.0,1464.8945893449463,1500.0
Urban F.,1467.6254305651005,1473.3249855141821,1500.0,1500.0
Soeda G.,1467.5462594550213,1435.4962433796402,1446.3020117314381,1445.6151051075683
Hank T.,1467.3569112869582,1500.0,1466.7144389300972,1500.0
Millot V.,1467.353343381883,1462.221556772379,1468.262823326791,1467.242872132028
Ishii Y.,1467.2603004159794,1500.0,1465.1258116801996,1500.0
Escobar G.,1467.208943383127,1475.6674535818331,1500.0,1500.0
Kuhn N.,1467.1172522645857,1488.315167650553,1497.1993290801092,1463.885847728083
Bogomolov Jr. A.,1467.0896435304346,1500.0,1457.477665774784,1500.0
Hamou M.,1467.040786386903,1465.965522864676,1500.0,1500.0
Collarini A.,1467.00976710127,1475.8943862800518,1500.0,1500.0
Samper-Montana J.,1466.912120881026,1473.8538655528569,1500.0,1500.0
Moroni G.M.,1466.9117129187375,1488.3159574719089,1479.7626900344762,1500.0
Elgin M.,1466.9114046965115,1500.0,1436.023835623488,1500.0
Smyczek T.,1466.7100787820434,1450.2355435418367,1462.7895203581552,1468.7896448228232
Youzhny M.,1466.6818074091589,1424.0800687709682,1528.616100028212,1547.295520386845
Querry S.,1466.653807658344,1500.0,1459.046854053891,1505.9513353543268
Delgado R.,1466.6254736986543,1468.5750672504064,1477.7439221257362,1416.9463501948126
Moyano D.,1466.5839100961207,1475.806383513009,1500.0,1500.0
Poljicak M.,1466.312640514358,1471.8512407915152,1500.0,1500.0
Zitko R.,1466.2073777499104,1487.6326525783384,1481.09612215496,1500.0
King K.,1466.2018852739286,1490.5281597981425,1481.789175704625,1488.5635734146404
Teixeira M.,1466.1947111063716,1487.5126449652744,1477.0446934926536,1500.0
Fyrstenberg M.,1466.1905552630212,1472.6706176469993,1500.0,1500.0
Dolgopolov A.,1466.1501329405799,1470.7604551659942,1500.0,1500.0
Popko D.,1466.1234165831509,1500.0,1464.1323217787042,1500.0
Verkerk M.,1466.0850270685073,1542.6363400269597,1491.4169042938338,1454.2282032388157
Baccanello P.,1466.07726375946,1500.0,1467.1277463706845,1498.1039858869183
Kirchheimer S.,1466.0226000169484,1500.0,1469.6059665097118,1500.0
Blockx A.,1466.0182705049879,1500.0,1466.6497630501094,1477.8213048641508
Belic L.,1466.007544606694,1468.0928715419593,1500.0,1500.0
Sanchez M.,1465.816878254019,1486.4916369954478,1483.3909376624697,1500.0
Kern R.,1465.7912187068657,1473.1793406346474,1500.0,1500.0
Bhupathi M.,1465.6682628231958,1500.0,1466.3422670220166,1500.0
Wu T.L.,1465.6168573032755,1500.0,1460.7565104149817,1500.0
Wassen R.,1465.592961056822,1472.1803059904832,1498.9448273016924,1500.0
Ager J.,1465.3793181073638,1475.6294075469666,1500.0,1500.0
Zapata Miralles B.,1465.280395219227,1560.6011347928318,1374.633341725297,1382.8398769371167
Andreozzi G.,1465.274825712694,1448.1630081749227,1504.6850113738265,1440.1180406226306
Aguilar J.,1465.2068434915232,1468.5388208184727,1500.0,1500.0
Goransson T.,1465.186113811101,1473.9731181054565,1500.0,1500.0
Baldi F.,1465.1622994444665,1472.196069078928,1500.0,1500.0
Azzaro L.,1465.1446956509096,1469.7112106507607,1500.0,1500.0
Nam J.S.,1465.0399738498832,1500.0,1462.2051883932215,1500.0
Kudla D.,1464.8353004721218,1409.4217751769354,1456.965802347408,1571.6026046124064
Prpic A.,1464.7711854799568,1474.57259200153,1500.0,1500.0
Yoon Y.,1464.7207745829676,1500.0,1479.9410245654956,1473.3241101863014
Svarc L.,1464.689431542707,1488.8521182499446,1477.5120346666688,1500.0
Bogomolov Jr.A.,1464.66845064672,1500.0,1459.126863290664,1500.0
Faria J.,1464.6118538793874,1470.7417489307882,1501.5584260330209,1476.558695556601
Ramos-Vinolas A.,1464.5837781849812,1521.8755109893757,1422.2281232671533,1385.9495221095915
Couacaud E.,1464.5631454491775,1484.005684390689,1485.9260280064182,1458.609998563273
Zhu B.Q.,1464.5166453949296,1500.0,1469.7831455967548,1500.0
Gaston H.,1464.0479634874805,1498.9049710280003,1470.8384010296647,1466.6649832891087
Faurel J.C.,1463.95018890143,1471.6782343151049,1487.8165940873564,1467.123542908602
Jones G.,1463.9063509651064,1500.0,1467.6779798065536,1485.8143616883006
Skoch D.,1463.9011461328091,1480.9561709785746,1488.4317796790351,1500.0
Thomann N.,1463.7454593267576,1449.2206356253328,1501.2813423987452,1486.3687939412348
Berta D.,1463.590312324633,1486.8646551115883,1500.0,1477.5414296887764
Portas A.,1463.50836533832,1463.5535862291538,1358.7825260901136,1361.089654080346
Cachin P.,1463.4817111686195,1501.1865984683488,1417.173545652966,1478.090797897994
Mathieu P.,1463.3464841491389,1484.5936088798233,1478.5718481048368,1496.862176392997
Rosset M.,1463.2934793550198,1432.9600836492455,1470.3679319024757,1456.3664642321176
Capalik K.,1463.2815720953672,1487.4568323353433,1481.5744490583402,1502.132952894096
Gremelmayr D.,1463.2431887501598,1533.1799422159563,1424.3022150233553,1403.4424611307968
Sidorenko A.,1463.1908868524652,1469.0412134040446,1478.9319521004104,1500.0
Scherrer J.C.,1463.00102270879,1500.0,1482.6279690067472,1456.5903090911968
Muster T.,1462.9760313385502,1492.5850359268964,1467.6006125885733,1500.0
Jung J.,1462.9697258275428,1482.509439563338,1452.2805623344577,1507.895972458651
Marrero D.,1462.7447362016385,1473.1398495958558,1500.0,1500.0
Nam H.W.,1462.723222438161,1500.0,1463.2057712344308,1500.0
Shimada T.,1462.5999504918204,1500.0,1483.1783748686032,1478.8499774443092
Woodbridge T.,1462.380680363741,1500.0,1442.0529307269271,1521.3602751242408
Ivanov-Smolensky K.,1462.3710392861685,1500.0,1483.6998226493931,1479.0951143699222
Olejniczak D.,1462.3678542951973,1481.8402327028502,1500.0,1472.8191491316097
Kumantsov A.,1462.2095269415345,1500.0,1460.3178532579686,1500.0
Yu X.Y.,1462.1790363704931,1500.0,1462.7015663203026,1500.0
Kennedy A.,1462.0897223432287,1500.0,1475.9787975264715,1476.2591628559367
Eleskovic E.,1462.047818953606,1497.44903527643,1451.2238020680393,1500.0
Nedelko I.,1461.8021464772662,1500.0,1455.156895052071,1500.0
Kutsenko V.,1461.7768935493427,1500.08056840404,1456.6396040153445,1500.0
Browne F.,1461.650070800339,1472.4146762994433,1476.8222000481367,1500.0
King P.,1461.2173250540557,1500.0,1457.5627627350163,1500.0
Mccabe J.,1461.194841494583,1500.0,1466.7293021096032,1480.0
Bhambri Y.,1461.177986320039,1480.4505708705324,1490.989697079831,1454.2386386274661
Setkic A.,1461.1772667535934,1481.0305020222595,1483.1398274211035,1500.0
Masur D.,1460.8867851291473,1486.030832136242,1479.8611173681227,1471.03651376183
Ionita V.,1460.8208179311237,1468.341563008292,1500.0,1500.0
Choinski J.,1460.7174128623903,1492.5505432893992,1466.2302245282765,1432.258301278486
Krutykh O.,1460.6182925595465,1488.4527246083558,1472.328803168204,1500.0
Riba-Madrid P.,1460.5650257562168,1488.392753761903,1500.0,1462.44943148641
Miedler L.,1460.516153445677,1488.8868025085967,1472.069702483418,1500.0
Lareau S.,1460.4489080458052,1487.1831101359514,1474.4247980035038,1501.1500225556908
Pescosolido S.,1460.356096521453,1471.1836417447967,1490.9555373449589,1489.3072530026257
Uchiyama Y.,1460.2661986026478,1474.7648079846842,1496.8398749169353,1426.16917241417
Ghedin R.,1460.199626708937,1500.0,1485.1046707850526,1458.0510494713371
Giustino L.,1460.1403764504928,1471.1677493932973,1478.500895879399,1500.0
Iwami T.,1460.0932855280262,1500.0,1458.664121811366,1500.0
Desein N.,1460.082812769712,1488.9694897399804,1482.500431242901,1476.7626515055276
Skatov T.,1459.9884200893725,1498.8370206449904,1443.8877137231277,1500.0
Huet S.,1459.6542088393578,1500.0,1443.6784542247456,1504.7037074364216
Cermak F.,1459.369605257285,1502.3775104475728,1437.868104689191,1506.3271702458203
Meligeni Alves F.,1459.000383884495,1468.881615024951,1508.4029277873487,1472.2001779242642
Ward A.,1458.9856050242227,1494.026444479713,1500.0,1426.0721357467437
Dorsch B.,1458.8595703058966,1500.0,1474.624821818827,1476.4661718974774
Rehberg M.,1458.826158986732,1458.0477214469506,1500.0,1500.0
Mazarakis V.,1458.7993629946038,1476.4243856235446,1484.1287721579067,1500.0
Furlan R.,1458.6978266620295,1476.4525403816315,1476.7364792179924,1500.0
Echagaray B.,1458.6930493953687,1479.0204157118892,1488.474203830108,1500.0
Delic M.,1458.4315928089623,1466.8761226502525,1484.6782757868052,1500.0
Trifu G.,1458.3732011399372,1479.918326275792,1500.0,1480.7159831880965
Larkham T.,1458.188069592966,1471.7682292183613,1501.0906284704433,1475.3591820234526
Moldovan I.,1458.118235911224,1468.5970378773175,1500.0,1500.0
Bozoljac I.,1458.0688371091178,1496.882584274012,1440.0383695121884,1479.4142267030788
Davletshin V.,1458.0397297781767,1500.0,1456.5631680189717,1500.0
Black B.,1458.0312260016015,1481.0925067530095,1433.9045443449395,1523.029898863545
Veic A.,1457.8451673891325,1471.4006485921411,1476.596427858517,1500.0
Golubev A.,1457.809422208994,1478.2544993049075,1445.0259308555735,1383.698949488453
Dasnieres de Veigy J.,1457.7682866041587,1482.133520766522,1472.9366673063719,1500.0
Marray J.,1457.683040114256,1500.0,1489.7085372779898,1446.6000139233402
Piros Z.,1457.4552300245944,1486.7972971199667,1463.3393483408574,1500.0
Sanguinetti D.,1457.3198207051782,1437.7189079657085,1488.918414963376,1442.406909624701
Lorenzi P.,1456.9015445250507,1441.3017006610778,1520.4038029741394,1335.496222289907
Devvarman S.,1456.71447824161,1457.248983476023,1509.0698579158452,1458.5189458821194
Mukund S.,1456.6478601637796,1500.0,1469.084594963479,1480.0
Wilson B.,1456.3155989503157,1500.0,1463.5938195677436,1480.0
Gamonal H.,1456.2175937384313,1479.7411153948833,1480.2885132131871,1500.0
Lazarov A.,1456.211316237208,1500.0,1446.126114563454,1500.0
Zuk K.,1456.1984679792795,1486.7991372738159,1476.5687323024251,1500.0
Hernandez A.,1456.1581807892878,1458.0022210521865,1504.4356638898175,1500.0
King D.,1456.0722865002183,1500.0,1451.1076742987002,1500.0
Dougaz A.,1455.9832675597995,1489.1417644668531,1465.5165575907438,1500.0
Bester P.,1455.8587783916473,1500.0,1456.9233198743582,1500.0
Kuerten G.,1455.8281586135715,1557.5385752190841,1561.075853786064,1507.4118438583944
Dutra Silva R.,1455.6578589461728,1447.3147501766643,1474.391011630727,1391.0806991501163
Terachi T.,1455.5618180732786,1500.0,1461.24780244597,1500.0
Rodriguez M.,1455.4921775048779,1467.6466830395552,1500.0,1500.0
Ketola T.,1455.3812288293475,1500.0,1488.3871699633562,1446.3008590362515
Popp A.,1455.2033036539697,1363.4454290889146,1382.5073412201052,1603.7408286850427
Lopez M.,1455.1753766598624,1467.7542957834592,1499.3016850620018,1480.1973041306478
Authom M.,1455.168214253107,1500.0,1447.6066798488837,1500.0
Galan D.E.,1455.136224873715,1447.7632833262408,1436.1150860472676,1565.3812817664145
Pavel A.,1455.1264034337844,1545.1682571009612,1434.1978853967062,1451.0255212407994
Kypson P.,1454.8412792980307,1469.270355232424,1488.817351217646,1500.0
Jonsson F.,1454.7590901119556,1489.0257112744719,1480.8834058670727,1482.928946018461
Di Pasquale A.,1454.5109519686625,1500.0,1444.956654116957,1500.0
Searle H.,1454.466795531227,1500.0,1500.0,1435.7648737411284
Garza D.,1454.3977092539749,1467.2027479345422,1492.5631884329177,1500.0
Kratochvil M.,1454.284286390031,1471.1182767051987,1438.8500502919985,1510.216172234211
Loffhagen G.,1454.125240324938,1500.0,1500.0,1404.572804405634
Massa E.,1454.1218979032321,1459.483033694147,1493.9244682789529,1478.8397079567624
Skugor F.,1453.9590756704915,1449.950746162953,1509.992559093462,1428.070164537809
Golovanov D.,1453.8378022904333,1500.0,1468.4112452332322,1468.2181002184375
Smeets R.,1453.7433486193522,1488.8594722106493,1455.6236969082177,1500.0
Nestor D.,1453.6735772446248,1500.0,1458.3433551099024,1486.7381484887494
Dev Varman S.,1453.5963739471251,1500.0,1457.4740496221011,1500.0
Pospisil J.,1453.5681063414997,1469.096363444965,1496.8324298964549,1463.1937748566438
Jaziri M.,1453.5281288455956,1499.1026450641136,1477.1929446020472,1369.0228330573318
Lopez Villasenor G.,1453.345041203547,1500.0,1446.9836016547256,1500.0
Mektic N.,1453.2006476397928,1495.7510345497537,1446.283721296126,1500.0
Tahiri M.,1452.9989676228754,1459.0025083243465,1500.0,1500.0
Khalfan S.,1452.942701002493,1500.0,1445.3704471659794,1500.0
Bryan B.,1452.891298506214,1459.0454110826486,1465.4230655917968,1509.907997573261
Sun P.,1452.695275843937,1500.0,1455.5670015824955,1500.0
Hormazabal G.,1452.6441308111223,1467.596316969119,1500.0,1500.0
Londero J.I.,1452.617604822901,1518.089670448639,1438.6113397855547,1450.5837429597048
Kukushkin M.,1452.3358453466979,1412.295300706491,1456.5349337290663,1517.8334322631883
Fleishman Z.,1452.3353200410622,1500.0,1441.391788840991,1478.6512521872673
Pavic M.,1452.3106430427376,1483.2304745093932,1470.3555592454438,1474.8270174270351
Travaglia S.,1451.8922481838229,1470.2411604434858,1457.565169140943,1437.0834801383392
Mankad H.,1451.7691651014745,1500.0,1466.2039238027278,1480.751765898673
Mejia N.,1451.678182713193,1500.0,1449.7531307403292,1500.0
Daniel T.,1451.671897981721,1465.9042313569737,1474.038907989161,1335.0489130573624
Cipolla F.,1451.5013491106126,1452.8221252686785,1469.8854312898686,1397.3883438532625
Coric B.,1451.1155764642501,1575.8247197138926,1470.135809847459,1530.7155275799219
Boutter J.,1451.0073857419736,1527.9210027110394,1424.8416008067816,1384.6194884603005
Gomez E.,1450.9501392838029,1477.198940297785,1447.6048432690177,1500.0
Ze Z.,1450.9421700892758,1500.0,1443.6696079747294,1500.0
Rubin N.,1450.883948397431,1475.7355530644932,1477.401761638459,1444.1547173728588
Vanek J.,1450.689484086874,1489.2958513529254,1363.8934266304746,1407.4636951048851
Bloomfield R.,1450.6582219397742,1500.0,1476.5843442178257,1443.1446061530726
Saville L.,1450.607958719755,1500.0,1442.8130702999747,1467.7730086996755
Golding O.,1450.6049847963495,1500.0,1500.0,1430.391416305437
Cakl T.,1450.3361084324238,1498.969619937977,1437.9816651260735,1500.0
Wang Y.,1450.324973157387,1488.7824789718222,1462.2394202664175,1500.0
Ehrat S.,1450.2642614739348,1460.0373971023835,1500.0,1500.0
Armando H.,1450.0822115988594,1425.2331942991361,1497.2068631175891,1500.0
Ulihrach B.,1449.9218426447558,1429.5781841675444,1516.0079830943994,1407.502071253914
Koellerer D.,1449.8805911430816,1467.7097274684033,1500.1517086117906,1411.0561061951282
Goellner M.K.,1449.747137639051,1450.4462923157885,1510.1875034546226,1500.0
Chiudinelli M.,1449.5069965007724,1462.134965735161,1453.976494863612,1463.5795577194228
Mutis O.,1449.493049393628,1521.2556666594007,1391.156783482254,1482.214760433529
Evans B.,1449.40432915462,1500.0,1391.562600261428,1519.6043639674888
Escobedo E.,1449.3650909115968,1469.1454910415466,1433.0431608184383,1459.6853425180473
Prpic F.,1449.1780832414097,1449.6719249214734,1487.5147706683433,1500.0
Taino E.,1449.0096474245797,1491.9002406794568,1448.3509286603266,1500.0
Charpentier M.,1449.0054584519696,1468.0429753005649,1489.0533914803755,1500.0
Dabul B.,1448.9225484781857,1448.81508713148,1484.6066107737192,1477.8285731805586
Onoda M.,1448.8040775920767,1500.0,1450.5639863253523,1500.0
Menendez-Maceiras A.,1448.4656052258308,1462.7948740783258,1467.4233839035421,1454.2030355533818
Blake T.,1448.4170675891278,1488.0,1467.4653583593847,1498.5503808267656
Diez S.,1448.389026245147,1446.4322234639608,1493.4102425936837,1500.0
Klein B.,1448.2527745188845,1500.0,1477.4492295057657,1439.3696044287901
Vliegen K.,1448.1844913140542,1481.5037730873623,1445.0130341190927,1437.42933449828
Carraz G.,1448.1089996454587,1470.699226096798,1447.5092849296664,1496.2743483059965
Parmar A.,1447.8765093696643,1500.0,1485.4197710778453,1422.5677052215522
Moller E.,1447.8495770737018,1461.1573138424446,1492.0795031026562,1479.947150076463
Miranda I.,1447.7997627614834,1488.2210335025948,1439.6313213709461,1516.893571966307
Mathieu P.H.,1447.307178439193,1533.2862838867704,1439.6831239939982,1509.760218912842
Mcgee J.,1447.1967608461307,1500.0,1448.086971333746,1500.0
Gomez L.,1447.096045950647,1500.0,1432.324599316476,1500.0
Tabara M.,1447.056078648671,1463.8053255121329,1513.0245267599987,1440.2259720749137
O'Brien A.,1446.847846836835,1500.0,1444.9255802259047,1500.0
Velotti A.,1446.737377089893,1459.685714941311,1500.0,1500.0
Gicquel M.,1446.4467455489423,1480.2403374164503,1543.2685939659204,1433.626496994232
Snobel P.,1446.350136078173,1500.0,1451.979359401351,1478.4052257915118
El Aarej M.,1446.004442802157,1457.4938080484596,1500.0,1500.0
Zimonjic N.,1445.938100371306,1475.431729085049,1433.8476930914455,1513.4655799038696
Djokovic M.,1445.9199501039027,1477.5861810214283,1476.8410860110998,1500.0
Wu D.,1445.565773419721,1500.0,1420.4056798233275,1500.0
Jun W.S.,1445.3373291980156,1488.1601121337624,1475.4327321811502,1477.1312681936613
Gross O.,1445.3053824905678,1466.8939384971732,1500.0,1481.8759617259784
Weintraub A.,1444.7192369842387,1500.0,1451.2032717309921,1478.5945478349875
Polmans M.,1444.6285466001796,1503.3499202963399,1406.2905270916885,1476.9815302956497
Eriksson M.,1444.1353229364465,1468.7586287287652,1481.1467626250023,1500.0
Williams R.,1443.6358736019515,1494.2842796537113,1455.6541658748965,1468.853575195405
Pashanski B.,1443.2538895977068,1437.3991668440726,1506.6955103976868,1437.586454631113
Kovacevic A.,1443.137154919806,1422.905865425184,1456.0799030550095,1470.6046749091242
Abel M.,1443.0061172567296,1485.7076770922704,1459.0580016147965,1486.0113332087312
Huesler M.A.,1442.921960706212,1448.0097692827937,1488.4734458851465,1436.9576983285301
Paes L.,1442.8266407976464,1500.0,1440.0107862389048,1503.9135382524496
