winrate_diff,odds_diff,matches_diff,rank_diff,a_wins
0.0,0.368942857142857,0.0,0.0,1
0.0,-0.368942857142857,0.0,0.0,0
-0.27142857142857146,2.1217333333333306,-3.0,0.0,1
0.27142857142857146,-2.1217333333333306,3.0,0.0,0
0.15555555555555556,0.3217499999999971,1.0,0.0,1
-0.15555555555555556,-0.3217499999999971,-1.0,0.0,0
-0.49999999999999994,0.551499999999999,0.0,0.0,1
0.49999999999999994,-0.551499999999999,0.0,0.0,0
0.0,1.106904761904762,0.0,0.0,1
0.0,-1.106904761904762,0.0,0.0,0
0.20000000000000007,0.6914444444444443,0.0,0.0,1
-0.20000000000000007,-0.6914444444444443,0.0,0.0,0
-0.29999999999999993,0.23266666666666658,0.0,0.0,1
0.29999999999999993,-0.23266666666666658,0.0,0.0,0
0.0,-0.6423428571428575,0.0,0.0,1
0.0,0.6423428571428575,0.0,0.0,0
0.5888888888888888,-0.7514285714285713,1.0,0.0,1
-0.5888888888888888,0.7514285714285713,-1.0,0.0,0
0.41428571428571426,-0.7530000000000001,3.0,0.0,1
-0.41428571428571426,0.7530000000000001,-3.0,0.0,0
0.02857142857142858,-1.6234047619047622,3.0,0.0,1
-0.02857142857142858,1.6234047619047622,-3.0,0.0,0
0.19999999999999996,-0.44520833333333343,0.0,0.0,1
-0.19999999999999996,0.44520833333333343,0.0,0.0,0
0.0,1.0245000000000009,0.0,0.0,1
0.0,-1.0245000000000009,0.0,0.0,0
0.20000000000000007,-0.03929999999999878,0.0,0.0,1
-0.20000000000000007,0.03929999999999878,0.0,0.0,0
-0.07777777777777783,-0.2563749999999996,1.0,0.0,1
0.07777777777777783,0.2563749999999996,-1.0,0.0,0
0.09999999999999998,-0.456085714285714,0.0,0.0,1
-0.09999999999999998,0.456085714285714,0.0,0.0,0
-0.09999999999999998,0.4953750000000008,0.0,0.0,1
0.09999999999999998,-0.4953750000000008,0.0,0.0,0
-0.09999999999999998,-0.2901999999999989,0.0,0.0,1
0.09999999999999998,0.2901999999999989,0.0,0.0,0
0.0,0.7287142857142859,0.0,0.0,1
0.0,-0.7287142857142859,0.0,0.0,0
-0.23809523809523814,1.0856904761904773,-2.0,0.0,1
0.23809523809523814,-1.0856904761904773,2.0,0.0,0
0.22857142857142865,-1.5112666666666654,3.0,0.0,1
-0.22857142857142865,1.5112666666666654,-3.0,0.0,0
0.19999999999999996,-0.011309523809523991,0.0,0.0,1
-0.19999999999999996,0.011309523809523991,0.0,0.0,0
-0.22222222222222227,0.6116666666666659,0.0,0.0,1
0.22222222222222227,-0.6116666666666659,0.0,0.0,0
