date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won,matches_played_lastN,winrate_lastN,avg_odds_lastN
2014-08-12,2014,Western & Southern Financial Group Women's Open,Hard,Vinci R.,26.0,Lisicki S.,29.0,2.62,1.44,0,8.0,0.625,2.155
2014-08-17,2014,Connecticut Open,Hard,Vinci R.,29.0,Makarova E.,18.0,2.75,1.4,0,8.0,0.5,2.3375
2014-08-25,2014,US Open,Hard,Vinci R.,30.0,Ormaechea P.,99.0,1.16,5.0,1,8.0,0.5,1.93125
2014-08-27,2014,US Open,Hard,Vinci R.,30.0,Begu I.,61.0,1.5,2.5,1,8.0,0.5,1.90625
2014-08-29,2014,US Open,Hard,Vinci R.,30.0,Peng S.,39.0,2.5,1.5,0,8.0,0.5,1.9375
2014-09-15,2014,Guangzhou Open,Hard,Vinci R.,44.0,Zhu L.,185.0,1.14,5.5,0,8.0,0.375,2.0625
2014-09-22,2014,Wuhan Open,Hard,Vinci R.,45.0,Dellacqua C.,27.0,2.25,1.57,0,8.0,0.25,2.0300000000000002
2014-09-28,2014,China Open,Hard,Vinci R.,44.0,Shvedova Y.,67.0,1.61,2.2,1,8.0,0.25,1.93625
2014-09-30,2014,China Open,Hard,Vinci R.,44.0,Radwanska A.,6.0,6.5,1.11,1,8.0,0.375,1.94125
2014-10-02,2014,China Open,Hard,Vinci R.,44.0,Makarova E.,14.0,3.75,1.25,1,8.0,0.5,2.42625
2014-10-03,2014,China Open,Hard,Vinci R.,44.0,Kvitova P.,3.0,5.0,1.16,0,8.0,0.625,2.55125
2014-10-13,2014,BGL BNP Paribas Luxembourg Open,Hard,Vinci R.,41.0,Smitkova T.,84.0,1.36,3.0,1,8.0,0.5,3.03125
2014-10-15,2014,BGL BNP Paribas Luxembourg Open,Hard,Vinci R.,41.0,Beck A.,60.0,1.4,2.75,0,8.0,0.5,3.01375
2015-01-05,2015,ASB Classic,Hard,Vinci R.,44.0,Vandeweghe C.,38.0,1.83,1.83,0,8.0,0.5,2.87625
2015-01-12,2015,Hobart International,Hard,Vinci R.,44.0,Rogowska O.,124.0,1.18,4.5,1,8.0,0.5,2.9625
2015-01-13,2015,Hobart International,Hard,Vinci R.,44.0,Beck A.,114.0,1.83,1.83,1,8.0,0.625,2.82875
2015-01-15,2015,Hobart International,Hard,Vinci R.,44.0,Watson H.,50.0,2.1,1.72,0,8.0,0.625,2.85625
2015-01-19,2015,Australian Open,Hard,Vinci R.,45.0,Jovanovski B.,56.0,1.33,3.25,1,8.0,0.5,2.3062500000000004
2015-01-21,2015,Australian Open,Hard,Vinci R.,45.0,Makarova E.,11.0,3.4,1.3,0,8.0,0.5,2.00375
2015-02-17,2015,Rio Open,Clay,Vinci R.,38.0,Hradecka L.,125.0,1.44,2.62,1,8.0,0.5,1.8037500000000002
2015-02-19,2015,Rio Open,Clay,Vinci R.,38.0,Cepede Royg V.,168.0,1.22,4.0,0,8.0,0.5,1.81375
2015-02-24,2015,Abierto Mexicano,Clay,Vinci R.,38.0,Bertens K.,73.0,1.57,2.25,0,8.0,0.5,1.79125
2015-03-12,2015,BNP Paribas Open,Hard,Vinci R.,40.0,Gajdosova J.,48.0,2.75,1.4,1,8.0,0.5,1.75875
2015-03-14,2015,BNP Paribas Open,Hard,Vinci R.,40.0,Lisicki S.,30.0,1.9,1.8,0,8.0,0.5,1.955
2015-03-25,2015,Sony Ericsson Open,Hard,Vinci R.,40.0,Maria T.,113.0,1.57,2.25,0,8.0,0.375,1.9637499999999999
2015-04-28,2015,Grand Prix SAR Lalla Meryem,Clay,Vinci R.,43.0,Radwanska U.,112.0,1.44,2.62,1,8.0,0.375,1.8975
2015-04-29,2015,Grand Prix SAR Lalla Meryem,Clay,Vinci R.,43.0,Knapp K.,53.0,1.5,2.5,0,8.0,0.375,1.91125
2015-05-03,2015,Mutua Madrid Open,Clay,Vinci R.,46.0,Puig M.,47.0,2.1,1.66,1,8.0,0.375,1.6737499999999998
2015-05-04,2015,Mutua Madrid Open,Clay,Vinci R.,46.0,Cornet A.,27.0,2.75,1.4,1,8.0,0.375,1.75625
2015-05-06,2015,Mutua Madrid Open,Clay,Vinci R.,46.0,Safarova L.,14.0,3.5,1.28,0,8.0,0.5,1.9474999999999998
2015-05-11,2015,Internazionali BNL d'Italia,Clay,Vinci R.,44.0,Watson H.,41.0,1.61,2.2,0,8.0,0.5,2.1887499999999998
2015-05-17,2015,Nürnberger Versicherungscup,Clay,Vinci R.,42.0,Diatchenko V.,89.0,1.22,4.0,1,8.0,0.375,2.0462499999999997
2015-05-19,2015,Nürnberger Versicherungscup,Clay,Vinci R.,42.0,Smitkova T.,71.0,1.5,2.5,1,8.0,0.5,1.9612500000000002
2015-05-21,2015,Nürnberger Versicherungscup,Clay,Vinci R.,42.0,Nara K.,56.0,1.4,2.75,1,8.0,0.625,1.9525000000000001
2015-05-22,2015,Nürnberger Versicherungscup,Clay,Vinci R.,42.0,Kerber A.,11.0,4.0,1.25,1,8.0,0.625,1.9475
2015-05-23,2015,Nürnberger Versicherungscup,Clay,Vinci R.,42.0,Knapp K.,48.0,2.5,1.53,0,8.0,0.75,2.26
2015-05-25,2015,French Open,Clay,Vinci R.,38.0,Cornet A.,29.0,1.72,2.0,0,8.0,0.625,2.3099999999999996
2015-06-16,2015,AEGON Classic ,Grass,Vinci R.,36.0,Babos T.,91.0,1.72,2.0,0,8.0,0.5,2.18125
2015-06-21,2015,AEGON International,Grass,Vinci R.,35.0,Garcia C.,33.0,1.9,1.8,0,8.0,0.5,1.9587499999999998
2015-06-29,2015,Wimbledon,Grass,Vinci R.,35.0,Krunic A.,82.0,1.4,2.75,0,8.0,0.5,1.9949999999999999
2015-07-15,2015,Bucharest Open,Clay,Vinci R.,45.0,Babos T.,82.0,1.66,2.1,1,8.0,0.375,2.0174999999999996
2015-07-16,2015,Bucharest Open,Clay,Vinci R.,45.0,Krunic A.,67.0,1.57,2.25,0,8.0,0.375,2.0374999999999996
2015-07-20,2015,TEB BNP Paribas Istanbul Cup,Hard,Vinci R.,58.0,Pavlyuchenkova A.,41.0,2.62,1.44,1,8.0,0.25,2.05875
2015-07-22,2015,TEB BNP Paribas Istanbul Cup,Hard,Vinci R.,58.0,Panova A.,157.0,1.3,3.4,1,8.0,0.25,1.88625
2015-07-24,2015,TEB BNP Paribas Istanbul Cup,Hard,Vinci R.,58.0,Rybarikova M.,50.0,2.25,1.57,0,8.0,0.375,1.73625
2015-08-11,2015,Rogers Cup,Hard,Vinci R.,53.0,Knapp K.,35.0,2.62,1.44,1,8.0,0.375,1.8024999999999998
2015-08-12,2015,Rogers Cup,Hard,Vinci R.,53.0,Lucic M.,51.0,1.5,2.5,1,8.0,0.5,1.915
2015-08-13,2015,Rogers Cup,Hard,Vinci R.,53.0,Gavrilova D.,40.0,2.25,1.57,1,8.0,0.625,1.865
2015-08-15,2015,Rogers Cup,Hard,Vinci R.,53.0,Williams S.,1.0,11.0,1.05,0,8.0,0.75,1.97125
2015-08-18,2015,Western & Southern Financial Group Women's Open,Hard,Vinci R.,45.0,Pavlyuchenkova A.,34.0,1.66,2.1,0,8.0,0.625,3.13875
2015-08-24,2015,Connecticut Open,Hard,Vinci R.,47.0,Bouchard E.,25.0,1.66,2.1,1,8.0,0.625,3.15
2015-08-26,2015,Connecticut Open,Hard,Vinci R.,47.0,Wozniacki C.,4.0,3.4,1.3,0,8.0,0.625,3.03
2015-08-31,2015,US Open,Hard,Vinci R.,43.0,King V.,414.0,1.14,5.5,1,8.0,0.5,3.2925
2015-09-02,2015,US Open,Hard,Vinci R.,43.0,Allertova D.,77.0,1.3,3.4,1,8.0,0.625,3.15375
2015-09-04,2015,US Open,Hard,Vinci R.,43.0,Duque Marino M.,96.0,1.28,3.75,1,8.0,0.625,2.98875
2015-09-07,2015,US Open,Hard,Vinci R.,43.0,Bouchard E.,25.0,1.53,2.5,1,8.0,0.625,2.96125
2015-09-08,2015,US Open,Hard,Vinci R.,43.0,Mladenovic K.,40.0,2.3,1.61,1,8.0,0.625,2.87125
2015-09-11,2015,US Open,Hard,Vinci R.,43.0,Williams S.,1.0,15.0,1.03,1,8.0,0.75,1.78375
2015-09-12,2015,US Open,Hard,Vinci R.,43.0,Pennetta F.,26.0,3.0,1.4,0,8.0,0.875,3.45125
2015-09-28,2015,Wuhan Open,Hard,Vinci R.,18.0,Kovinic D.,77.0,1.25,3.75,1,8.0,0.75,3.61875
2015-09-29,2015,Wuhan Open,Hard,Vinci R.,18.0,Begu I.,26.0,1.72,2.0,1,8.0,0.875,3.35
2015-09-30,2015,Wuhan Open,Hard,Vinci R.,18.0,Kvitova P.,4.0,3.25,1.33,1,8.0,0.875,3.4225
2015-10-01,2015,Wuhan Open,Hard,Vinci R.,18.0,Pliskova Ka.,12.0,1.72,2.1,1,8.0,0.875,3.66625
2015-10-02,2015,Wuhan Open,Hard,Vinci R.,18.0,Williams V.,24.0,2.5,1.53,0,8.0,0.875,3.72125
2015-10-05,2015,China Open,Hard,Vinci R.,16.0,Van Uytvanck A.,54.0,1.28,3.5,1,8.0,0.75,3.8425000000000002
2015-10-08,2015,China Open,Hard,Vinci R.,16.0,Mattek-Sands B.,90.0,1.3,3.4,0,8.0,0.75,3.715
2015-10-14,2015,Generali Ladies Linz,Hard,Vinci R.,17.0,Krunic A.,99.0,1.4,2.75,0,8.0,0.625,2.0025
2015-11-04,2015,WTA Elite Trophy,Hard,Vinci R.,15.0,Kuznetsova S.,26.0,2.2,1.66,1,8.0,0.625,1.8025
2015-11-06,2015,WTA Elite Trophy,Hard,Vinci R.,15.0,Schmiedlova A.,28.0,1.44,2.75,0,8.0,0.625,1.92125
2015-11-07,2015,WTA Elite Trophy,Hard,Vinci R.,15.0,Williams V.,11.0,3.4,1.33,0,8.0,0.5,1.88625
2016-01-04,2016,Brisbane International,Hard,Vinci R.,15.0,Jankovic J.,21.0,2.37,1.53,1,8.0,0.375,1.9049999999999998
2016-01-05,2016,Brisbane International,Hard,Vinci R.,15.0,Cibulkova D.,38.0,1.83,1.83,1,8.0,0.375,1.98625
2016-01-07,2016,Brisbane International,Hard,Vinci R.,15.0,Azarenka V.,22.0,4.5,1.18,0,8.0,0.5,1.9025
2016-01-11,2016,Apai International,Hard,Vinci R.,15.0,Stosur S.,27.0,1.53,2.37,0,8.0,0.375,2.305
2016-01-18,2016,Australian Open,Hard,Vinci R.,15.0,Paszek T.,126.0,1.57,2.25,1,8.0,0.375,2.33375
2016-01-20,2016,Australian Open,Hard,Vinci R.,15.0,Falconi I.,74.0,1.22,4.0,1,8.0,0.5,2.3550000000000004
2016-01-22,2016,Australian Open,Hard,Vinci R.,15.0,Friedsam A.L.,82.0,1.28,3.75,0,8.0,0.5,2.2325
2016-02-10,2016,Ladies Trophy,Hard,Vinci R.,16.0,Wickmayer Y.,55.0,1.44,2.62,1,8.0,0.5,2.2125000000000004
2016-02-12,2016,Ladies Trophy,Hard,Vinci R.,16.0,Babos T.,51.0,1.5,2.5,1,8.0,0.625,1.9675000000000002
2016-02-13,2016,Ladies Trophy,Hard,Vinci R.,16.0,Ivanovic A.,20.0,2.62,1.5,1,8.0,0.625,1.8587500000000001
2016-02-14,2016,Ladies Trophy,Hard,Vinci R.,16.0,Bencic B.,11.0,3.0,1.4,1,8.0,0.625,1.9575
2016-02-16,2016,Dubai Duty Free Tennis Championships,Hard,Vinci R.,13.0,Shvedova Y.,82.0,1.4,2.75,0,8.0,0.75,1.77
2016-02-22,2016,Qatar Total Open,Hard,Vinci R.,10.0,Tsurenko L.,34.0,1.33,3.25,1,8.0,0.75,1.7537500000000001
2016-02-23,2016,Qatar Total Open,Hard,Vinci R.,10.0,Kasatkina D.,47.0,1.5,2.5,1,8.0,0.75,1.7237500000000001
2016-02-24,2016,Qatar Total Open,Hard,Vinci R.,10.0,Buyukakcay C.,162.0,1.16,5.0,1,8.0,0.75,1.75875
2016-02-25,2016,Qatar Total Open,Hard,Vinci R.,10.0,Radwanska A.,3.0,3.5,1.28,0,8.0,0.875,1.7437500000000001
2016-03-01,2016,Malaysia Open,Hard,Vinci R.,10.0,Chang K.C.,153.0,1.12,6.0,0,8.0,0.75,2.00125
2016-03-12,2016,BNP Paribas Open,Hard,Vinci R.,10.0,Gasparyan M.,44.0,1.66,2.1,1,8.0,0.625,1.95375
2016-03-14,2016,BNP Paribas Open,Hard,Vinci R.,10.0,Svitolina E.,14.0,1.9,1.8,1,8.0,0.625,1.83375
2016-03-16,2016,BNP Paribas Open,Hard,Vinci R.,10.0,Rybarikova M.,97.0,1.36,3.0,0,8.0,0.625,1.69625
2016-03-25,2016,Sony Ericsson Open,Hard,Vinci R.,9.0,Hradecka L.,85.0,1.28,3.5,1,8.0,0.625,1.69125
2016-03-27,2016,Sony Ericsson Open,Hard,Vinci R.,9.0,Keys M.,24.0,2.2,1.61,0,8.0,0.625,1.6849999999999998
2016-04-20,2016,Porsche Tennis Grand Prix,Clay,Vinci R.,8.0,Makarova E.,29.0,2.1,1.66,1,8.0,0.5,1.7725
2016-04-21,2016,Porsche Tennis Grand Prix,Clay,Vinci R.,8.0,Goerges J.,57.0,1.72,2.0,1,8.0,0.5,1.89
2016-04-22,2016,Porsche Tennis Grand Prix,Clay,Vinci R.,8.0,Siegemund L.,71.0,2.0,1.72,0,8.0,0.625,1.6675000000000002
2016-05-01,2016,Mutua Madrid Open,Clay,Vinci R.,8.0,Kovinic D.,52.0,1.53,2.37,0,8.0,0.625,1.7775
2016-05-11,2016,Internazionali BNL d'Italia,Clay,Vinci R.,7.0,Konta J.,23.0,2.0,1.72,0,8.0,0.5,1.76125
2016-05-17,2016,Nürnberger Versicherungscup,Clay,Vinci R.,7.0,Krejcikova B.,192.0,1.22,4.0,1,8.0,0.375,1.77375
2016-05-18,2016,Nürnberger Versicherungscup,Clay,Vinci R.,7.0,Bertens K.,89.0,2.5,1.44,0,8.0,0.5,1.75625
2016-05-23,2016,French Open,Clay,Vinci R.,7.0,Bondarenko K.,65.0,1.72,2.0,0,8.0,0.375,1.9087500000000002
2016-06-21,2016,AEGON International,Grass,Vinci R.,7.0,Makarova E.,39.0,2.62,1.44,0,8.0,0.375,1.8487500000000001
2016-06-28,2016,Wimbledon,Grass,Vinci R.,7.0,Riske A.,80.0,2.75,1.44,1,8.0,0.25,1.91375
2016-06-30,2016,Wimbledon,Grass,Vinci R.,7.0,Duan Y.Y.,123.0,1.25,4.0,1,8.0,0.25,2.0425
2016-07-03,2016,Wimbledon,Grass,Vinci R.,7.0,Vandeweghe C.,30.0,3.75,1.28,0,8.0,0.375,1.94875
2016-07-27,2016,Rogers Cup,Hard,Vinci R.,8.0,Giorgi C.,77.0,2.5,1.5,1,8.0,0.375,2.2262500000000003
2016-07-28,2016,Rogers Cup,Hard,Vinci R.,8.0,Kasatkina D.,29.0,2.5,1.5,0,8.0,0.5,2.2887500000000003
2016-08-17,2016,Western & Southern Financial Group Women's Open,Hard,Vinci R.,8.0,Pironkova T.,74.0,2.25,1.57,1,8.0,0.375,2.4487500000000004
2016-08-18,2016,Western & Southern Financial Group Women's Open,Hard,Vinci R.,8.0,Suarez Navarro C.,12.0,3.5,1.28,0,8.0,0.5,2.4175000000000004
2016-08-24,2016,Connecticut Open,Hard,Vinci R.,8.0,Konjuh A.,100.0,1.83,1.83,1,8.0,0.5,2.6399999999999997
2016-08-25,2016,Connecticut Open,Hard,Vinci R.,8.0,Larsson J.,62.0,1.57,2.25,0,8.0,0.625,2.5412500000000002
2016-08-29,2016,US Open,Hard,Vinci R.,8.0,Friedsam A.L.,46.0,1.5,2.5,1,8.0,0.5,2.39375
2016-08-31,2016,US Open,Hard,Vinci R.,8.0,Mchale C.,55.0,1.8,1.9,1,8.0,0.5,2.425
2016-09-02,2016,US Open,Hard,Vinci R.,8.0,Witthoeft C.,102.0,1.36,3.25,1,8.0,0.625,2.18125
2016-09-04,2016,US Open,Hard,Vinci R.,8.0,Tsurenko L.,99.0,1.36,3.25,1,8.0,0.625,2.03875
2016-09-06,2016,US Open,Hard,Vinci R.,8.0,Kerber A.,2.0,5.5,1.14,0,8.0,0.75,1.89625
2016-09-25,2016,Wuhan Open,Hard,Vinci R.,15.0,Puig M.,27.0,2.25,1.57,1,8.0,0.625,2.3025
2016-09-27,2016,Wuhan Open,Hard,Vinci R.,15.0,Shvedova Y.,41.0,1.66,2.1,0,8.0,0.75,2.14625
2016-10-02,2016,China Open,Hard,Vinci R.,16.0,Zheng S.,79.0,1.36,3.0,1,8.0,0.625,2.125
2016-10-04,2016,China Open,Hard,Vinci R.,16.0,Wozniacki C.,22.0,3.5,1.3,0,8.0,0.75,2.09875
2016-11-01,2016,WTA Elite Trophy,Hard,Vinci R.,17.0,Strycova B.,21.0,2.1,1.66,0,8.0,0.625,2.34875
2016-11-02,2016,WTA Elite Trophy,Hard,Vinci R.,17.0,Kvitova P.,13.0,4.0,1.22,0,8.0,0.5,2.38625
2017-01-02,2017,Brisbane International,Hard,Vinci R.,18.0,Bondarenko K.,68.0,,,1,8.0,0.375,2.71625
2017-01-04,2017,Brisbane International,Hard,Vinci R.,18.0,Doi M.,40.0,1.8,1.9,1,8.0,0.375,2.91
2017-01-05,2017,Brisbane International,Hard,Vinci R.,18.0,Pliskova Ka.,6.0,3.25,1.33,0,8.0,0.5,2.3814285714285717
2017-01-09,2017,Apai International,Hard,Vinci R.,18.0,Sakkari M.,94.0,1.44,2.62,1,8.0,0.375,2.5242857142857145
2017-01-10,2017,Apai International,Hard,Vinci R.,18.0,Strycova B.,19.0,2.37,1.53,0,8.0,0.5,2.492857142857143
2017-01-16,2017,Australian Open,Hard,Vinci R.,19.0,Vandeweghe C.,35.0,2.1,1.72,0,8.0,0.375,2.6371428571428575
2017-01-31,2017,Ladies Trophy,Hard,Vinci R.,21.0,Babos T.,30.0,1.57,2.25,1,8.0,0.375,2.4371428571428573
2017-02-02,2017,Ladies Trophy,Hard,Vinci R.,21.0,Petkovic A.,52.0,2.0,1.72,1,8.0,0.5,2.361428571428571
2017-02-03,2017,Ladies Trophy,Hard,Vinci R.,21.0,Mladenovic K.,51.0,1.72,2.0,0,8.0,0.625,2.0757142857142856
2017-02-15,2017,Qatar Total Open,Hard,Vinci R.,25.0,Davis L.,55.0,1.83,1.83,0,8.0,0.5,2.03125
2017-02-19,2017,Dubai Duty Free Tennis Championships,Hard,Vinci R.,25.0,Pliskova Kr.,55.0,1.57,2.25,0,8.0,0.375,2.035
2017-03-10,2017,BNP Paribas Open,Hard,Vinci R.,29.0,Brengle M.,89.0,1.83,1.83,1,8.0,0.375,1.8250000000000002
2017-03-12,2017,BNP Paribas Open,Hard,Vinci R.,29.0,Kuznetsova S.,8.0,3.5,1.3,0,8.0,0.375,1.8737500000000002
2017-03-24,2017,Sony Ericsson Open,Hard,Vinci R.,30.0,Townsend T.,111.0,1.4,2.75,0,8.0,0.375,2.015
2017-04-10,2017,Ladies Open Biel Bienne,Hard,Vinci R.,35.0,Pliskova Kr.,58.0,2.0,1.72,0,8.0,0.375,1.9275
2017-04-26,2017,Porsche Tennis Grand Prix,Clay,Vinci R.,36.0,Sharapova M.,,3.25,1.33,0,8.0,0.25,1.98125
2017-05-06,2017,Mutua Madrid Open,Clay,Vinci R.,34.0,Kasatkina D.,25.0,3.5,1.28,1,8.0,0.125,2.1375
2017-05-09,2017,Mutua Madrid Open,Clay,Vinci R.,34.0,Halep S.,8.0,5.5,1.14,0,8.0,0.25,2.3600000000000003
2017-05-16,2017,Internazionali BNL d'Italia,Clay,Vinci R.,30.0,Makarova E.,43.0,1.66,2.1,0,8.0,0.25,2.8187499999999996
2017-05-28,2017,French Open,Clay,Vinci R.,33.0,Puig M.,41.0,2.1,1.72,0,8.0,0.25,2.8299999999999996
2017-06-20,2017,Mallorca Open,Grass,Vinci R.,33.0,Errani S.,72.0,,,1,8.0,0.125,2.86375
2017-06-22,2017,Mallorca Open,Grass,Vinci R.,33.0,Flipkens K.,88.0,2.2,1.61,1,8.0,0.25,2.7728571428571427
2017-06-23,2017,Mallorca Open,Grass,Vinci R.,33.0,Garcia C.,23.0,2.3,1.61,0,8.0,0.375,2.8871428571428566
2017-07-03,2017,Wimbledon,Grass,Vinci R.,33.0,Pliskova Kr.,44.0,2.3,1.61,0,8.0,0.375,2.9299999999999997
2017-08-07,2017,Rogers Cup,Hard,Vinci R.,39.0,Kasatkina D.,38.0,2.25,1.57,0,8.0,0.375,2.794285714285714
2017-08-14,2017,Western & Southern Financial Group Women's Open,Hard,Vinci R.,42.0,Babos T.,51.0,1.66,2.1,1,8.0,0.25,2.6157142857142857
2017-08-16,2017,Western & Southern Financial Group Women's Open,Hard,Vinci R.,42.0,Sevastova A.,16.0,2.62,1.44,0,8.0,0.375,2.067142857142857
2017-08-22,2017,Connecticut Open,Hard,Vinci R.,43.0,Linette M.,82.0,1.8,1.9,0,8.0,0.375,2.204285714285714
2017-08-28,2017,US Open,Hard,Vinci R.,47.0,Stephens S.,83.0,4.33,1.22,0,8.0,0.375,2.1614285714285715
2017-09-24,2017,Wuhan Open,Hard,Vinci R.,82.0,Mchale C.,79.0,2.25,1.57,0,8.0,0.25,2.4325
2018-01-30,2018,Ladies Trophy,Hard,Vinci R.,147.0,Martincova T.,146.0,1.4,2.75,1,8.0,0.125,2.43875
2018-02-01,2018,Ladies Trophy,Hard,Vinci R.,147.0,Goerges J.,12.0,3.25,1.33,0,8.0,0.25,2.32625
2018-02-20,2018,Hungarian Ladies Open,Hard,Vinci R.,156.0,Sasnovich A.,47.0,2.2,1.61,0,8.0,0.25,2.445
2018-05-14,2018,Internazionali BNL d'Italia,Clay,Vinci R.,191.0,Krunic A.,46.0,3.4,1.3,0,8.0,0.25,2.4387499999999998
2010-02-09,2010,Pattaya Women's Open,Hard,Viratprasert S.,264.0,Karatantcheva S.,185.0,4.5,1.16,0,7.0,0.14285714285714285,2.55
2010-01-05,2010,ASB Classic,Hard,Voegele,75.0,Mirza S.,57.0,2.75,1.4,0,6.0,0.16666666666666666,2.538333333333333
2009-01-12,2009,Moorilla Hobart International,Hard,Voegele S.,126.0,Dulko G.,50.0,2.75,1.4,0,5.0,0.2,2.6859999999999995
2009-02-16,2009,Barclays Dubai Tennis Championships,Hard,Voegele S.,122.0,Hantuchova D.,41.0,9.0,1.05,0,5.0,0.2,2.37
2009-06-09,2009,AEGON Classic ,Grass,Voegele S.,99.0,Gullickson C.,130.0,1.5,2.5,1,5.0,0.2,3.72
2009-06-10,2009,AEGON Classic ,Grass,Voegele S.,99.0,Makarova E.,43.0,3.0,1.36,1,5.0,0.2,3.7399999999999998
2009-06-11,2009,AEGON Classic ,Grass,Voegele S.,99.0,Cavaday N.,297.0,1.57,2.25,1,5.0,0.4,3.6900000000000004
2009-06-12,2009,AEGON Classic ,Grass,Voegele S.,99.0,Li N.,20.0,4.5,1.16,0,5.0,0.6,3.564
2009-06-23,2009,Wimbledon,Grass,Voegele S.,97.0,Williams V.,3.0,15.0,1.01,0,6.0,0.5,3.72
2009-07-14,2009,ECM Prague Open,Clay,Voegele S.,94.0,Martic P.,151.0,2.0,1.72,1,7.0,0.42857142857142855,5.331428571428572
2009-07-16,2009,ECM Prague Open,Clay,Voegele S.,94.0,Bacsinszky T.,102.0,2.2,1.61,0,8.0,0.5,4.915
2009-07-21,2009,Banka Koper Slovenia Open,Hard,Voegele S.,87.0,Tatishvili A.,182.0,1.57,2.25,1,8.0,0.5,4.84625
2009-07-22,2009,Banka Koper Slovenia Open,Hard,Voegele S.,87.0,Safarova L.,47.0,2.62,1.44,1,8.0,0.625,3.9175000000000004
2009-07-24,2009,Banka Koper Slovenia Open,Hard,Voegele S.,87.0,De Los Rios R.,92.0,1.36,3.0,1,8.0,0.625,4.0575
2009-07-25,2009,Banka Koper Slovenia Open,Hard,Voegele S.,87.0,Errani S.,38.0,2.87,1.38,0,8.0,0.625,3.8525000000000005
2009-07-28,2009,Istanbul Cup,Clay,Voegele S.,75.0,Radwanska U.,71.0,1.83,1.83,0,8.0,0.5,4.015000000000001
2009-08-31,2009,US Open,Hard,Voegele S.,77.0,Brianti A.,85.0,1.61,2.2,1,8.0,0.5,3.6812500000000004
2009-09-02,2009,US Open,Hard,Voegele S.,77.0,Schiavone F.,28.0,3.75,1.25,0,8.0,0.625,2.0075000000000003
2009-09-21,2009,Tashkent Open,Hard,Voegele S.,76.0,Diatchenko V.,118.0,,,1,8.0,0.5,2.2262500000000003
2009-09-23,2009,Tashkent Open,Hard,Voegele S.,76.0,Abduraimova N.,867.0,1.1,6.5,1,8.0,0.625,2.2300000000000004
2009-09-25,2009,Tashkent Open,Hard,Voegele S.,76.0,Amanmuradova A.,113.0,1.61,2.2,0,8.0,0.625,2.1628571428571433
2010-01-20,2010,Australian Open,Hard,Voegele S.,74.0,Czink M.,38.0,3.5,1.28,1,8.0,0.5,2.0185714285714287
2010-01-21,2010,Australian Open,Hard,Voegele S.,74.0,Azarenka V.,7.0,11.0,1.03,0,8.0,0.5,2.3242857142857147
2010-02-15,2010,Barclays Dubai Tennis Championships,Hard,Voegele S.,68.0,Petrova N.,19.0,7.5,1.07,1,8.0,0.5,3.4857142857142853
2010-02-16,2010,Barclays Dubai Tennis Championships,Hard,Voegele S.,68.0,Kulikova R.,99.0,2.1,1.66,0,8.0,0.625,4.295714285714285
2010-02-23,2010,Malaysia Open,Hard,Voegele S.,64.0,Scheepers C.,146.0,1.53,2.37,0,8.0,0.5,4.365714285714286
2010-03-12,2010,BNP Paribas Open,Hard,Voegele S.,64.0,Chan Y.J.,97.0,2.2,1.61,0,8.0,0.5,4.048571428571429
2010-03-24,2010,Sony Ericsson Open,Hard,Voegele S.,66.0,Cornet A.,80.0,3.5,1.28,0,8.0,0.375,3.8175
2010-04-06,2010,Andalucia Tennis Experience,Clay,Voegele S.,69.0,Martinez-Sanchez M.J.,28.0,6.0,1.11,0,8.0,0.25,4.1175
2010-04-13,2010,Barcelona Ladies Open,Clay,Voegele S.,68.0,Parra Santonja A.,90.0,2.25,1.57,0,8.0,0.25,4.66625
2010-05-04,2010,Estoril Open,Clay,Voegele S.,69.0,Czink M.,54.0,2.2,1.61,1,8.0,0.125,4.51
2010-05-05,2010,Estoril Open,Clay,Voegele S.,69.0,Rodionova A.,99.0,1.8,1.9,0,8.0,0.25,3.4099999999999997
2010-05-09,2010,Mutua Madrileña Madrid Open,Clay,Voegele S.,75.0,Williams V.,3.0,7.0,1.08,0,8.0,0.125,2.6975000000000002
2010-05-18,2010,Internationaux de Strasbourg,Clay,Voegele S.,76.0,Mladenovic K.,235.0,1.5,2.5,0,8.0,0.125,3.31
2010-05-24,2010,French Open,Clay,Voegele S.,76.0,Williams S.,1.0,12.0,1.02,0,8.0,0.125,3.30625
2010-06-07,2010,AEGON Classic ,Grass,Voegele S.,78.0,Robson L.,258.0,2.0,1.72,0,8.0,0.125,4.53125
2010-06-21,2010,Wimbledon,Grass,Voegele S.,87.0,Kirilenko M.,28.0,2.62,1.44,0,8.0,0.125,4.34375
2010-07-13,2010,ECM Prague Open,Clay,Voegele S.,92.0,Hradecka L.,106.0,2.5,1.5,0,8.0,0.125,3.92125
2010-07-20,2010,Banka Koper Slovenia Open,Hard,Voegele S.,98.0,Kvitova P.,30.0,5.0,1.14,1,8.0,0.125,3.9525
2010-07-21,2010,Banka Koper Slovenia Open,Hard,Voegele S.,98.0,Paszek T.,214.0,1.72,2.0,1,8.0,0.125,4.3025
2010-07-23,2010,Banka Koper Slovenia Open,Hard,Voegele S.,98.0,Hercog P.,55.0,2.62,1.44,0,8.0,0.25,4.2924999999999995
2010-07-26,2010,Istanbul Cup,Clay,Voegele S.,110.0,Shvedova Y.,32.0,3.25,1.33,1,8.0,0.25,3.745
