winrate_diff,odds_diff,matches_diff,rank_diff,surface_wr_diff,elo_diff_global,elo_diff_surface,match_round,match_series,max_rank,a_wins
0.125,1.69625,0.0,0.0,0.0,30.272073038721146,-58.69309806508045,1st Round,Tier 2,51.0,1
-0.125,-1.69625,-0.0,-0.0,-0.0,-30.272073038721146,58.69309806508045,1st Round,Tier 2,51.0,0
0.0,-0.2599999999999998,0.0,0.0,0.0,9.54696027914406,12.0,1st Round,Tier 2,64.0,1
-0.0,0.2599999999999998,-0.0,-0.0,-0.0,-9.54696027914406,-12.0,1st Round,Tier 2,64.0,0
0.0892857142857143,0.6708928571428543,1.0,0.0,0.0,22.30174468440964,0.0,1st Round,Tier 2,97.0,1
-0.0892857142857143,-0.6708928571428543,-1.0,-0.0,-0.0,-22.30174468440964,-0.0,1st Round,Tier 2,97.0,0
-0.0892857142857143,-1.1062499999999962,-1.0,0.0,0.0,8.966036278902948,0.0,1st Round,Tier 2,150.0,1
0.0892857142857143,1.1062499999999962,1.0,-0.0,-0.0,-8.966036278902948,-0.0,1st Round,Tier 2,150.0,0
0.125,1.1550000000000016,0.0,0.0,0.0,29.678598976225658,12.0,1st Round,Tier 2,75.0,1
-0.125,-1.1550000000000016,-0.0,-0.0,-0.0,-29.678598976225658,-12.0,1st Round,Tier 2,75.0,0
-0.125,-0.8262499999999973,0.0,0.0,0.0,-52.15666348059199,0.0,1st Round,Tier 2,58.0,1
0.125,0.8262499999999973,-0.0,-0.0,-0.0,52.15666348059199,-0.0,1st Round,Tier 2,58.0,0
-0.07142857142857151,0.6382142857142874,-1.0,0.0,0.0,-3.448710813048592,-24.372880919172758,1st Round,Tier 2,96.0,1
0.07142857142857151,-0.6382142857142874,1.0,-0.0,-0.0,3.448710813048592,24.372880919172758,1st Round,Tier 2,96.0,0
0.07142857142857151,-1.781071428571431,1.0,0.0,0.0,7.7416034594816665,-0.4000076259508205,1st Round,Tier 2,79.0,1
-0.07142857142857151,1.781071428571431,-1.0,-0.0,-0.0,-7.7416034594816665,0.4000076259508205,1st Round,Tier 2,79.0,0
0.0,1.1824999999999979,0.0,0.0,0.0,74.47976010648767,-12.0,1st Round,Tier 2,69.0,1
-0.0,-1.1824999999999979,-0.0,-0.0,-0.0,-74.47976010648767,12.0,1st Round,Tier 2,69.0,0
