date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won,matches_played_lastN,winrate_lastN,avg_odds_lastN
2025-02-11,2025,Hong Kong Tennis Open,Hard,Bucsa C.,68.0,Mboko V.,21.0,3.2,1.36,0,8.0,0.375,5.675000000000001
2025-09-02,2025,Qatar Open,Hard,Bucsa C.,116.0,Kalinskaya A.,18.0,2.75,1.44,1,8.0,0.25,5.65
2025-09-08,2025,Western & Southern Financial Group Women's Open,Hard,Bucsa C.,91.0,Yuan Y.,98.0,,,0,8.0,0.25,5.777500000000002
2025-11-02,2025,Qatar Open,Hard,Bucsa C.,116.0,Mertens E.,32.0,5.0,1.17,0,8.0,0.25,6.364285714285716
2025-12-01,2025,Australian Open,Hard,Bucsa C.,110.0,Paquet C.,122.0,1.36,3.2,1,8.0,0.25,6.592857142857143
2012-09-10,2012,Generali Ladies Linz,Hard,Burdette M.,156.0,Pervak K.,98.0,,,1,7.0,0.2857142857142857,6.191666666666667
2012-11-07,2012,Bank of the West Classic,Hard,Burdette M.,,Keothavong A.,75.0,7.0,1.1,1,7.0,0.42857142857142855,5.630000000000001
2012-11-10,2012,Generali Ladies Linz,Hard,Burdette M.,156.0,Flipkens K.,66.0,2.25,1.57,0,7.0,0.5714285714285714,4.030000000000001
2013-06-03,2013,BNP Paribas Open,Hard,Burdette M.,125.0,Craybas J.,210.0,1.1,7.0,1,7.0,0.42857142857142855,4.040000000000002
2013-09-03,2013,BNP Paribas Open,Hard,Burdette M.,125.0,Paszek T.,27.0,1.36,3.0,1,7.0,0.5714285714285714,3.620000000000001
2013-09-09,2013,Bell Challenge,Hard,Burdette M.,122.0,Erakovic M.,68.0,2.62,1.44,0,7.0,0.5714285714285714,3.3420000000000014
2013-10-03,2013,BNP Paribas Open,Hard,Burdette M.,125.0,Kirilenko M.,15.0,3.75,1.25,0,7.0,0.5714285714285714,3.2216666666666676
2020-03-03,2020,Lyon Open,Hard,Burel C.,499.0,Teichmann J.,66.0,2.75,1.4,0,6.0,0.6666666666666666,2.866000000000001
2021-03-03,2021,Lyon Open,Hard,Burel C.,218.0,Cornet A.,59.0,2.37,1.57,1,7.0,0.5714285714285714,2.8466666666666676
2021-04-03,2021,Lyon Open,Hard,Burel C.,218.0,Sasnovich A.,96.0,2.37,1.57,1,7.0,0.5714285714285714,2.7785714285714294
2021-05-03,2021,Lyon Open,Hard,Burel C.,218.0,Ferro F.,46.0,2.75,1.44,0,7.0,0.5714285714285714,2.1171428571428583
2021-07-11,2021,Generali Ladies Linz Open,Hard,Burel C.,76.0,Zheng S.,87.0,1.8,2.0,0,7.0,0.5714285714285714,2.1885714285714295
2021-09-02,2021,Australian Open,Hard,Burel C.,237.0,Van Uytvanck A.,67.0,2.2,1.66,0,7.0,0.42857142857142855,2.2885714285714296
2021-09-08,2021,Canadian Open,Hard,Burel C.,101.0,Jabeur O.,22.0,3.75,1.28,0,7.0,0.2857142857142857,2.4085714285714297
2022-02-09,2022,US Open,Hard,Burel C.,131.0,Van Uytvanck A.,43.0,2.2,1.66,1,7.0,0.2857142857142857,2.570000000000001
2022-04-09,2022,US Open,Hard,Burel C.,131.0,Sabalenka A.,6.0,5.0,1.16,0,8.0,0.375,2.523750000000001
2022-05-01,2022,Melbourne Summer Set 1,Hard,Burel C.,76.0,Zhang S.,60.0,2.0,1.8,1,8.0,0.375,2.805000000000001
2022-06-01,2022,Melbourne Summer Set 1,Hard,Burel C.,76.0,Petkovic A.,75.0,2.3,1.61,0,8.0,0.375,2.758750000000001
2022-10-03,2022,BNP Paribas Open,Hard,Burel C.,81.0,Kalinina A.,50.0,2.37,1.57,0,8.0,0.25,2.750000000000001
2023-02-02,2023,Lyon Open,Hard,Burel C.,107.0,Potapova A.,43.0,2.38,1.57,0,8.0,0.25,2.702500000000001
2023-02-09,2023,US Open,Hard,Burel C.,62.0,Sabalenka A.,2.0,10.0,1.06,0,8.0,0.25,2.7750000000000012
2024-01-02,2024,Ladies Linz Open,Hard,Burel C.,52.0,Siniakova K.,49.0,1.91,1.91,1,8.0,0.25,3.750000000000001
2024-02-01,2024,Brisbane International,Hard,Burel C.,56.0,Sonmez Z.,163.0,1.33,3.4,1,8.0,0.375,3.5200000000000005
2024-02-02,2024,Ladies Linz Open,Hard,Burel C.,52.0,Vekic D.,34.0,2.0,1.8,0,8.0,0.375,3.411250000000001
2024-03-01,2024,Brisbane International,Hard,Burel C.,56.0,Kalinina A.,27.0,2.0,1.8,1,8.0,0.375,3.036250000000001
2024-04-01,2024,Brisbane International,Hard,Burel C.,56.0,Azarenka V.,23.0,2.75,1.44,0,8.0,0.375,3.036250000000001
2024-07-03,2024,BNP Paribas Open,Hard,Burel C.,47.0,Wang Xiy.,52.0,2.2,1.67,1,8.0,0.375,3.092500000000001
2024-07-10,2024,Wuhan Open,Hard,Burel C.,55.0,Yuan Y.,41.0,2.38,1.57,0,8.0,0.5,3.071250000000001
2024-09-01,2024,Hobart International,Hard,Burel C.,52.0,Navarro E.,31.0,2.2,1.67,0,8.0,0.5,3.071250000000001
2024-09-03,2024,BNP Paribas Open,Hard,Burel C.,47.0,Gauff C.,3.0,6.0,1.13,0,8.0,0.5,2.096250000000001
2024-09-09,2024,Jasmin Open,Hard,Burel C.,58.0,Bassols M.,113.0,1.4,3.0,1,8.0,0.375,2.607500000000001
2024-11-09,2024,Jasmin Open,Hard,Burel C.,58.0,Sramkova R.,136.0,1.25,4.0,0,8.0,0.375,2.6162500000000013
2017-09-01,2017,Hobart International,Hard,Burger C.,138.0,Cepede Royg V.,129.0,2.62,1.44,0,7.0,0.42857142857142855,2.704285714285715
2013-09-09,2013,Tashkent Open,Hard,Burnett N.,172.0,Tsurenko L.,67.0,2.62,1.44,1,6.0,0.3333333333333333,2.8216666666666677
2013-11-09,2013,Tashkent Open,Hard,Burnett N.,172.0,Ozaki R.,221.0,1.4,2.75,1,6.0,0.5,2.800000000000001
2013-12-09,2013,Tashkent Open,Hard,Burnett N.,172.0,Minella M.,132.0,2.1,1.66,0,6.0,0.5,2.666666666666668
2021-07-01,2021,Abu Dhabi WTA Women's Tennis Open,Hard,Burrage J.,263.0,Watson H.,58.0,4.33,1.2,0,5.0,0.6,2.724000000000001
2024-02-02,2024,Ladies Linz Open,Hard,Burrage J.,102.0,Ostapenko J.,12.0,4.0,1.25,0,5.0,0.6,3.1500000000000012
2025-02-01,2025,ASB Classic,Hard,Burrage J.,179.0,Baptiste H.,92.0,2.63,1.5,0,5.0,0.6,2.7500000000000013
2025-04-02,2025,Transylvania Open,Hard,Burrage J.,150.0,Bogdan A.,119.0,2.3,1.62,0,5.0,0.4,2.9960000000000013
2014-06-10,2014,Tianjin Open,Hard,Buyukakcay C.,141.0,Riske A.,62.0,3.5,1.28,0,5.0,0.4,2.9960000000000013
2014-09-09,2014,Tashkent Open,Hard,Buyukakcay C.,144.0,Knapp K.,89.0,3.0,1.36,0,6.0,0.3333333333333333,3.0800000000000014
2014-11-02,2014,Qatar Total Open,Hard,Buyukakcay C.,172.0,Pliskova Ka.,53.0,4.5,1.18,0,6.0,0.16666666666666666,3.1433333333333344
2015-03-03,2015,Malaysia Open,Hard,Buyukakcay C.,108.0,Gajdosova J.,52.0,3.4,1.3,0,6.0,0.0,3.6600000000000015
