player,elo_global,elo_clay,elo_hard,elo_grass
Stefani L.,1482.0267542601364,1500.0,1483.2723780226565,1500.0
Viratprasert S.,1482.001302274168,1500.0,1482.5684875292989,1500.0
Soler-E. S.,1481.9417005960902,1500.0,1480.8369112694934,1500.0
Torro-Flor M.T.,1481.8981727381515,1488.0,1500.0,1500.0
Gabarrus-Alonso M.,1481.8366283359617,1486.8358132545764,1500.0,1500.0
I F.,1481.814836981291,1486.6834379876054,1500.0,1500.0
Nogueira A.,1481.70767422932,1487.2512289380034,1500.0,1500.0
Chakvetadze A.,1481.7057666155058,1469.7172078948076,1524.5664218421982,1560.1493258843896
Wang X.,1481.6776417152723,1500.0,1473.1070806084283,1500.0
Ortenzi J.,1481.6055877747606,1500.0,1484.0,1500.0
Zoric N.,1481.592303505643,1487.35712082462,1500.0,1500.0
Ma S.,1481.5712072466208,1500.0,1481.4728090606718,1500.0
Damayanti A.F.,1481.4961432026332,1500.0,1482.3671956843991,1500.0
Urhobo A.,1481.4704882175627,1500.0,1481.2476107818002,1500.0
Black T.A.,1481.453933542681,1488.1085226705843,1485.3083195425631,1500.0
Papadakis L.,1481.4213306543868,1500.0,1500.0,1454.8997805131464
Muhamed A.,1481.4181764637574,1500.0,1482.2410640255018,1500.0
Fondevila Castro P.,1481.347026333116,1488.0,1500.0,1500.0
Okamura K.,1481.2420455590009,1488.8505127923609,1481.463943093146,1500.0
Barry E.,1481.2026584930302,1500.0,1481.1099670605245,1500.0
Pochabova M.,1481.176547017434,1487.2285365047294,1500.0,1500.0
Laskutova K.,1481.159244636779,1500.0,1481.6397170069004,1500.0
Ponchet J.,1481.0096430932217,1454.395060085406,1487.1135734410711,1460.4024998289576
Rogers A.S.,1480.9915362310517,1500.0,1481.393451877937,1500.0
Llagostera V.,1480.9778368790146,1495.8950888809045,1482.799207803071,1500.0
Mouhtassine B.,1480.9691920737812,1487.1861364706285,1500.0,1500.0
Hosogi S.,1480.9066927071087,1500.0,1482.081841150697,1500.0
Torres Murcia M.C.,1480.7342110755974,1487.557068139947,1500.0,1500.0
Abdurakhimova A.,1480.6259121880196,1500.0,1482.2660871833405,1500.0
Stefanini L.,1480.6034508859304,1452.8750189182247,1482.2129408871174,1463.1909839952716
Crawley F.,1480.4917636887271,1489.576066880912,1484.6321976469924,1500.0
Abdala N.,1480.415430318497,1486.572594137492,1500.0,1500.0
Fuda R.,1480.3448641571367,1500.0,1480.4909613134541,1500.0
Wallace I.,1480.2909958165058,1481.9489346667476,1500.0,1500.0
Hu Y.Y.,1480.176208224748,1500.0,1478.3484911456499,1500.0
Sirotkina M.,1480.1575970236322,1500.0,1479.0516140286093,1500.0
Krunic A.,1480.088036854655,1460.0823825571708,1468.5039163913357,1518.5856432331086
Korpatsch T.,1480.0064764624804,1465.803069009158,1493.5110026679993,1376.2624777005678
Zabala P.,1479.985951645605,1487.0544119699243,1500.0,1500.0
Shi H.,1479.9596023627105,1500.0,1476.399740490892,1500.0
Black C.,1479.8812474607787,1500.0,1481.55997245196,1500.0
Zaniewska S.,1479.8288853922022,1493.5608571258215,1496.495511969119,1478.3342461684836
Ma Y.,1479.772614913885,1500.0,1469.6938927281533,1500.0
Pliskova Kri.,1479.7623237293415,1487.489883698646,1500.0,1500.0
Lewis J.,1479.678423635809,1500.0,1478.320034524055,1500.0
Flower K.,1479.6390271994148,1500.0,1481.2786857488975,1500.0
Kabbaj Y.,1479.5677755042711,1482.523047252298,1500.0,1500.0
Wozniak A.,1479.564632928877,1528.1041003717598,1479.5836273689274,1487.8173807983615
Tjandramulia O.,1479.5383344149704,1500.0,1480.094838800121,1500.0
Khayrova S.,1479.5269845441587,1500.0,1478.8719945359946,1500.0
Muramatsu C.,1479.5252452798288,1500.0,1481.208065922458,1500.0
Dolonts V.,1479.5223837758597,1528.4063884383809,1451.0563619931827,1481.1611153087104
Albie A.,1479.5134783668018,1481.4806333493239,1500.0,1500.0
Chua A.,1479.4820891128625,1500.0,1479.4459034499394,1500.0
Voskoboeva G.,1479.425555944308,1480.7444243428804,1452.8476225096672,1421.8478717342066
Higuita Barraza M. I.,1479.3029151226287,1487.2088270284644,1500.0,1500.0
Dushevina V.,1479.2624170447386,1483.211948457507,1491.3255680078512,1433.2229619999812
Yoo M.,1479.217854523105,1500.0,1478.3376467910953,1500.0
Mueller A.,1479.2066363425643,1500.0,1477.3276958554445,1500.0
Roma N.,1479.15557200964,1485.3299354783678,1500.0,1500.0
Rueffer L.,1479.0863682050838,1483.3539043576097,1500.0,1500.0
Shroff K.,1479.080740302902,1500.0,1479.6471992529628,1500.0
Palkina K.,1479.0463837872326,1488.0,1492.821776991429,1500.0
Koch Benvenuto K.A.,1478.985684495386,1488.423339989658,1500.0,1500.0
Chvojkova V.,1478.916253749861,1486.0311916610121,1500.0,1500.0
Ku Y.,1478.8701962195344,1500.0,1467.5337997922697,1500.0
Wu H.C.,1478.8127112408333,1500.0,1474.1985996963872,1500.0
Kiraly P.,1478.707739353579,1486.3194801015602,1500.0,1500.0
Stoop G.,1478.4949566254486,1500.0,1500.0,1447.262152364738
Barros V.L.,1478.3757831587602,1500.0,1478.141307088909,1500.0
Guskova N.,1478.3550858903964,1500.0,1479.4050887374285,1500.0
Minor B.,1478.1198421876447,1500.0,1474.8062535025929,1500.0
Klugman H.,1478.0805107132321,1500.0,1500.0,1467.1139049310116
Tetreault V.,1477.9571444505245,1500.0,1464.1769672120945,1500.0
Schiechtl T.,1477.919289021972,1479.9303229092084,1500.0,1500.0
Vogt S.,1477.638639672769,1484.8355193772197,1500.0,1500.0
Zhou Y.M.,1477.5557863825259,1500.0,1477.1437007902302,1500.0
Martincova T.,1477.5392571448863,1418.2526259432184,1526.7708654618623,1473.7070928735093
O'brien K.,1477.4897234657208,1500.0,1480.217268169652,1496.7340865510973
Charaeva A.,1477.4504648275786,1500.0,1475.0804442632261,1500.0
Cavaday N.,1477.4214366551955,1500.0,1483.263693206478,1489.908849911875
Geerlings Martinez A.,1477.413244618985,1484.4628231188096,1500.0,1500.0
Zheng S.,1477.2440037097697,1447.0987469318147,1461.540627747541,1389.6185367348276
Allgurin E.,1477.2134058395816,1472.5562421198604,1500.0,1500.0
Kriz N.,1477.1989943779813,1483.8529144073434,1500.0,1500.0
Buzarnescu M.,1477.17411277275,1534.7848458148997,1435.9908500061135,1574.5861783121443
Arcangioli M.,1477.1079767123365,1481.2071257850025,1500.0,1500.0
Bains N.,1477.1079002042652,1500.0,1482.7871317211932,1486.0215208586003
Duque M. M.,1476.9514590523713,1500.0,1475.7002129130387,1500.0
Prisacariu A.,1476.929532605446,1490.6994385911935,1487.141439431242,1500.0
Woehr J.,1476.847188384366,1482.9737893330594,1500.0,1500.0
Parra Santonja A.,1476.843028107236,1508.1185452449583,1357.2009024530828,1450.4880150013362
Vedder E.,1476.773054188071,1478.6272719959381,1500.0,1483.7799785684986
Zander N.,1476.7589373727722,1481.9286794910697,1500.0,1500.0
Brazhnikova A.,1476.6290011287736,1479.887865767258,1500.0,1500.0
Vickery S.,1476.609753439476,1435.6019131320786,1491.4282384221353,1469.0428137773708
Duval V.,1476.5850150476856,1499.1653950909745,1468.1608582108,1450.6323822719196
Liggan K.,1476.5678850106212,1500.0,1476.5678850106212,1500.0
Malygina E.,1476.342562262912,1482.0,1494.5244014537682,1500.0
Cho Y.J.,1476.2635627652182,1500.0,1474.1964068444638,1500.0
Ferro F.,1476.1884810715999,1497.8418078483073,1459.7406170255392,1418.539733789698
Bandecchi S.,1476.0919162202586,1485.4133420826986,1500.0,1480.0
Ji C.M.,1476.0426872191317,1500.0,1475.5961745607615,1500.0
Steiner V.,1476.0,1482.0,1500.0,1500.0
Chang S.,1475.9910154313397,1477.3862724097778,1500.0,1500.0
Burillo Escorihuela I.,1475.9052087731573,1481.1739201577877,1500.0,1500.0
Smashnovai A.,1475.90061358353,1500.0,1475.90061358353,1500.0
Inoue H.,1475.7921913349899,1500.0,1476.2139648019217,1500.0
Stefkova B.,1475.7146665716534,1500.0,1476.306586235318,1467.329451408638
Konjuh A.,1475.6597260153756,1474.8074332054298,1515.7891783737564,1578.4104380376555
Vogele S.,1475.5781081519808,1486.6029726653687,1485.3634883856696,1500.0
Bacquet E.,1475.4310012215615,1481.4724905757002,1500.0,1500.0
Gehrlein S.,1475.3998966482525,1500.0,1472.0579836506956,1500.0
Uberoi S.,1475.208835830414,1500.0,1472.7697947060299,1500.0
Harrison C.,1475.2070269931223,1500.0,1473.0638949653055,1500.0
Lapushchenkova A.,1474.9411585733621,1488.6987437897894,1458.9148225678061,1460.9675806233436
Raymond L.,1474.863058590688,1500.0,1474.863058590688,1500.0
Jafarova N.,1474.7886934020523,1500.0,1469.767329494341,1500.0
Hibi M.,1474.7050826037355,1500.0,1463.549729490163,1500.0
Wang M.,1474.6337857243425,1500.0,1464.2922406582252,1500.0
Cross K.,1474.577727449846,1500.0,1464.5507029673904,1500.0
El Allami M.,1474.4834476833212,1477.6535606661782,1500.0,1500.0
Friedsam A.L.,1474.3459582831608,1479.9514904793207,1499.795006066181,1446.0968853459606
Jimenez Kasintseva V.,1474.3229254419136,1490.9791512534775,1453.3159233493466,1500.0
Tinjic J.,1474.2747048076092,1478.0079872949973,1500.0,1500.0
Zueger J.,1474.220825580759,1500.0,1472.2490587560376,1500.0
Zanevska M.,1474.2113478325489,1514.3617975638758,1444.265500207762,1391.0826143935944
Herazo Gonzalez M.,1474.194613159972,1477.8675906014773,1500.0,1500.0
Duque Marino M.,1474.1260060789064,1488.505025470014,1413.5999232652505,1451.8955376148965
Jing L.,1474.052303907904,1500.0,1470.4627350267483,1500.0
Molinero F.,1473.9672873441716,1487.6694904786477,1485.002283005938,1500.0
Soboleva A.,1473.9466908377517,1488.8343679519087,1481.8582643470693,1500.0
Manasieva V.,1473.8238419694294,1476.0372274896486,1494.617599102746,1468.0195954160342
Candela E.C.,1473.7355128008808,1479.8726279260654,1500.0,1500.0
Mansouri Y.,1473.7261619092394,1500.0,1465.0709925684646,1500.0
Han N-L.,1473.7050630217207,1500.0,1467.8831155354371,1500.0
Janicijevic S.,1473.5263748860666,1481.8397189308564,1476.647279032939,1500.0
Nara K.,1473.4518873798645,1519.1252042948242,1421.5565449144706,1436.9091308079162
Ce G.,1473.384084980475,1489.058128445413,1484.6844152924411,1500.0
Sequera M.,1473.3118472622987,1512.9759035160048,1479.3446310487816,1480.4246825414284
Cohen A.,1473.1765559509042,1500.0,1472.1260346980955,1500.0
Appleton E.,1473.0423677693373,1500.0,1500.0,1468.6734712328591
Pigossi L.,1473.0132938155,1508.9205039853364,1424.7110044066894,1467.768048221335
Wongteanchai V.,1473.0117574214694,1500.0,1464.6404480923804,1500.0
Rosatello C.,1472.9175670350135,1458.7739246435508,1482.9717787044992,1500.0
Kustova D.,1472.9118008402627,1479.9550051865117,1487.0540123822982,1500.0
Evtimova D.,1472.865334414335,1480.1585778682327,1500.0,1500.0
Kobori M.,1472.849821202612,1500.0,1470.850019933894,1500.0
Liu A.,1472.7093404975863,1500.0,1467.8280326917302,1500.0
Gubacsi Z.,1472.648989445488,1479.122315834997,1500.0,1500.0
Gerasimou A.,1472.6358846947555,1500.0,1470.34090600999,1500.0
Gojnea M.,1472.6151997309883,1478.8871068117323,1500.0,1500.0
Topalova G.,1472.6140421294838,1479.4974455462316,1500.0,1500.0
Pedone G.,1472.5656872739664,1475.898060655047,1500.0,1500.0
Kalashnikova O.,1472.5369983663984,1500.0,1473.446319076381,1500.0
Panova A.,1472.5050738213567,1486.3734870541102,1429.57711780878,1465.0129175420248
Martinez Cirez C.,1472.4668873910255,1476.414300586377,1500.0,1500.0
Kolar N.,1472.453076281988,1483.4058788344073,1481.2299381994076,1500.0
Lottner A.,1472.348027830195,1420.9098872845711,1451.0208916552417,1501.5742580364947
Kudryavtseva A.,1472.2721362554053,1421.6416118742472,1428.691698853964,1464.9990079497613
Mamic S.,1472.1368325472906,1476.7079015403435,1495.0590578889157,1500.0
Orlik A.,1471.9846274026977,1482.264287832206,1500.0,1500.0
Pieri J.,1471.9496841080802,1487.6675101047053,1484.1170695555177,1500.0
Maes C.,1471.886019955689,1500.2262556422045,1472.629725427378,1500.0
Torres Sandoval M.,1471.870406402155,1487.7160161622662,1488.438057142488,1500.0
Pervushina O.,1471.8348070530428,1500.0,1472.07226546236,1500.0
Linetskaya E.,1471.3996456098,1500.0,1472.344302516648,1500.0
Luzhanska T.,1471.3439997940973,1485.953969601558,1492.1329820794472,1500.0
Han X.,1471.2837617743178,1501.7908092506016,1442.1026913475114,1476.744284971913
Huck V.,1470.9933447392802,1478.7227735260633,1500.0,1500.0
Ormaechea P.,1470.9901394783292,1512.73793373073,1437.0877636119596,1426.091028707459
Sfar S.,1470.9191799454131,1497.8518389810386,1444.8480081762846,1500.0
Wong C.,1470.8158069650221,1500.0,1470.0706900461794,1500.0
Cepede Royg V.,1470.8112038558652,1532.2624078859378,1434.5303189744952,1440.282906426711
Erakovic M.,1470.7986373934816,1471.7643652006814,1447.3947954939345,1507.979655925241
Dominguez Lino L.,1470.7912605912932,1529.0600549843475,1379.1628417880277,1468.654718517249
Wheeler C.,1470.7516307057278,1500.0,1473.2635270836852,1500.0
Vierin N.,1470.6374463627405,1475.7661830652291,1499.5441866040933,1500.0
Likhovtseva E.,1470.5906465229623,1488.4837381459142,1436.6737511934512,1516.6737086254452
Strakhova V.,1470.5290308196566,1492.659546682353,1484.0,1500.0
Stojsavljevic M.,1470.4417648118474,1500.0,1480.5017520818535,1467.8613188166019
Carle M.,1470.2422542853424,1476.4075938456906,1442.8249383641742,1460.1988070877483
Gibson T.,1469.8368666672536,1500.0,1457.370094648786,1473.1333812424089
Dokic J.,1469.7213790903336,1417.8332603301283,1489.3559965047389,1511.6327724142193
Liu F.,1469.6873457363731,1500.0,1453.6792901131018,1500.0
Burger C.,1469.6261524928436,1502.6839325928997,1466.141687594203,1500.0
Cohen Aloro S.,1469.589244150317,1521.9886451202324,1409.9628595144245,1470.0
Dinu C.,1469.576150789508,1471.4422161409182,1500.0,1500.0
Back D.,1469.4506385728575,1500.0,1465.6915920041627,1500.0
Andreeva E.,1469.4385628845284,1425.1066313226809,1479.0360936001505,1515.7101546008648
De Lattre M.,1469.4124584250476,1480.868810609819,1500.0,1500.0
Ristic M.,1469.1145020514377,1478.7187765487822,1500.0,1500.0
Saigo R.,1469.0814511546255,1500.0,1463.8157748513497,1500.0
Lukacs V.,1469.0607144525513,1475.7948600443922,1500.0,1500.0
Lisjak I.,1468.9800818761635,1487.9723730864112,1476.701003540641,1500.0
Shinikova I.,1468.8249374612185,1478.6538625101741,1473.6605518916492,1500.0
Wejnert M.,1468.6452731268569,1500.0,1465.7343484256357,1500.0
Gabueva A.,1468.4517796968237,1477.437336282052,1500.0,1500.0
Grant T.C.,1468.3771332252531,1488.0,1479.1971051875648,1500.0
Roma S.,1468.267597390897,1479.7736919699803,1486.137292423624,1500.0
Costas L.,1468.2529861663947,1476.24803007885,1500.0,1500.0
Nugroho P.,1468.15563507474,1500.0,1468.2724003883263,1500.0
Di Sarra F.,1467.905001310967,1474.2415209426124,1500.0,1500.0
Silva E.,1467.8593782777293,1500.0,1500.0,1457.0829510050412
Jurikova L.,1467.7822238579995,1470.1778786170019,1500.0,1500.0
Iyer T.,1467.7811200572191,1500.0,1465.1051061271562,1500.0
Baltacha E.,1467.779183201491,1443.9974838907947,1464.600507859933,1470.314963247622
Shimizu A.,1467.7311147628075,1500.0,1464.8454388226246,1500.0
Aksu A.,1467.7303798317234,1475.9787442659233,1500.0,1500.0
Hantuchova D.,1467.5481074463323,1529.5541798287154,1453.8753603764974,1554.3171929909513
Chan C.W.,1467.5454467808925,1500.0,1467.3048292922658,1500.0
Taylor G.,1467.4476999753333,1500.0,1500.0,1458.1280988656304
Sun S.N.,1467.3986498118709,1500.0,1467.3322034933567,1500.0
Qostal L.,1467.3023141524243,1478.0525401313967,1500.0,1500.0
Jones F.,1467.275325740831,1497.7481840083296,1453.6527893819725,1432.8519071785777
Aiava D.,1467.2009494798706,1470.1760163053739,1446.1826051067032,1505.3471022216856
Wolfe J.,1467.1396636925754,1500.0,1467.3690441020963,1500.0
Sugnaux T.,1466.971818494051,1475.0830236189074,1500.0,1500.0
Park S.,1466.7969866638862,1500.0,1462.92871146335,1500.0
Dunne K.,1466.7697943190685,1500.0,1500.0,1443.2721157474239
Kops-Jones R.,1466.6963986425299,1500.0,1484.0,1480.0
Monroy Y.,1466.677183068976,1476.368476777902,1500.0,1500.0
Weinhold A.,1466.5576254196073,1500.0,1457.867564327691,1500.0
Rodina E.,1466.1978184932736,1365.1712395718068,1467.7329931032755,1551.3439540472339
Caregaro M.,1466.0449860988297,1488.10446731805,1481.785112675876,1500.0
Eraydin B.,1466.015462577539,1484.4197190543475,1484.2269777406489,1500.0
Anderson R.,1465.7450900455192,1492.8193017061014,1471.6324332073104,1500.0
Lykina K.,1465.7153455660102,1500.0,1481.429527220867,1480.0
Gerlach K.,1465.694757960632,1469.1969938433235,1500.0,1500.0
Ivakhnenko V.,1465.6570508712823,1482.8369663964424,1486.5731986182627,1500.0
Glushko L.,1465.642059294078,1480.6832031176089,1480.0288352870193,1500.0
Grandin N.,1465.4977517899322,1500.0,1456.606453015415,1500.0
Johansson M.,1465.364653037634,1453.41453844302,1352.752410319651,1501.8704594931826
Williams V.,1465.2549748728545,1522.4167783148387,1486.0595810644502,1647.5983464571718
Gamiz A.,1465.0558517955685,1479.7702452166684,1481.2811243417766,1500.0
Brandi K.,1464.8195140540547,1500.0,1483.312176465167,1468.2749661664639
Lister C.,1464.7821228380271,1481.1763846691256,1500.0,1480.3237645693878
Arn G.,1464.6329404581868,1490.0113488544662,1474.43922731788,1462.5331098828992
Atik R.,1464.5613094305156,1475.1056061262686,1500.0,1500.0
Trevisan M.,1464.449014579494,1520.1236679900676,1452.9442352929998,1364.3810558649957
Rottmann N.,1464.2216327234814,1486.8409355251918,1483.7211540316455,1500.0
Lertpitaksinchai N.,1464.1732680889436,1500.0,1459.4844204401602,1500.0
Pous-T L.,1464.0702863709469,1487.8485513396308,1482.8331785147757,1500.0
Radanovic D.,1464.0219278968218,1494.0782671839593,1465.4289909798226,1500.0
Martinez Granados C.,1463.9668958514467,1476.2886250322258,1500.0,1500.0
Sanchez M.,1463.654625883634,1500.0,1444.145545204356,1500.3927143232138
Schunk N.,1463.5327283332017,1471.5623919841646,1490.1596001814032,1476.0722737184863
Moore T.,1463.4441605564127,1500.0,1484.0,1425.4506304241384
Stojanovic N.,1463.33234494767,1446.5160936602322,1483.4000885326348,1496.1099995185966
Ekshibarova V.,1463.2744312647942,1500.0,1463.3713374761726,1500.0
Nahimana S.,1463.1299052616555,1472.3879658733754,1500.0,1500.0
Preston T.,1463.128170826907,1500.0,1463.4015557989292,1480.0
Chen Y.,1463.0914769525602,1500.0,1465.667268547245,1500.0
Mendez S.,1463.055967940619,1500.0,1460.6803901568264,1500.0
Naklo T.,1463.010245800526,1500.0,1458.8864169424885,1500.0
Gumulya S.,1462.9961233525444,1500.0,1457.2986407118347,1500.0
Tvaroskova L.,1462.8795121409719,1474.6130270197334,1500.0,1500.0
Torro Flor M.T.,1462.6985811579952,1456.0088829358856,1480.7408572220893,1477.0385451872976
Olaru I.,1462.590652115732,1472.9033555742408,1452.6387645625648,1464.6363787041705
Monnet C.,1462.5021081066723,1449.0667522336228,1500.0,1500.0
El Aouni A.,1462.4228818444124,1471.652378018272,1500.0,1500.0
Zhuk S.,1462.3902627602968,1485.7850036855154,1470.0877840738121,1500.0
Hendler T.,1462.2980038639805,1477.9577802679087,1489.7505339490149,1500.0
Baindl K.,1462.1875047499384,1530.3998191249586,1445.780761456759,1404.2499946719283
Contreras Gomez F.,1462.1642284915342,1507.1480395393787,1450.7636334453662,1467.8947209921296
Rouvroy M.,1462.0197060428457,1471.4777202982166,1500.0,1500.0
Simmonds C.,1461.7783456033158,1500.0,1459.827734992717,1500.0
Jakupovic D.,1461.6798491729487,1448.8096093599547,1475.0541445190138,1522.078280618969
Szabanin N.,1461.6070997641727,1468.1831717300245,1500.0,1500.0
Benoit M.,1461.528938715519,1470.8477153899937,1500.0,1500.0
Jamrichova R.,1461.3523660233773,1486.38377314614,1469.8256843450904,1500.0
Ferrando C.,1461.1713961244184,1488.4846714157468,1466.1252694018913,1500.0
Garcia Perez G.,1460.9093425058904,1469.1788746149487,1456.2441987439447,1510.5780615869767
Barte H.,1460.8038343706435,1500.0,1454.8440891095454,1500.0
Georges M.,1460.7816312870473,1466.429417972824,1488.1067239759243,1500.0
Sun S.,1460.6257748391124,1500.0,1451.6432058139603,1500.0
Jia-Jing L.,1460.4518032461951,1500.0,1460.219624654963,1500.0
Baker L.,1460.4427640882095,1480.823157568831,1484.0,1500.0
Botto B.,1460.3826095800546,1475.4203986849905,1500.0,1500.0
Guo H.,1460.1528931599858,1500.0,1445.1519180650885,1500.0
Kraus S.,1460.1345571060797,1502.2950445764063,1449.9860201990416,1500.0
Parmentier P.,1460.067243805141,1447.5126500845015,1496.3200879054223,1348.4846097619852
Maleckova J.,1459.963169199239,1469.2802196390987,1488.9766669116616,1500.0
Xun F.Y.,1459.8651192293585,1500.0,1457.8553795420182,1500.0
Bonaventure Y.,1459.840629076835,1411.6985789938485,1532.3525933982062,1426.2800636125075
Floris A.,1459.6602499439202,1461.4485251915694,1500.0,1500.0
Marand S.,1459.4937523094752,1488.0,1471.4735363035377,1500.0
Lee Y.R.,1459.4461914178341,1500.0,1456.001545836051,1500.0
Zahlavova Strycova B..,1459.4055026531116,1487.4924412693476,1468.919044759483,1487.9915894340459
Mirza S.,1459.1372032324277,1466.9783020750863,1456.2707806838607,1450.2402101512769
Semenistaja D.,1459.031798231955,1486.3950625337552,1468.7448347926943,1500.0
Falei A.,1459.0148746179536,1487.6962486917223,1469.9076068935635,1500.0
Swan K.,1458.9401387406547,1500.0,1511.2320821088756,1349.8651429328715
Lee G.,1458.800902180849,1464.2399661976401,1500.0,1500.0
Chiesa D.,1458.6601251558404,1455.7392399251248,1500.0,1500.0
Bobusic B.,1458.5418365080966,1500.0,1454.6584364148157,1500.0
Udvardy P.,1458.352669720432,1440.87397276867,1466.0910694567922,1443.5261283061852
Flink V.,1458.338277745985,1479.8583545265765,1432.5883815103805,1515.7045426961286
Han N.L.,1458.2716012600526,1500.0,1432.6191173850634,1500.0
Sema Y.,1457.8958994184268,1500.0,1452.8297114407853,1500.0
Duan Y.Y.,1457.8111791571655,1455.1311931711612,1445.798422424613,1476.969209807121
Arefyeva T.,1457.7735543899926,1489.0898632063654,1471.5994841003512,1500.0
Bolsova A.,1457.7365632726096,1474.5855997438618,1467.3959983357609,1467.8205999098964
Kucova Z.,1457.6674894717066,1510.2597783718209,1412.179431664195,1466.902810162485
Myskina A.,1456.8247493220658,1481.703522341339,1484.0,1500.0
Chan Y.J.,1456.4054777578153,1494.180299566988,1420.9904853798803,1411.0555879808364
Pous-T. L.,1456.2823572477355,1500.0,1454.2257538536944,1500.0
Honcova M.,1456.264736696597,1466.2708715641584,1500.0,1500.0
Koukalova K.,1456.1682470237768,1507.798192686319,1357.5276777473102,1527.0798885119657
Washington M.,1456.038087495219,1487.5977211343616,1476.0592179051343,1500.0
Bai Z.,1456.0317214898491,1455.9881161277306,1472.9287801076266,1476.6607424977567
Mandlik E.,1456.0163379495018,1470.8632108938548,1461.1340526337224,1511.2969732458723
Ejdesgaard M.,1455.9583321102905,1500.0,1456.0204127420186,1500.0
Eikeri U.,1455.6034705358393,1472.403754066819,1464.7281179476822,1500.0
Chong E.,1455.5726790110248,1500.0,1453.5840748288028,1500.0
Ngounoue C.,1455.3195262792794,1487.4630260454883,1457.2081744135746,1500.0
Dechy N.,1455.307350922633,1430.9881265789136,1496.056160428377,1454.0098844952422
Georgatou E.,1455.2663980666089,1500.0,1454.345606478542,1500.0
Hontama M.,1455.0852538275735,1500.0,1428.7255662115256,1495.2628767414483
Ozegovic N.,1455.0715848942207,1485.7819252526922,1472.6876676719783,1496.7069831630122
Sprem K.,1454.9429466299116,1438.3338450810024,1465.8578016078654,1467.3003695012494
Grymalska A.,1454.7299528694625,1458.510187323835,1500.0,1500.0
Aoyama S.,1454.606218138017,1500.0,1465.6925316196694,1480.0
Ivanova E.,1454.5157588434397,1458.505258537045,1474.123855021169,1500.0
Alves C.,1454.4348948313916,1469.278008728548,1484.0,1500.0
Vikhlyantseva N.,1454.4116210546204,1467.5511067077755,1428.0882324305574,1488.490273579551
Celik S.,1454.4000159516852,1476.7962277886622,1482.0089812862282,1500.0
Fernandez C.,1454.1516834194472,1500.0,1452.800590947525,1500.0
Lee Y.H.,1454.1084786959404,1500.0,1441.4902132423151,1500.0
Scott K.,1454.0703944143283,1486.8929669333838,1460.3070562301573,1500.0
Alves M.F.,1453.631742449423,1500.0,1452.7445620426556,1500.0
Han S.H.,1453.3393561784762,1500.0,1448.686479667579,1500.0
Cengiz B.,1453.277063049933,1459.7816649798108,1500.095677453711,1500.0
Wei S.,1452.9706347503934,1500.0,1432.2360686606223,1500.0
Radwanska U.,1452.8955501649373,1406.596801429321,1479.1007810734848,1487.664634775702
Koryttseva M.,1452.0331325779343,1429.4262207092947,1498.5247665707182,1407.0132698646057
Kalieva E.,1451.4493539083405,1490.7529533286347,1459.1434249092288,1500.0
Olmos G.,1451.4401250547555,1500.0,1446.9921517835728,1500.0
Date-Krumm K.,1451.3411393233932,1455.9795793937985,1475.066122314804,1500.0
Grabher J.,1451.2500242078652,1525.0963291099927,1409.8150628987119,1440.512731374216
Smitkova T.,1450.926720357077,1437.7160910063026,1483.099356165658,1448.171501084802
Nagy K.,1450.684236637874,1469.204040525271,1485.9163164762724,1500.0
Morigami A.,1450.44777953882,1469.5853249770807,1450.84147565456,1492.383344672752
Yang Z.,1450.3068954436121,1500.0,1439.3257356305473,1500.0
Kichenok L.,1450.2261542311103,1500.0,1453.448759187991,1486.4777405275331
Stosur S.,1450.144206978424,1662.054242385306,1455.2755004616606,1438.5540067182715
Glushko J.,1450.1403577759734,1461.166730402849,1448.4373165123802,1471.2761155859052
Senoglu I.,1450.1350380144536,1461.9295905701256,1500.0,1500.0
Serban R.,1450.1153877620122,1457.5969164131916,1500.0,1500.0
Lu J.J.,1449.915558446525,1500.0,1451.4993237791348,1500.0
Oprandi R.,1449.8692651201989,1475.2138586025785,1472.641430807416,1437.2294540389162
Palicova B.,1449.8097554094009,1486.966825532777,1465.9006350999034,1500.0
Groenefeld A.L.,1449.807259744945,1472.549410504996,1454.2820649246944,1399.1421916713184
Moore J.,1449.8003215344768,1500.0,1446.125271293073,1500.0
Bulgaru M.,1449.661180300946,1458.6827924723232,1500.3748723932463,1500.0
Kiick A.,1449.3995034826482,1494.406928944621,1423.3814891487484,1500.0
Yonemura T.,1449.2252105398557,1500.0,1449.739633357442,1500.0
Czink M.,1449.1355862866264,1427.776922981441,1461.140644163997,1526.9993396699224
Piedade F.,1449.0713607942994,1466.541724425405,1500.0,1500.0
Gadecki O.,1448.9176751502237,1463.0091573982288,1499.3313858347874,1412.9651066856466
Bremond I.,1448.867671377189,1495.1106576349343,1441.801957276971,1500.0
Hrdinova E.,1448.7733572763682,1498.7459086623396,1463.0302643673758,1472.077738961003
Zaja A.,1448.7521307941952,1478.1322130748702,1475.2262741184136,1470.0
Marino R.,1448.6445969875874,1478.5516611167375,1417.639231255916,1450.1043958687308
Rezai A.,1448.636352038172,1533.4306324597521,1484.173836216789,1508.3008484995514
Holland I.,1448.6263393534566,1500.0,1445.9602277768383,1500.0
Nunez Fuentes V.,1448.6119443548414,1464.9117776620776,1500.0,1500.0
Feuerstein C.,1448.452275665029,1443.1619743712524,1463.4095213495839,1500.0
Kim S.J.,1448.3824045065426,1500.0,1442.4777708376726,1500.0
