date,season,tournament,surface,winner,loser,winner_rank,loser_rank,b365w,b365l
2012-01-10,2012,China Open,Hard,Azarenka V.,Cornet A.,1.0,43.0,1.04,13.0
2012-01-10,2012,China Open,Hard,Cirstea S.,Arvidsson S.,29.0,41.0,1.66,2.1
2012-01-10,2012,China Open,Hard,Hercog P.,Pavlyuchenkova A.,90.0,24.0,3.5,1.28
2012-01-10,2012,China Open,Hard,Lisicki S.,Medina Garrigues A.,28.0,39.0,1.4,2.75
2012-01-10,2012,China Open,Hard,Sharapova M.,Halep S.,2.0,47.0,1.05,11.0
2012-01-10,2012,China Open,Hard,Wozniacki C.,Scheepers C.,11.0,53.0,1.1,7.0
2012-01-10,2012,China Open,Hard,Vesnina E.,Paszek T.,78.0,27.0,1.61,2.2
2012-01-10,2012,China Open,Hard,Suarez Navarro C.,Kvitova P.,46.0,5.0,8.0,1.08
2012-01-10,2012,China Open,Hard,Ivanovic A.,Lepchenko V.,12.0,19.0,1.3,3.4
2012-01-10,2012,China Open,Hard,Peng S.,Shvedova Y.,49.0,36.0,2.0,1.72
2012-01-10,2012,China Open,Hard,Arruabarrena-Vecino L.,Zheng J.,88.0,22.0,4.0,1.22
2012-01-11,2012,Qatar Airways Tournament of Champions Sofia,Hard,Petrova N.,Kirilenko M.,13.0,15.0,2.1,1.72
2012-01-11,2012,Qatar Airways Tournament of Champions Sofia,Hard,Wozniacki C.,Hantuchova D.,11.0,32.0,1.08,8.0
2012-01-11,2012,Qatar Airways Tournament of Champions Sofia,Hard,Vinci R.,Hsieh S.W.,16.0,27.0,1.28,3.75
2012-02-01,2012,Brisbane International,Hard,Stosur S.,Yakimova A.,6.0,62.0,1.04,13.0
2012-02-01,2012,Brisbane International,Hard,Jankovic J.,Suarez Navarro C.,14.0,56.0,1.18,4.5
2012-02-01,2012,Brisbane International,Hard,Zahlavova Strycova B.,Rogowska O.,44.0,167.0,1.28,3.5
2012-02-01,2012,Brisbane International,Hard,Williams S.,Scheepers C.,12.0,38.0,1.05,11.0
2012-02-01,2012,ASB Classic,Hard,Hradecka L.,Brianti A.,52.0,70.0,1.44,2.62
2012-02-01,2012,Brisbane International,Hard,Petkovic A.,Peer S.,10.0,37.0,1.22,4.0
2012-02-01,2012,Brisbane International,Hard,Pavlyuchenkova A.,Hercog P.,16.0,36.0,1.25,3.75
2012-02-01,2012,ASB Classic,Hard,Mchale C.,Dulgheru A.,43.0,65.0,1.36,3.0
2012-02-01,2012,Brisbane International,Hard,Bratchikova N.,Zakopalova K.,154.0,41.0,3.25,1.33
2012-02-01,2012,ASB Classic,Hard,Pennetta F.,Cirstea S.,20.0,60.0,1.33,3.25
2012-02-01,2012,ASB Classic,Hard,Errani S.,Larsson J.,45.0,59.0,1.36,3.0
2012-02-01,2012,ASB Classic,Hard,Baltacha E.,Jones S.,51.0,274.0,1.18,4.5
2012-02-01,2012,ASB Classic,Hard,Lisicki S.,Razzano V.,15.0,83.0,1.14,5.5
2012-02-01,2012,ASB Classic,Hard,Barthel M.,Dokic J.,69.0,66.0,1.66,2.1
2012-02-01,2012,Brisbane International,Hard,Voskoboeva G.,Dushevina V.,58.0,86.0,1.83,1.83
2012-02-01,2012,Brisbane International,Hard,Kanepi K.,Panova A.,34.0,121.0,1.25,3.75
2012-02-01,2012,Brisbane International,Hard,Ivanovic A.,Paszek T.,22.0,42.0,1.25,3.75
2012-02-01,2012,Brisbane International,Hard,King V.,Czink M.,75.0,143.0,1.4,2.75
2012-02-03,2012,Malaysia Open,Hard,Martic P.,Peng S.,66.0,19.0,2.37,1.53
2012-02-03,2012,Malaysia Open,Hard,Hsieh S.W.,Radwanska A.,123.0,5.0,10.0,1.06
2012-02-08,2012,Citi Open,Hard,Pavlyuchenkova A.,Czink M.,28.0,88.0,1.33,3.25
2012-02-08,2012,Citi Open,Hard,Rybarikova M.,Cepelova J.,102.0,137.0,1.4,2.75
2012-02-08,2012,Citi Open,Hard,Pavlyuchenkova A.,Chang K.C.,28.0,134.0,1.2,4.33
2012-02-08,2012,Citi Open,Hard,King V.,Vandeweghe C.,55.0,73.0,2.0,1.72
2012-02-09,2012,US Open,Hard,Bartoli M.,Kvitova P.,11.0,5.0,5.0,1.16
2012-02-09,2012,US Open,Hard,Ivanovic A.,Stephens S.,13.0,44.0,1.4,2.75
2012-02-09,2012,US Open,Hard,Stosur S.,Robson L.,7.0,89.0,1.33,3.25
2012-02-10,2012,China Open,Hard,Azarenka V.,Lisicki S.,1.0,28.0,1.07,9.0
2012-02-10,2012,China Open,Hard,Goerges J.,Stosur S.,21.0,9.0,3.75,1.25
2012-02-10,2012,China Open,Hard,Bartoli M.,Morita A.,10.0,79.0,1.22,4.0
2012-02-10,2012,China Open,Hard,Radwanska A.,Zhang S.,3.0,143.0,1.03,15.0
2012-02-10,2012,China Open,Hard,Kerber A.,Arruabarrena-Vecino L.,6.0,88.0,1.06,10.0
2012-02-10,2012,China Open,Hard,Dominguez Lino L.,Robson L.,64.0,60.0,3.75,1.25
2012-02-10,2012,China Open,Hard,Jankovic J.,Niculescu M.,26.0,44.0,1.2,4.33
2012-02-10,2012,China Open,Hard,Oprandi R.,Giorgi C.,69.0,93.0,1.9,1.8
2012-02-10,2012,China Open,Hard,Li N.,Petrova N.,8.0,14.0,1.4,2.75
2012-02-10,2012,China Open,Hard,Wozniacki C.,Hsieh S.W.,11.0,38.0,1.25,3.75
2012-02-11,2012,Qatar Airways Tournament of Champions Sofia,Hard,Arvidsson S.,Zheng J.,41.0,29.0,1.4,2.87
2012-02-11,2012,Qatar Airways Tournament of Champions Sofia,Hard,Petrova N.,Pironkova T.,13.0,44.0,1.3,3.5
2012-02-11,2012,Qatar Airways Tournament of Champions Sofia,Hard,Hsieh S.W.,Hantuchova D.,27.0,32.0,2.75,1.44
2012-03-01,2012,ASB Classic,Hard,Peng S.,Rezai A.,17.0,115.0,1.28,3.5
2012-03-01,2012,ASB Classic,Hard,Vinci R.,Marino R.,23.0,64.0,1.3,3.4
2012-03-01,2012,ASB Classic,Hard,Kuznetsova S.,Riske A.,19.0,136.0,1.16,5.0
2012-03-01,2012,ASB Classic,Hard,Zheng J.,Morita A.,48.0,49.0,1.8,1.9
2012-03-01,2012,ASB Classic,Hard,Wickmayer Y.,Pliskova Ka.,26.0,145.0,1.36,3.0
2012-03-01,2012,ASB Classic,Hard,Goerges J.,Arn G.,21.0,63.0,1.33,3.25
2012-03-01,2012,Brisbane International,Hard,Petkovic A.,Zahlavova Strycova B.,10.0,44.0,1.16,5.0
2012-03-01,2012,ASB Classic,Hard,Niculescu M.,Hampton J.,30.0,144.0,1.36,3.0
2012-03-01,2012,Brisbane International,Hard,Schiavone F.,Voskoboeva G.,11.0,58.0,1.66,2.1
2012-03-01,2012,Brisbane International,Hard,Hantuchova D.,King V.,24.0,75.0,1.36,3.0
2012-03-01,2012,ASB Classic,Hard,Vesnina E.,Rybarikova M.,57.0,71.0,1.66,2.1
2012-03-01,2012,ASB Classic,Hard,Kerber A.,Erakovic M.,32.0,61.0,1.4,2.75
2012-03-01,2012,Brisbane International,Hard,Clijsters K.,Ivanovic A.,13.0,22.0,1.36,3.0
2012-03-03,2012,Malaysia Open,Hard,Daniilidou E.,Rogowska O.,81.0,127.0,1.57,2.25
2012-03-03,2012,Malaysia Open,Hard,Jankovic J.,Morita A.,14.0,70.0,1.1,7.0
2012-03-03,2012,Malaysia Open,Hard,Hsieh S.W.,Daniilidou E.,123.0,81.0,1.66,2.1
2012-03-08,2012,Citi Open,Hard,Stephens S.,Bouchard E.,50.0,294.0,1.38,2.87
2012-03-08,2012,Citi Open,Hard,Pavlyuchenkova A.,King V.,28.0,55.0,1.83,1.83
2012-03-09,2012,US Open,Hard,Vinci R.,Radwanska A.,19.0,2.0,3.25,1.36
2012-03-09,2012,US Open,Hard,Sharapova M.,Petrova N.,3.0,22.0,1.08,8.0
2012-03-09,2012,US Open,Hard,Errani S.,Kerber A.,10.0,6.0,4.33,1.22
2012-03-09,2012,US Open,Hard,Azarenka V.,Tatishvili A.,1.0,73.0,1.02,19.0
2012-03-09,2012,US Open,Hard,Ivanovic A.,Pironkova T.,13.0,55.0,1.28,3.75
2012-03-09,2012,US Open,Hard,Williams S.,Hlavackova A.,4.0,82.0,1.02,19.0
2012-03-10,2012,China Open,Hard,Hercog P.,Makarova E.,90.0,20.0,5.0,1.16
2012-03-10,2012,China Open,Hard,Sharapova M.,Cirstea S.,2.0,29.0,1.12,6.0
2012-03-10,2012,China Open,Hard,Oprandi R.,Ivanovic A.,69.0,12.0,4.5,1.18
2012-03-10,2012,China Open,Hard,Suarez Navarro C.,Jankovic J.,46.0,26.0,3.75,1.25
2012-03-10,2012,China Open,Hard,Bartoli M.,Goerges J.,10.0,21.0,1.33,3.25
2012-03-10,2012,China Open,Hard,Radwanska A.,Dominguez Lino L.,3.0,64.0,1.05,11.0
2012-03-11,2012,Qatar Airways Tournament of Champions Sofia,Hard,Wozniacki C.,Pironkova T.,11.0,44.0,1.1,7.0
2012-03-11,2012,Qatar Airways Tournament of Champions Sofia,Hard,Petrova N.,Vinci R.,13.0,16.0,1.9,1.9
2012-04-01,2012,ASB Classic,Hard,Lisicki S.,Barthel M.,15.0,69.0,1.16,5.0
2012-04-01,2012,ASB Classic,Hard,Vesnina E.,Vinci R.,57.0,23.0,2.2,1.61
2012-04-01,2012,ASB Classic,Hard,Pennetta F.,Baltacha E.,20.0,51.0,1.16,5.0
2012-04-01,2012,ASB Classic,Hard,Kerber A.,Goerges J.,32.0,21.0,1.72,2.0
2012-04-01,2012,ASB Classic,Hard,Hradecka L.,Peng S.,52.0,17.0,3.4,1.3
2012-04-01,2012,Brisbane International,Hard,Hantuchova D.,Williams S.,24.0,12.0,4.5,1.18
2012-04-01,2012,ASB Classic,Hard,Kuznetsova S.,Mchale C.,19.0,43.0,1.44,2.62
2012-04-01,2012,ASB Classic,Hard,Errani S.,Wickmayer Y.,45.0,26.0,2.37,1.53
2012-04-01,2012,Brisbane International,Hard,Williams S.,Jovanovski B.,12.0,76.0,1.05,11.0
2012-04-01,2012,Brisbane International,Hard,Jankovic J.,Bratchikova N.,14.0,154.0,1.08,8.0
2012-04-01,2012,Brisbane International,Hard,Benesova I.,Stosur S.,54.0,6.0,6.5,1.11
2012-04-01,2012,Brisbane International,Hard,Kanepi K.,Pavlyuchenkova A.,34.0,16.0,2.1,1.66
2012-04-01,2012,ASB Classic,Hard,Zheng J.,Niculescu M.,48.0,30.0,2.37,1.53
2012-04-03,2012,Malaysia Open,Hard,Hsieh S.W.,Martic P.,123.0,66.0,1.61,2.25
2012-04-03,2012,Malaysia Open,Hard,Martic P.,Jankovic J.,66.0,14.0,4.33,1.2
2012-04-08,2012,Citi Open,Hard,Rybarikova M.,Stephens S.,102.0,50.0,2.1,1.66
2012-04-09,2012,US Open,Hard,Azarenka V.,Stosur S.,1.0,7.0,1.2,4.5
2012-04-10,2012,China Open,Hard,Sharapova M.,Hercog P.,2.0,90.0,1.05,11.0
2012-04-10,2012,China Open,Hard,Azarenka V.,Vesnina E.,1.0,78.0,1.04,13.0
2012-04-10,2012,China Open,Hard,Kerber A.,Wozniacki C.,6.0,11.0,1.44,2.62
2012-04-10,2012,China Open,Hard,Li N.,Peng S.,8.0,49.0,1.14,5.5
2012-04-11,2012,Qatar Airways Tournament of Champions Sofia,Hard,Petrova N.,Wozniacki C.,13.0,11.0,3.5,1.3
2012-05-01,2012,Brisbane International,Hard,Schiavone F.,Jankovic J.,11.0,14.0,2.1,1.66
2012-05-01,2012,ASB Classic,Hard,Pennetta F.,Vesnina E.,20.0,57.0,1.36,3.0
2012-05-01,2012,ASB Classic,Hard,Kerber A.,Lisicki S.,32.0,15.0,2.1,1.66
2012-05-01,2012,ASB Classic,Hard,Zheng J.,Hradecka L.,48.0,52.0,1.83,1.83
2012-05-01,2012,ASB Classic,Hard,Kuznetsova S.,Errani S.,19.0,45.0,1.33,3.25
2012-05-01,2012,Brisbane International,Hard,Kanepi K.,Petkovic A.,34.0,10.0,2.0,1.72
2012-05-01,2012,Brisbane International,Hard,Clijsters K.,Benesova I.,13.0,54.0,1.11,6.5
2012-05-08,2012,Citi Open,Hard,Rybarikova M.,Pavlyuchenkova A.,102.0,28.0,2.37,1.57
2012-05-09,2012,US Open,Hard,Sharapova M.,Bartoli M.,3.0,11.0,1.14,5.5
2012-05-09,2012,US Open,Hard,Errani S.,Vinci R.,10.0,19.0,1.72,2.1
2012-05-10,2012,China Open,Hard,Sharapova M.,Kerber A.,2.0,6.0,1.36,3.0
2012-05-10,2012,China Open,Hard,Li N.,Radwanska A.,8.0,3.0,1.57,2.25
2012-05-10,2012,China Open,Hard,Bartoli M.,Suarez Navarro C.,10.0,46.0,1.28,3.5
2012-05-10,2012,China Open,Hard,Azarenka V.,Oprandi R.,1.0,69.0,1.04,13.0
2012-06-01,2012,ASB Classic,Hard,Pennetta F.,Kerber A.,20.0,32.0,1.44,2.62
2012-06-01,2012,ASB Classic,Hard,Zheng J.,Kuznetsova S.,48.0,19.0,3.0,1.36
2012-06-01,2012,Brisbane International,Hard,Hantuchova D.,Clijsters K.,24.0,13.0,5.5,1.14
2012-06-01,2012,Brisbane International,Hard,Kanepi K.,Schiavone F.,34.0,11.0,1.57,2.25
2012-06-02,2012,Pattaya Women's Open,Hard,Rodionova An.,Bremond I.,98.0,95.0,1.33,3.25
2012-06-02,2012,Pattaya Women's Open,Hard,Cirstea S.,Sema E.,54.0,138.0,1.08,8.0
2012-06-09,2012,US Open,Hard,Williams S.,Ivanovic A.,4.0,13.0,1.05,11.0
2012-06-10,2012,China Open,Hard,Azarenka V.,Bartoli M.,1.0,10.0,1.11,6.5
2012-06-10,2012,China Open,Hard,Sharapova M.,Li N.,2.0,8.0,1.44,2.75
2012-07-01,2012,Brisbane International,Hard,Kanepi K.,Hantuchova D.,34.0,24.0,1.4,2.87
2012-07-02,2012,Pattaya Women's Open,Hard,King V.,Watson H.,59.0,106.0,1.33,3.25
2012-07-02,2012,Open Gaz de France,Hard,Cetkovska P.,Brianti A.,31.0,71.0,1.25,3.75
2012-07-02,2012,Open Gaz de France,Hard,Barthel M.,Zahlavova Strycova B.,43.0,53.0,1.18,4.5
2012-07-02,2012,Open Gaz de France,Hard,Pironkova T.,Li N.,50.0,9.0,5.5,1.14
2012-07-02,2012,Open Gaz de France,Hard,Kerber A.,Safarova L.,27.0,28.0,1.83,1.83
2012-07-02,2012,Pattaya Women's Open,Hard,Chang K.C.,Daniilidou E.,110.0,81.0,1.57,2.25
2012-07-02,2012,Open Gaz de France,Hard,Scheepers C.,Hercog P.,44.0,36.0,1.33,3.25
2012-07-02,2012,Open Gaz de France,Hard,Goerges J.,Peer S.,21.0,37.0,1.25,3.75
2012-07-02,2012,Pattaya Women's Open,Hard,Hsieh S.W.,Zheng J.,159.0,35.0,7.0,1.1
2012-07-02,2012,Pattaya Women's Open,Hard,Tanasugarn T.,Voskoboeva G.,94.0,46.0,4.33,1.2
2012-07-02,2012,Pattaya Women's Open,Hard,Amanmuradova A.,Robson L.,107.0,118.0,2.5,1.5
2012-07-02,2012,Pattaya Women's Open,Hard,Date Krumm K.,Lertpitaksinchai N.,78.0,355.0,1.08,8.0
2012-07-02,2012,Pattaya Women's Open,Hard,Keothavong A.,Cibulkova D.,88.0,16.0,4.33,1.2
2012-07-02,2012,Pattaya Women's Open,Hard,Kudryavtseva A.,Zhou Y.M.,100.0,627.0,1.36,3.0
2012-07-02,2012,Pattaya Women's Open,Hard,Mirza S.,Morita A.,111.0,64.0,2.75,1.4
2012-07-02,2012,Pattaya Women's Open,Hard,Hantuchova D.,Wannasuk N.,20.0,437.0,1.02,19.0
2012-07-02,2012,Pattaya Women's Open,Hard,Kirilenko M.,Dellacqua C.,26.0,103.0,1.22,4.0
2012-07-02,2012,Pattaya Women's Open,Hard,Radwanska U.,Pivovarova A.,85.0,140.0,1.25,3.75
2012-07-02,2012,Open Gaz de France,Hard,Martic P.,Arn G.,66.0,76.0,2.5,1.5
2012-07-02,2012,Pattaya Women's Open,Hard,Zvonareva V.,Wongteanchai V.,8.0,218.0,1.01,21.0
2012-07-02,2012,Pattaya Women's Open,Hard,Doi M.,Lertcheewakarn N.,130.0,181.0,2.25,1.57
2012-07-03,2012,BNP Paribas Open,Hard,King V.,Errani S.,58.0,31.0,3.0,1.36
2012-07-03,2012,BNP Paribas Open,Hard,Barthel M.,Craybas J.,37.0,142.0,1.06,10.0
2012-07-03,2012,BNP Paribas Open,Hard,Baltacha E.,Rus A.,62.0,98.0,1.44,2.62
2012-07-03,2012,BNP Paribas Open,Hard,Cirstea S.,Benesova I.,48.0,43.0,2.1,1.66
2012-07-03,2012,BNP Paribas Open,Hard,Gajdosova J.,Vandeweghe C.,52.0,159.0,1.72,2.0
2012-07-03,2012,BNP Paribas Open,Hard,Suarez Navarro C.,Pironkova T.,69.0,44.0,2.25,1.57
2012-07-03,2012,BNP Paribas Open,Hard,Voskoboeva G.,Erakovic M.,53.0,45.0,1.66,2.1
2012-07-03,2012,BNP Paribas Open,Hard,Zakopalova K.,Pous-Tio L.,51.0,94.0,1.18,4.5
2012-07-03,2012,BNP Paribas Open,Hard,Bacsinszky T.,Keothavong A.,335.0,77.0,1.72,2.0
2012-07-03,2012,BNP Paribas Open,Hard,Date Krumm K.,Parmentier P.,74.0,60.0,2.0,1.72
2012-07-03,2012,BNP Paribas Open,Hard,Hampton J.,Hercog P.,99.0,38.0,1.83,1.83
2012-07-08,2012,Rogers Cup,Hard,Vinci R.,Wickmayer Y.,28.0,30.0,2.5,1.5
2012-07-08,2012,Rogers Cup,Hard,Suarez Navarro C.,Martinez-Sanchez M.J.,44.0,86.0,1.57,2.25
2012-07-08,2012,Rogers Cup,Hard,Karatantcheva S.,Cirstea S.,105.0,38.0,3.25,1.33
2012-07-08,2012,Rogers Cup,Hard,Paszek T.,Goerges J.,43.0,25.0,3.0,1.36
2012-07-08,2012,Rogers Cup,Hard,Halep S.,Larcherde Brito M.,48.0,123.0,1.53,2.37
2012-07-08,2012,Rogers Cup,Hard,Scheepers C.,Dubois S.,41.0,155.0,1.44,2.62
2012-07-08,2012,Rogers Cup,Hard,Cepelova J.,Arvidsson S.,117.0,50.0,2.5,1.5
2012-07-08,2012,Rogers Cup,Hard,Makarova E.,Radwanska U.,42.0,46.0,1.57,2.25
2012-07-09,2012,US Open,Hard,Williams S.,Errani S.,4.0,10.0,1.04,13.0
2012-07-09,2012,US Open,Hard,Azarenka V.,Sharapova M.,1.0,3.0,1.4,2.87
2012-07-10,2012,China Open,Hard,Azarenka V.,Sharapova M.,1.0,2.0,1.44,2.75
2012-08-01,2012,ASB Classic,Hard,Zheng J.,Pennetta F.,48.0,20.0,3.25,1.36
2012-08-01,2012,Apai International,Hard,Dokic J.,Holland I.,71.0,182.0,1.28,3.5
2012-08-01,2012,Moorilla Hobart International,Hard,Cirstea S.,Pervak K.,60.0,40.0,2.0,1.72
2012-08-01,2012,Moorilla Hobart International,Hard,Halep S.,Zakopalova K.,57.0,42.0,2.0,1.72
2012-08-01,2012,Moorilla Hobart International,Hard,Chakvetadze A.,Niculescu M.,234.0,32.0,3.0,1.36
2012-08-01,2012,Moorilla Hobart International,Hard,Begu I.,Baltacha E.,41.0,53.0,2.0,1.72
2012-08-01,2012,Moorilla Hobart International,Hard,Rodionova An.,Arn G.,107.0,92.0,2.1,1.66
2012-08-01,2012,Apai International,Hard,Safarova L.,Ivanovic A.,25.0,22.0,2.75,1.4
2012-08-02,2012,Open Gaz de France,Hard,Mattek-Sands B.,Barrois K.,68.0,101.0,1.57,2.25
2012-08-02,2012,Open Gaz de France,Hard,Niculescu M.,Gajdosova J.,32.0,40.0,1.4,2.75
2012-08-02,2012,Open Gaz de France,Hard,Zakopalova K.,Cornet A.,51.0,114.0,1.66,2.1
2012-08-02,2012,Open Gaz de France,Hard,Vinci R.,Halep S.,23.0,60.0,1.44,2.62
2012-08-02,2012,Open Gaz de France,Hard,Wickmayer Y.,Craybas J.,29.0,147.0,1.07,9.0
2012-08-02,2012,Open Gaz de France,Hard,Sharapova M.,Scheepers C.,3.0,44.0,1.14,5.5
2012-08-02,2012,Open Gaz de France,Hard,Goerges J.,Cetkovska P.,21.0,31.0,1.33,3.25
2012-08-02,2012,Pattaya Women's Open,Hard,Tanasugarn T.,Chang K.C.,94.0,110.0,2.37,1.53
2012-08-02,2012,Pattaya Women's Open,Hard,Cirstea S.,Doi M.,54.0,130.0,1.14,5.5
2012-08-02,2012,Pattaya Women's Open,Hard,Zvonareva V.,Amanmuradova A.,8.0,107.0,1.1,7.0
2012-08-02,2012,Pattaya Women's Open,Hard,Kirilenko M.,Rodionova An.,26.0,98.0,1.4,2.75
2012-08-02,2012,Open Gaz de France,Hard,Mchale C.,Lepchenko V.,38.0,113.0,1.44,2.62
2012-08-02,2012,Open Gaz de France,Hard,Parmentier P.,Medina Garrigues A.,62.0,24.0,2.2,1.61
2012-08-03,2012,BNP Paribas Open,Hard,Vesnina E.,Dellacqua C.,54.0,103.0,2.5,1.5
2012-08-03,2012,BNP Paribas Open,Hard,Krajicek M.,Radwanska U.,80.0,85.0,1.83,1.83
2012-08-03,2012,BNP Paribas Open,Hard,Zahlavova Strycova B.,Morita A.,59.0,71.0,1.83,1.83
2012-08-03,2012,BNP Paribas Open,Hard,Falconi I.,Dulgheru A.,100.0,57.0,3.25,1.33
2012-08-03,2012,BNP Paribas Open,Hard,Dulko G.,Dokic J.,126.0,118.0,2.1,1.66
2012-08-03,2012,BNP Paribas Open,Hard,Begu I.,Hradecka L.,46.0,61.0,2.0,1.72
2012-08-03,2012,BNP Paribas Open,Hard,Rybarikova M.,Pegula J.,83.0,305.0,1.61,2.2
2012-08-03,2012,BNP Paribas Open,Hard,Tsurenko L.,Peer S.,115.0,40.0,2.5,1.5
2012-08-03,2012,BNP Paribas Open,Hard,Paszek T.,Yakimova A.,49.0,65.0,1.33,3.25
2012-08-03,2012,BNP Paribas Open,Hard,Soler Espinosa S.,Brianti A.,76.0,63.0,2.37,1.53
2012-08-03,2012,BNP Paribas Open,Hard,Halep S.,Zhang S.,50.0,160.0,1.16,5.0
2012-08-03,2012,BNP Paribas Open,Hard,Scheepers C.,Johansson M.,47.0,105.0,1.18,4.5
2012-08-03,2012,BNP Paribas Open,Hard,Pervak K.,Govortsova O.,41.0,87.0,1.83,1.83
2012-08-03,2012,BNP Paribas Open,Hard,Mirza S.,Barrois K.,130.0,113.0,2.25,1.57
2012-08-03,2012,BNP Paribas Open,Hard,Stephens S.,Wozniak A.,90.0,86.0,3.25,1.33
2012-08-03,2012,BNP Paribas Open,Hard,Larsson J.,Arn G.,67.0,70.0,2.5,1.5
2012-08-08,2012,Rogers Cup,Hard,Peng S.,Rezai A.,32.0,120.0,1.28,3.5
2012-08-08,2012,Rogers Cup,Hard,Bertens K.,Petrova N.,80.0,22.0,3.25,1.33
2012-08-08,2012,Rogers Cup,Hard,Barthel M.,Babos T.,37.0,66.0,1.44,2.62
2012-08-08,2012,Rogers Cup,Hard,Wozniak A.,Hantuchova D.,55.0,35.0,2.1,1.66
2012-08-08,2012,Rogers Cup,Hard,Pervak K.,Tatishvili A.,72.0,79.0,2.2,1.61
2012-08-08,2012,Rogers Cup,Hard,Lepchenko V.,Pavlyuchenkova A.,39.0,24.0,1.9,1.8
2012-08-08,2012,Rogers Cup,Hard,Errani S.,Cepelova J.,9.0,117.0,1.2,4.33
2012-08-08,2012,Rogers Cup,Hard,Safarova L.,Karatantcheva S.,23.0,105.0,1.5,2.5
2012-08-08,2012,Rogers Cup,Hard,Kvitova P.,Pervak K.,6.0,72.0,1.12,6.0
2012-08-08,2012,Rogers Cup,Hard,Mchale C.,Rus A.,26.0,64.0,1.25,3.75
2012-08-08,2012,Rogers Cup,Hard,Bouchard E.,Peer S.,237.0,56.0,2.0,1.72
2012-08-10,2012,Generali Ladies Linz,Hard,Bertens K.,Barthel M.,60.0,37.0,3.5,1.28
2012-08-10,2012,Generali Ladies Linz,Hard,Hradecka L.,Soler Espinosa S.,48.0,85.0,1.33,3.25
2012-08-10,2012,Generali Ladies Linz,Hard,Arvidsson S.,Safarova L.,47.0,18.0,3.25,1.33
2012-08-10,2012,HP Open,Hard,Parmentier P.,Johansson M.,73.0,89.0,1.44,2.62
2012-08-10,2012,HP Open,Hard,Watson H.,Hercog P.,71.0,81.0,1.57,2.25
2012-08-10,2012,HP Open,Hard,Hampton J.,Morita A.,80.0,67.0,1.57,2.25
2012-08-10,2012,HP Open,Hard,Stosur S.,Sema E.,9.0,164.0,1.03,15.0
2012-08-10,2012,HP Open,Hard,Dellacqua C.,Date Krumm K.,84.0,103.0,1.44,2.62
2012-08-10,2012,HP Open,Hard,Doi M.,Cohen J.,123.0,106.0,1.22,4.0
2012-08-10,2012,HP Open,Hard,Chang K.C.,Mchale C.,134.0,32.0,3.5,1.28
2012-09-01,2012,Moorilla Hobart International,Hard,Wickmayer Y.,Erakovic M.,29.0,61.0,1.66,2.1
2012-09-01,2012,Moorilla Hobart International,Hard,Gajdosova J.,Morita A.,34.0,51.0,1.57,2.25
2012-09-01,2012,Moorilla Hobart International,Hard,Mattek-Sands B.,Barty A.,56.0,674.0,1.1,7.0
2012-09-01,2012,Moorilla Hobart International,Hard,Kerber A.,Vesnina E.,31.0,50.0,1.4,2.75
2012-09-01,2012,Moorilla Hobart International,Hard,Pironkova T.,Watson H.,48.0,106.0,1.66,2.1
2012-09-01,2012,Apai International,Hard,Jankovic J.,Goerges J.,14.0,23.0,1.36,3.0
2012-09-01,2012,Apai International,Hard,Schiavone F.,Stosur S.,11.0,6.0,3.0,1.36
2012-09-01,2012,Apai International,Hard,Radwanska A.,Radwanska U.,8.0,102.0,1.16,5.0
2012-09-01,2012,Apai International,Hard,Scheepers C.,Czink M.,39.0,146.0,1.4,2.75
2012-09-01,2012,Apai International,Hard,Kuznetsova S.,Zvonareva V.,19.0,7.0,2.0,1.72
2012-09-01,2012,Moorilla Hobart International,Hard,Barthel M.,Oprandi R.,64.0,82.0,1.53,2.37
2012-09-01,2012,Apai International,Hard,Bartoli M.,Hercog P.,9.0,36.0,1.12,6.0
2012-09-01,2012,Apai International,Hard,Azarenka V.,Voegele S.,3.0,140.0,1.04,13.0
2012-09-01,2012,Apai International,Hard,Cibulkova D.,Peng S.,18.0,17.0,1.66,2.1
2012-09-01,2012,Apai International,Hard,Dulgheru A.,Arvidsson S.,66.0,77.0,2.2,1.61
2012-09-01,2012,Apai International,Hard,Petkovic A.,Pavlyuchenkova A.,10.0,16.0,1.44,2.62
2012-09-01,2012,Apai International,Hard,Li N.,Makarova E.,5.0,54.0,1.18,4.5
2012-09-01,2012,Moorilla Hobart International,Hard,Errani S.,Larsson J.,47.0,59.0,1.16,5.0
2012-09-01,2012,Moorilla Hobart International,Hard,Dellacqua C.,Voskoboeva G.,135.0,55.0,3.75,1.25
2012-09-01,2012,Apai International,Hard,Hantuchova D.,Vinci R.,21.0,24.0,1.57,2.25
2012-09-02,2012,Pattaya Women's Open,Hard,Mirza S.,Keothavong A.,111.0,88.0,2.1,1.66
2012-09-02,2012,Pattaya Women's Open,Hard,King V.,Kudryavtseva A.,59.0,100.0,1.22,4.0
2012-09-02,2012,Open Gaz de France,Hard,Kerber A.,Niculescu M.,27.0,32.0,1.28,3.5
2012-09-02,2012,Pattaya Women's Open,Hard,Hsieh S.W.,Date Krumm K.,159.0,78.0,2.0,1.72
2012-09-02,2012,Open Gaz de France,Hard,Vinci R.,Mattek-Sands B.,23.0,68.0,1.83,1.83
2012-09-02,2012,Open Gaz de France,Hard,Wickmayer Y.,Mchale C.,29.0,38.0,1.36,3.0
