date,season,tourney_name,surface,player,player_rank,opponent,opponent_rank,odds_for,odds_against,won
2007-01-10,2007,AIG Japan Open Tennis Championships,Hard,Capdeville P.,101.0,Gabashvili T.,94.0,1.72,2.0,1
2007-01-10,2007,AIG Japan Open Tennis Championships,Hard,Navarro-Pastor I.,113.0,Haase R.,103.0,2.37,1.53,1
2007-01-10,2007,Open de Moselle,Hard,Kohlschreiber P.,33.0,Calleri A.,49.0,1.53,2.37,1
2007-01-10,2007,Open de Moselle,Hard,Gicquel M.,70.0,Serra F.,98.0,1.53,2.37,1
2007-01-10,2007,Open de Moselle,Hard,Robredo T.,9.0,Mayer F.,56.0,1.25,3.75,1
2007-01-10,2007,AIG Japan Open Tennis Championships,Hard,Moodie W.,157.0,Bolelli S.,91.0,1.61,2.2,1
2007-02-01,2007,Chennai Open,Hard,Phau B.,77.0,Patience O.,117.0,1.57,2.25,1
2007-02-01,2007,Qatar Exxon Mobil Open,Hard,Mirnyi M.,59.0,Wawrinka S.,30.0,2.37,1.53,1
2007-02-01,2007,Qatar Exxon Mobil Open,Hard,Ljubicic I.,5.0,Gremelmayr D.,146.0,1.08,6.5,1
2007-02-01,2007,Qatar Exxon Mobil Open,Hard,Chiudinelli M.,155.0,Cakl T.,185.0,,,1
2007-02-01,2007,Chennai Open,Hard,Moya C.,43.0,Waske A.,108.0,,,1
2007-02-01,2007,Chennai Open,Hard,Nadal R.,2.0,Schuettler R.,96.0,1.22,3.75,1
2007-02-01,2007,Chennai Open,Hard,Koubek S.,80.0,Salva B.,361.0,,,1
2007-02-01,2007,Chennai Open,Hard,Sanguinetti D.,106.0,Economidis K.,120.0,,,1
2007-02-01,2007,Chennai Open,Hard,Rastogi K.,480.0,Alves T.,105.0,,,1
2007-02-01,2007,Chennai Open,Hard,Andreev I.,91.0,Giraldo S.,175.0,,,1
2007-02-01,2007,Chennai Open,Hard,Pless K.,84.0,Nalbandian D.,8.0,6.5,1.08,1
2007-02-01,2007,Chennai Open,Hard,Srichaphan P.,53.0,Bolelli S.,127.0,,,1
2007-02-01,2007,Qatar Exxon Mobil Open,Hard,Luzzi F.,147.0,Melzer J.,41.0,,,1
2007-02-01,2007,Qatar Exxon Mobil Open,Hard,Rochus O.,36.0,Grosjean S.,28.0,1.9,1.8,1
2007-02-01,2007,Chennai Open,Hard,Santoro F.,52.0,Skoch D.,730.0,,,1
2007-02-01,2007,Qatar Exxon Mobil Open,Hard,Bjorkman J.,54.0,Almagro N.,32.0,2.75,1.39,1
2007-02-01,2007,Next Generation Adelaide International,Hard,Gasquet R.,18.0,Mayer F.,56.0,1.19,4.0,1
2007-02-01,2007,Qatar Exxon Mobil Open,Hard,El Aynaoui Y.,189.0,Johansson T.,71.0,3.0,1.33,1
2007-02-01,2007,Qatar Exxon Mobil Open,Hard,Davydenko N.,3.0,Lee H.T.,49.0,1.16,4.5,1
2007-02-01,2007,Next Generation Adelaide International,Hard,Mathieu P.H.,55.0,Hernych J.,75.0,1.5,2.5,1
2007-02-01,2007,Next Generation Adelaide International,Hard,Hewitt L.,20.0,Tipsarevic J.,64.0,1.14,5.0,1
2007-02-01,2007,Next Generation Adelaide International,Hard,Spadea V.,73.0,Stepanek R.,19.0,2.62,1.44,1
2007-02-01,2007,Next Generation Adelaide International,Hard,Djokovic N.,16.0,Hajek J.,76.0,1.08,6.5,1
2007-02-01,2007,Next Generation Adelaide International,Hard,Goldstein P.,70.0,Hrbaty D.,21.0,2.87,1.36,1
2007-02-01,2007,Qatar Exxon Mobil Open,Hard,Cakl T.,185.0,Chiudinelli M.,155.0,,,0
2007-02-01,2007,Chennai Open,Hard,Skoch D.,730.0,Santoro F.,52.0,,,0
2007-02-01,2007,Qatar Exxon Mobil Open,Hard,Wawrinka S.,30.0,Mirnyi M.,59.0,1.53,2.37,0
2007-02-01,2007,Qatar Exxon Mobil Open,Hard,Melzer J.,41.0,Luzzi F.,147.0,,,0
2007-02-01,2007,Chennai Open,Hard,Giraldo S.,175.0,Andreev I.,91.0,,,0
2007-02-01,2007,Chennai Open,Hard,Salva B.,361.0,Koubek S.,80.0,,,0
2007-02-01,2007,Chennai Open,Hard,Nalbandian D.,8.0,Pless K.,84.0,1.08,6.5,0
2007-02-01,2007,Qatar Exxon Mobil Open,Hard,Johansson T.,71.0,El Aynaoui Y.,189.0,1.33,3.0,0
2007-02-01,2007,Chennai Open,Hard,Patience O.,117.0,Phau B.,77.0,2.25,1.57,0
2007-02-01,2007,Chennai Open,Hard,Economidis K.,120.0,Sanguinetti D.,106.0,,,0
2007-02-01,2007,Next Generation Adelaide International,Hard,Hrbaty D.,21.0,Goldstein P.,70.0,1.36,2.87,0
2007-02-01,2007,Next Generation Adelaide International,Hard,Hajek J.,76.0,Djokovic N.,16.0,6.5,1.08,0
2007-02-01,2007,Qatar Exxon Mobil Open,Hard,Almagro N.,32.0,Bjorkman J.,54.0,1.39,2.75,0
2007-02-01,2007,Chennai Open,Hard,Alves T.,105.0,Rastogi K.,480.0,,,0
2007-02-01,2007,Qatar Exxon Mobil Open,Hard,Grosjean S.,28.0,Rochus O.,36.0,1.8,1.9,0
2007-02-01,2007,Qatar Exxon Mobil Open,Hard,Gremelmayr D.,146.0,Ljubicic I.,5.0,6.5,1.08,0
2007-02-01,2007,Chennai Open,Hard,Waske A.,108.0,Moya C.,43.0,,,0
2007-02-01,2007,Next Generation Adelaide International,Hard,Hernych J.,75.0,Mathieu P.H.,55.0,2.5,1.5,0
2007-02-01,2007,Next Generation Adelaide International,Hard,Stepanek R.,19.0,Spadea V.,73.0,1.44,2.62,0
2007-02-01,2007,Qatar Exxon Mobil Open,Hard,Lee H.T.,49.0,Davydenko N.,3.0,4.5,1.16,0
2007-02-01,2007,Next Generation Adelaide International,Hard,Tipsarevic J.,64.0,Hewitt L.,20.0,5.0,1.14,0
2007-02-01,2007,Chennai Open,Hard,Bolelli S.,127.0,Srichaphan P.,53.0,,,0
2007-02-01,2007,Next Generation Adelaide International,Hard,Mayer F.,56.0,Gasquet R.,18.0,4.0,1.19,0
2007-02-01,2007,Chennai Open,Hard,Schuettler R.,96.0,Nadal R.,2.0,3.75,1.22,0
2007-02-02,2007,International Championships,Hard,Sanguinetti D.,112.0,Becker B.,54.0,2.62,1.44,0
2007-02-02,2007,International Championships,Hard,Spadea V.,63.0,Haas T.,9.0,4.0,1.22,1
2007-02-02,2007,International Championships,Hard,Blake J.,6.0,Jenkins S.,390.0,1.02,11.0,1
2007-02-02,2007,International Championships,Hard,Jenkins S.,390.0,Blake J.,6.0,11.0,1.02,0
2007-02-02,2007,International Championships,Hard,Haas T.,9.0,Spadea V.,63.0,1.22,4.0,0
2007-02-02,2007,International Championships,Hard,Malisse X.,31.0,Garcia-Lopez G.,65.0,1.33,3.25,1
2007-02-02,2007,International Championships,Hard,Becker B.,54.0,Sanguinetti D.,112.0,1.44,2.62,1
2007-02-02,2007,International Championships,Hard,Garcia-Lopez G.,65.0,Malisse X.,31.0,3.25,1.33,0
2007-02-03,2007,Dubai Tennis Championships,Hard,Youzhny M.,18.0,Soderling R.,30.0,1.39,2.75,1
2007-02-03,2007,Channel Open,Hard,Safin M.,24.0,Kunitsyn I.,91.0,1.16,4.5,1
2007-02-03,2007,Dubai Tennis Championships,Hard,Haas T.,9.0,Federer R.,1.0,5.5,1.12,0
2007-02-03,2007,Channel Open,Hard,Verdasco F.,33.0,Safin M.,24.0,3.0,1.36,0
2007-02-03,2007,Dubai Tennis Championships,Hard,Soderling R.,30.0,Youzhny M.,18.0,2.75,1.39,0
2007-02-03,2007,Channel Open,Hard,Kunitsyn I.,91.0,Safin M.,24.0,4.5,1.16,0
2007-02-03,2007,Channel Open,Hard,Korolev E.,99.0,Querrey S.,77.0,,,1
2007-02-03,2007,Channel Open,Hard,Querrey S.,77.0,Korolev E.,99.0,,,0
2007-02-03,2007,Channel Open,Hard,Safin M.,24.0,Verdasco F.,33.0,1.36,3.0,1
2007-02-03,2007,Dubai Tennis Championships,Hard,Federer R.,1.0,Haas T.,9.0,1.12,5.5,1
2007-02-03,2007,Channel Open,Hard,Johansson T.,92.0,Hewitt L.,21.0,2.62,1.44,0
2007-02-03,2007,Channel Open,Hard,Hewitt L.,21.0,Johansson T.,92.0,1.44,2.62,1
2007-02-08,2007,Legg Mason Classic,Hard,Falla A.,129.0,Haas T.,12.0,3.75,1.25,0
2007-02-08,2007,Legg Mason Classic,Hard,Johansson T.,74.0,Capdeville P.,122.0,1.5,2.5,0
2007-02-08,2007,Legg Mason Classic,Hard,Karlovic I.,41.0,Spadea V.,58.0,1.61,2.2,1
2007-02-08,2007,Legg Mason Classic,Hard,Berrer M.,84.0,Monfils G.,54.0,2.5,1.5,0
2007-02-08,2007,Legg Mason Classic,Hard,Haas T.,12.0,Falla A.,129.0,1.25,3.75,1
2007-02-08,2007,Legg Mason Classic,Hard,Whitehouse W.,373.0,Russell M.,71.0,2.62,1.44,0
2007-02-08,2007,Legg Mason Classic,Hard,Spadea V.,58.0,Karlovic I.,41.0,2.2,1.61,0
2007-02-08,2007,Legg Mason Classic,Hard,Odesnik W.,189.0,Isner J.,416.0,2.0,1.72,0
2007-02-08,2007,Legg Mason Classic,Hard,Monfils G.,54.0,Berrer M.,84.0,1.5,2.5,1
2007-02-08,2007,Legg Mason Classic,Hard,Capdeville P.,122.0,Johansson T.,74.0,2.5,1.5,1
2007-02-08,2007,Legg Mason Classic,Hard,Isner J.,416.0,Odesnik W.,189.0,1.72,2.0,1
2007-02-08,2007,Legg Mason Classic,Hard,Russell M.,71.0,Whitehouse W.,373.0,1.44,2.62,1
2007-02-09,2007,US Open,Hard,Wawrinka S.,49.0,Ginepri R.,64.0,1.83,1.83,1
2007-02-09,2007,US Open,Hard,Moya C.,17.0,Kohlschreiber P.,38.0,1.44,2.62,1
2007-02-09,2007,US Open,Hard,Nadal R.,2.0,Tsonga J.W.,74.0,1.16,4.5,1
2007-02-09,2007,US Open,Hard,Monaco J.,23.0,Calleri A.,58.0,2.25,1.57,1
2007-02-09,2007,US Open,Hard,Ferrer D.,15.0,Nalbandian D.,24.0,1.9,1.8,1
2007-02-09,2007,US Open,Hard,Tsonga J.W.,74.0,Nadal R.,2.0,4.5,1.16,0
2007-02-09,2007,US Open,Hard,Nalbandian D.,24.0,Ferrer D.,15.0,1.8,1.9,0
2007-02-09,2007,US Open,Hard,Kohlschreiber P.,38.0,Moya C.,17.0,2.62,1.44,0
2007-02-09,2007,US Open,Hard,Ginepri R.,64.0,Wawrinka S.,49.0,1.83,1.83,0
2007-02-09,2007,US Open,Hard,Gulbis E.,88.0,Robredo T.,8.0,3.5,1.28,1
2007-02-09,2007,US Open,Hard,Djokovic N.,3.0,Del Potro J.M.,57.0,1.16,4.5,1
2007-02-09,2007,US Open,Hard,Ljubicic I.,12.0,Chela J.I.,22.0,1.36,3.0,0
2007-02-09,2007,US Open,Hard,Calleri A.,58.0,Monaco J.,23.0,1.57,2.25,0
2007-02-09,2007,US Open,Hard,Del Potro J.M.,57.0,Djokovic N.,3.0,4.5,1.16,0
2007-02-09,2007,US Open,Hard,Robredo T.,8.0,Gulbis E.,88.0,1.28,3.5,0
2007-02-09,2007,US Open,Hard,Chela J.I.,22.0,Ljubicic I.,12.0,3.0,1.36,1
2007-02-10,2007,Open de Moselle,Hard,Wawrinka S.,43.0,Tsonga J.W.,61.0,1.83,1.83,0
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Querrey S.,59.0,Navarro-Pastor I.,113.0,1.36,3.0,0
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Delic A.,83.0,Spadea V.,78.0,2.37,1.53,0
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Kubot L.,181.0,Gimelstob J.,667.0,1.44,2.62,0
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Scherrer J.C.,466.0,Pashanski B.,90.0,3.5,1.28,0
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Terachi T.,411.0,Gregorc L.,543.0,1.8,1.9,0
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Nam H.W.,467.0,Kendrick R.,112.0,4.5,1.16,0
2007-02-10,2007,Open de Moselle,Hard,Clement A.,41.0,Seppi A.,75.0,1.22,4.0,0
2007-02-10,2007,Open de Moselle,Hard,Koubek S.,60.0,Simon G.,31.0,2.5,1.5,1
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Becker B.,58.0,Suzuki T.,216.0,1.61,2.2,1
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Sela D.,109.0,Stadler S.,211.0,1.44,2.62,1
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Soeda G.,230.0,Schuettler R.,118.0,3.0,1.36,0
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Vanek J.,110.0,Iwabuchi S.,355.0,1.53,2.37,1
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Cilic M.,106.0,Jun W.S.,387.0,1.16,4.5,1
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Lee H.T.,39.0,Lu Y.H.,96.0,1.22,4.0,1
2007-02-10,2007,Open de Moselle,Hard,Melzer J.,42.0,Guez D.,192.0,,,1
2007-02-10,2007,Open de Moselle,Hard,Korolev E.,86.0,Starace P.,29.0,1.44,2.62,1
2007-02-10,2007,Open de Moselle,Hard,Benneteau J.,62.0,Mathieu P.H.,24.0,3.25,1.33,1
2007-02-10,2007,Open de Moselle,Hard,Tipsarevic J.,53.0,Murray A.,18.0,3.0,1.36,0
2007-02-10,2007,Open de Moselle,Hard,Tsonga J.W.,61.0,Wawrinka S.,43.0,1.83,1.83,1
2007-02-10,2007,Open de Moselle,Hard,Murray A.,18.0,Tipsarevic J.,53.0,1.36,3.0,1
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Navarro-Pastor I.,113.0,Querrey S.,59.0,3.0,1.36,1
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Schuettler R.,118.0,Soeda G.,230.0,1.36,3.0,1
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Spadea V.,78.0,Delic A.,83.0,1.53,2.37,1
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Gimelstob J.,667.0,Kubot L.,181.0,2.62,1.44,1
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Pashanski B.,90.0,Scherrer J.C.,466.0,1.28,3.5,1
2007-02-10,2007,Open de Moselle,Hard,Seppi A.,75.0,Clement A.,41.0,4.0,1.22,1
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Gregorc L.,543.0,Terachi T.,411.0,1.9,1.8,1
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Kendrick R.,112.0,Nam H.W.,467.0,1.16,4.5,1
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Suzuki T.,216.0,Becker B.,58.0,2.2,1.61,0
2007-02-10,2007,Open de Moselle,Hard,Simon G.,31.0,Koubek S.,60.0,1.5,2.5,0
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Stadler S.,211.0,Sela D.,109.0,2.62,1.44,0
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Iwabuchi S.,355.0,Vanek J.,110.0,2.37,1.53,0
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Jun W.S.,387.0,Cilic M.,106.0,4.5,1.16,0
2007-02-10,2007,AIG Japan Open Tennis Championships,Hard,Lu Y.H.,96.0,Lee H.T.,39.0,4.0,1.22,0
2007-02-10,2007,Open de Moselle,Hard,Guez D.,192.0,Melzer J.,42.0,,,0
2007-02-10,2007,Open de Moselle,Hard,Mathieu P.H.,24.0,Benneteau J.,62.0,1.33,3.25,0
2007-02-10,2007,Open de Moselle,Hard,Starace P.,29.0,Korolev E.,86.0,2.62,1.44,0
2007-03-01,2007,Chennai Open,Hard,Malisse X.,37.0,Galvani S.,109.0,1.16,4.5,1
2007-03-01,2007,Next Generation Adelaide International,Hard,Djokovic N.,16.0,Jones A.,200.0,1.08,6.5,1
2007-03-01,2007,Next Generation Adelaide International,Hard,Luczak P.,166.0,Goldstein P.,70.0,1.83,1.83,0
2007-03-01,2007,Next Generation Adelaide International,Hard,Johansson J.,193.0,Simon G.,45.0,1.33,3.0,1
2007-03-01,2007,Next Generation Adelaide International,Hard,Hernych J.,75.0,Del Potro J.M.,92.0,2.37,1.53,0
2007-03-01,2007,Next Generation Adelaide International,Hard,Becker B.,58.0,Clement A.,42.0,2.62,1.44,0
2007-03-01,2007,Next Generation Adelaide International,Hard,Korolev E.,102.0,Stepanek R.,19.0,2.2,1.61,0
2007-03-01,2007,Chennai Open,Hard,Pless K.,84.0,Karlovic I.,98.0,2.1,1.66,0
2007-03-01,2007,Next Generation Adelaide International,Hard,Mayer F.,56.0,Dancevic F.,88.0,1.72,2.0,1
2007-03-01,2007,Chennai Open,Hard,Kim K.,100.0,Moya C.,43.0,3.75,1.25,0
2007-03-01,2007,Chennai Open,Hard,Galvani S.,109.0,Malisse X.,37.0,4.5,1.16,0
2007-03-01,2007,Next Generation Adelaide International,Hard,Jones A.,200.0,Djokovic N.,16.0,6.5,1.08,0
2007-03-01,2007,Next Generation Adelaide International,Hard,Simon G.,45.0,Johansson J.,193.0,3.0,1.33,0
2007-03-01,2007,Next Generation Adelaide International,Hard,Kunitsyn I.,94.0,Vassallo-Arguello M.,81.0,,,1
2007-03-01,2007,Next Generation Adelaide International,Hard,Dancevic F.,88.0,Mayer F.,56.0,2.0,1.72,0
2007-03-01,2007,Next Generation Adelaide International,Hard,Vassallo-Arguello M.,81.0,Kunitsyn I.,94.0,,,0
2007-03-01,2007,Qatar Exxon Mobil Open,Hard,Bjorkman J.,54.0,Davydenko N.,3.0,8.0,1.06,0
2007-03-01,2007,Qatar Exxon Mobil Open,Hard,Luzzi F.,147.0,Rochus O.,36.0,4.5,1.16,0
2007-03-01,2007,Qatar Exxon Mobil Open,Hard,Davydenko N.,3.0,Bjorkman J.,54.0,1.06,8.0,1
2007-03-01,2007,Qatar Exxon Mobil Open,Hard,Garcia-Lopez G.,68.0,Soderling R.,25.0,4.0,1.22,0
2007-03-01,2007,Qatar Exxon Mobil Open,Hard,Chiudinelli M.,155.0,Mirnyi M.,59.0,2.62,1.44,0
2007-03-01,2007,Qatar Exxon Mobil Open,Hard,Rochus C.,78.0,Murray A.,17.0,5.5,1.12,0
2007-03-01,2007,Qatar Exxon Mobil Open,Hard,El Aynaoui Y.,189.0,Ljubicic I.,5.0,8.0,1.06,0
2007-03-01,2007,Qatar Exxon Mobil Open,Hard,Rochus O.,36.0,Luzzi F.,147.0,1.16,4.5,1
2007-03-01,2007,Qatar Exxon Mobil Open,Hard,Ramirez-Hidalgo R.,57.0,Baghdatis M.,12.0,5.0,1.14,0
2007-03-01,2007,Qatar Exxon Mobil Open,Hard,Monfils G.,46.0,Youzhny M.,24.0,2.25,1.57,0
2007-03-01,2007,Qatar Exxon Mobil Open,Hard,Soderling R.,25.0,Garcia-Lopez G.,68.0,1.22,4.0,1
2007-03-01,2007,Qatar Exxon Mobil Open,Hard,Mirnyi M.,59.0,Chiudinelli M.,155.0,1.44,2.62,1
2007-03-01,2007,Qatar Exxon Mobil Open,Hard,Murray A.,17.0,Rochus C.,78.0,1.12,5.5,1
2007-03-01,2007,Qatar Exxon Mobil Open,Hard,Ljubicic I.,5.0,El Aynaoui Y.,189.0,1.06,8.0,1
2007-03-01,2007,Qatar Exxon Mobil Open,Hard,Baghdatis M.,12.0,Ramirez-Hidalgo R.,57.0,1.14,5.0,1
2007-03-01,2007,Qatar Exxon Mobil Open,Hard,Youzhny M.,24.0,Monfils G.,46.0,1.57,2.25,1
2007-03-01,2007,Next Generation Adelaide International,Hard,Goldstein P.,70.0,Luczak P.,166.0,1.83,1.83,1
2007-03-01,2007,Next Generation Adelaide International,Hard,Del Potro J.M.,92.0,Hernych J.,75.0,1.53,2.37,1
2007-03-01,2007,Next Generation Adelaide International,Hard,Clement A.,42.0,Becker B.,58.0,1.44,2.62,1
2007-03-01,2007,Next Generation Adelaide International,Hard,Stepanek R.,19.0,Korolev E.,102.0,1.61,2.2,1
2007-03-01,2007,Chennai Open,Hard,Karlovic I.,98.0,Pless K.,84.0,1.66,2.1,1
2007-03-01,2007,Chennai Open,Hard,Moya C.,43.0,Kim K.,100.0,1.25,3.75,1
2007-03-02,2007,International Championships,Hard,Mayer F.,50.0,Blake J.,6.0,6.5,1.1,0
2007-03-02,2007,International Championships,Hard,Spadea V.,63.0,Malisse X.,31.0,3.0,1.36,0
2007-03-02,2007,International Championships,Hard,Blake J.,6.0,Mayer F.,50.0,1.1,6.5,1
2007-03-02,2007,International Championships,Hard,Malisse X.,31.0,Spadea V.,63.0,1.36,3.0,1
2007-03-03,2007,Channel Open,Hard,Melzer J.,31.0,Korolev E.,99.0,2.1,1.66,1
2007-03-03,2007,Dubai Tennis Championships,Hard,Federer R.,1.0,Youzhny M.,18.0,1.07,7.5,1
2007-03-03,2007,Channel Open,Hard,Melzer J.,31.0,Hernych J.,84.0,1.53,2.37,1
2007-03-03,2007,Channel Open,Hard,Lopez F.,96.0,Hewitt L.,21.0,3.25,1.28,0
2007-03-03,2007,Channel Open,Hard,Korolev E.,99.0,Melzer J.,31.0,1.66,2.1,0
2007-03-03,2007,Dubai Tennis Championships,Hard,Youzhny M.,18.0,Federer R.,1.0,7.5,1.07,0
2007-03-03,2007,Channel Open,Hard,Hewitt L.,21.0,Lopez F.,96.0,1.28,3.25,1
2007-03-03,2007,Channel Open,Hard,Hernych J.,84.0,Melzer J.,31.0,2.37,1.53,0
2007-03-08,2007,Legg Mason Classic,Hard,Monfils G.,54.0,Safin M.,22.0,2.1,1.66,1
2007-03-08,2007,Legg Mason Classic,Hard,Lee H.T.,38.0,Benneteau J.,57.0,1.61,2.2,1
2007-03-08,2007,Legg Mason Classic,Hard,Karlovic I.,41.0,Capdeville P.,122.0,1.33,3.25,1
2007-03-08,2007,Legg Mason Classic,Hard,Benneteau J.,57.0,Lee H.T.,38.0,2.2,1.61,0
2007-03-08,2007,Legg Mason Classic,Hard,Russell M.,71.0,Haas T.,12.0,5.0,1.14,0
2007-03-08,2007,Legg Mason Classic,Hard,Stepanek R.,63.0,Roddick A.,5.0,4.0,1.22,0
2007-03-08,2007,Legg Mason Classic,Hard,Haase R.,104.0,Safin M.,22.0,3.25,1.33,0
2007-03-08,2007,Legg Mason Classic,Hard,Haas T.,12.0,Russell M.,71.0,1.14,5.0,1
2007-03-08,2007,Legg Mason Classic,Hard,Haas T.,12.0,Isner J.,416.0,1.2,4.33,0
2007-03-08,2007,Legg Mason Classic,Hard,Safin M.,22.0,Monfils G.,54.0,1.66,2.1,0
2007-03-08,2007,Legg Mason Classic,Hard,Capdeville P.,122.0,Karlovic I.,41.0,3.25,1.33,0
2007-03-08,2007,Legg Mason Classic,Hard,Roddick A.,5.0,Stepanek R.,63.0,1.22,4.0,1
2007-03-08,2007,Legg Mason Classic,Hard,Safin M.,22.0,Haase R.,104.0,1.33,3.25,1
2007-03-08,2007,Legg Mason Classic,Hard,Isner J.,416.0,Haas T.,12.0,4.33,1.2,1
2007-03-09,2007,US Open,Hard,Roddick A.,5.0,Berdych T.,9.0,1.36,3.0,1
2007-03-09,2007,US Open,Hard,Blake J.,6.0,Haas T.,10.0,1.5,2.5,0
2007-03-09,2007,US Open,Hard,Lee H.T.,43.0,Davydenko N.,4.0,5.5,1.12,0
2007-03-09,2007,US Open,Hard,Berdych T.,9.0,Roddick A.,5.0,3.0,1.36,0
2007-03-09,2007,US Open,Hard,Chela J.I.,22.0,Wawrinka S.,49.0,2.25,1.57,1
2007-03-09,2007,US Open,Hard,Federer R.,1.0,Lopez F.,60.0,1.01,15.0,1
2007-03-09,2007,US Open,Hard,Haas T.,10.0,Blake J.,6.0,2.5,1.5,1
2007-03-09,2007,US Open,Hard,Davydenko N.,4.0,Lee H.T.,43.0,1.12,5.5,1
2007-03-09,2007,US Open,Hard,Wawrinka S.,49.0,Chela J.I.,22.0,1.57,2.25,0
2007-03-09,2007,US Open,Hard,Lopez F.,60.0,Federer R.,1.0,15.0,1.01,0
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Spadea V.,78.0,Roitman S.,64.0,1.3,3.4,1
2007-03-10,2007,Open de Moselle,Hard,Eschauer W.,65.0,Llodra M.,69.0,3.75,1.25,0
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Johansson T.,55.0,Gimelstob J.,667.0,1.16,4.5,1
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Berdych T.,10.0,Vanek J.,110.0,1.06,8.0,1
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Lopez F.,46.0,Kendrick R.,112.0,1.33,3.25,1
2007-03-10,2007,Open de Moselle,Hard,Montcourt M.,114.0,Mahut N.,63.0,3.5,1.28,0
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Tursunov D.,30.0,Capdeville P.,101.0,1.25,3.75,1
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Schuettler R.,118.0,Dancevic F.,67.0,2.5,1.5,1
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Karlovic I.,28.0,Becker B.,58.0,1.53,2.37,1
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Ferrer D.,8.0,Moodie W.,157.0,1.11,6.0,1
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Pashanski B.,90.0,Nieminen J.,25.0,4.33,1.2,1
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Hewitt L.,19.0,Gregorc L.,543.0,1.02,12.0,1
2007-03-10,2007,Open de Moselle,Hard,Korolev E.,86.0,Gicquel M.,70.0,2.37,1.53,1
2007-03-10,2007,Open de Moselle,Hard,Robredo T.,9.0,Seppi A.,75.0,1.33,3.25,1
2007-03-10,2007,Open de Moselle,Hard,Andreev I.,36.0,Santoro F.,37.0,2.0,1.72,1
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Verdasco F.,32.0,Zverev M.,111.0,1.28,3.5,1
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Gasquet R.,13.0,Fleishman Z.,145.0,1.04,10.0,1
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Sela D.,109.0,Del Potro J.M.,51.0,3.0,1.36,1
2007-03-10,2007,Open de Moselle,Hard,Lapentti N.,119.0,Massu N.,74.0,1.72,2.0,1
2007-03-10,2007,Open de Moselle,Hard,Llodra M.,69.0,Eschauer W.,65.0,1.25,3.75,1
2007-03-10,2007,Open de Moselle,Hard,Mahut N.,63.0,Montcourt M.,114.0,1.28,3.5,1
2007-03-10,2007,Open de Moselle,Hard,Grosjean S.,68.0,Marach O.,151.0,1.14,5.0,1
2007-03-10,2007,Open de Moselle,Hard,Canas G.,14.0,Ledovskikh M.,229.0,1.11,6.0,1
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Russell M.,77.0,Cilic M.,106.0,2.25,1.57,1
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Zverev M.,111.0,Verdasco F.,32.0,3.5,1.28,0
2007-03-10,2007,Open de Moselle,Hard,Ledovskikh M.,229.0,Canas G.,14.0,6.0,1.11,0
2007-03-10,2007,Open de Moselle,Hard,Marach O.,151.0,Grosjean S.,68.0,5.0,1.14,0
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Gimelstob J.,667.0,Johansson T.,55.0,4.5,1.16,0
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Vanek J.,110.0,Berdych T.,10.0,8.0,1.06,0
2007-03-10,2007,AIG Japan Open Tennis Championships,Hard,Kendrick R.,112.0,Lopez F.,46.0,3.25,1.33,0
